REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1642741260.0	0.0	40.37912	50.38452	43.6227	55.77741	48.26137	58.86405	51.84937	54.52619	48.62322	62.80518	72.76263	63.62043	59.19538	63.25858	62.60027	57.26406	48.98507	47.55947	50.22757	48.9066	36.90883	44.22433	49.47771	44.76493	42.51535	52.8826	47.42432	35.69249	36.84344	0.0	0.0	7.76018	5.41295	13.2394	9.22503	11.53739	9.30176	38.59166	26.31836	0.11509	0.02441	11.57575	20.3404	0.0	0.0	0.0	22.64927	0.0	0.39062	0.0	0.0	0.0	11.57924	17.74554	16.21791	0.32087	28.34473	24.78725	13.47656	22.2168	11.72921	10.92006	9.8877	22.10868	5.93959	1.21024	13.89509	12.96387	14.10086	10.43527	20.10672	24.98954	41.32254	33.14383	24.88839	14.95187	16.60505	21.40765	0.0	0.0	0.0	37.38839	16.83175	16.72015	21.95173	52.66462	0.0	0.0	0.0	24.63379	13.30915	0.14648	4.68052	8.61119	19.03599	8.93206	6.65458	15.01465	1.09515	14.53683	0.38016
1	1642741320.0	0.0	40.16113	50.26681	43.50063	55.66406	48.4096	58.81173	52.21994	54.04663	48.77145	63.20626	72.76699	63.63351	59.01664	63.28474	62.63079	56.99812	48.81941	47.46355	50.12294	49.08534	37.17041	44.7998	49.39488	44.49899	42.39764	52.92184	47.96491	35.60965	36.74752	0.0	0.0	7.99735	5.54897	13.52888	9.38895	11.85477	9.52497	39.54381	26.46484	0.12207	0.03836	11.51297	20.14509	0.0	0.0	0.0	22.39467	0.0	0.39062	0.0	0.0	0.0	11.28278	17.22935	15.61454	0.31738	27.17983	24.28153	11.68387	10.13184	11.71177	10.68638	9.69587	22.05287	5.92913	1.23465	13.63002	12.5279	14.17062	10.47363	20.15555	25.17439	44.00112	50.27902	25.2267	14.98326	16.49693	21.17048	0.0	0.0	0.0	36.51297	16.44113	16.08887	21.45299	51.0219	0.0	0.0	0.0	23.6921	12.92201	0.143	4.64216	8.16127	17.74205	8.70187	6.46624	14.7147	1.09863	14.22642	0.36272
2	1642741380.0	0.0	40.58402	50.1273	43.6445	55.62047	48.32676	58.57195	51.98451	54.35181	48.51423	63.03188	72.99805	63.66839	58.90765	63.25858	62.76158	56.58831	48.65374	47.37636	50.12294	48.76709	36.75188	44.3246	49.12022	44.7998	42.61998	52.98288	47.40252	35.90175	36.71701	0.0	0.0	8.18569	5.60826	13.67885	9.47963	11.97684	9.59473	40.01814	27.21122	0.11161	0.0279	11.76758	20.57059	0.0	0.0	0.0	22.85156	0.0	0.39062	0.0	0.0	0.0	11.78502	18.22335	16.74805	0.32436	29.08761	25.72545	13.55678	16.74107	12.13379	11.02469	10.48758	23.4096	6.40695	1.25907	14.79841	13.39983	14.51939	10.93052	20.69266	25.35924	44.87305	50.41853	25.14997	15.13323	16.77944	21.60993	0.0	0.0	0.0	37.6988	17.14216	16.66434	21.92732	52.64021	0.0	0.0	0.0	24.68262	13.4382	0.15346	4.6596	8.73326	19.52776	8.95647	6.78362	15.29018	1.09863	15.49247	0.37319
3	1642741440.0	0.0	40.27448	49.83956	43.76221	55.55071	48.42704	58.64171	52.18942	54.51747	48.67118	63.03188	73.30758	63.80354	58.85533	63.22806	62.92289	56.20902	48.46627	47.24121	50.05319	48.81941	36.97423	44.42487	49.59542	44.28973	42.41507	52.86952	47.48971	35.95407	36.61237	0.0	0.0	6.62667	4.52706	10.95145	7.74275	9.5459	7.76018	32.71484	22.21331	0.11858	0.0279	9.97838	17.26772	0.0	0.0	0.0	19.85561	0.0	0.39062	0.0	0.0	0.0	10.97935	16.7341	15.41922	0.32436	28.37263	24.45243	13.52539	23.92229	11.25837	10.06208	9.00181	20.71708	5.47573	1.2207	13.1243	11.62807	11.64551	8.82743	16.49693	20.9368	35.68987	40.46108	21.11119	12.34654	13.32659	17.06892	0.0	0.0	0.0	32.81948	14.79143	15.15416	19.29408	44.6882	0.0	0.0	0.0	23.63281	12.81738	0.13951	4.64216	8.58329	18.40472	8.34612	6.35812	13.92648	1.09863	14.08343	0.35226
4	1642741500.0	0.0	40.44451	50.02703	43.35676	55.42428	48.49243	59.22154	52.24173	54.33437	48.96763	63.07983	73.41221	63.87765	58.78993	63.23678	63.11035	55.82101	48.33984	47.11478	50.00959	49.1115	37.02654	44.86956	49.22921	44.0761	42.51535	52.76489	47.13222	36.0369	36.9873	0.0	0.0	7.84389	5.50014	13.54632	9.53195	11.91755	9.60519	40.15067	26.9322	0.12207	0.0279	12.2454	21.38323	0.0	0.0	0.0	23.9781	0.0	0.39062	0.0	0.0	0.0	12.31166	18.78139	17.08287	0.31738	29.62472	26.18583	14.29967	25.48479	11.92801	10.66197	10.21205	22.06334	6.21512	1.23465	14.44964	13.23242	14.10784	10.45968	20.44852	25.38016	44.53823	50.50921	25.49526	15.42271	17.10379	22.31445	0.0	0.0	0.0	38.88114	17.70368	17.59208	22.56557	54.0353	0.0	0.0	0.0	25.98354	13.95438	0.14648	4.67704	8.95996	20.69266	9.05413	6.82199	15.4541	1.1091	15.29367	0.38365
5	1642741560.0	0.0	40.11754	50.05755	43.69681	55.35889	48.15674	58.56759	52.01503	53.99432	48.59706	63.2019	73.68251	63.99536	58.79429	63.18447	63.35449	55.48968	48.10442	47.04503	49.98343	49.05047	36.74752	44.3028	49.25973	44.07174	42.41507	52.51203	47.31968	36.23744	36.39439	0.0	0.0	6.9022	4.75725	11.43624	7.94155	10.05511	8.17522	33.37751	22.32492	0.12207	0.03139	9.1204	15.98075	0.0	0.0	0.0	19.16155	0.0	0.38714	0.0	0.0	0.0	10.45619	15.67034	14.18108	0.32785	25.68708	22.48884	12.09891	22.57603	10.96191	9.85979	9.02623	20.27414	5.60826	1.23117	13.08943	11.7606	11.75014	9.00181	16.61551	20.85658	36.68039	41.43066	20.81473	12.29771	13.17662	16.79339	0.0	0.0	0.0	30.58384	14.10784	13.91253	18.27218	44.0046	0.0	0.0	0.0	21.42508	11.55134	0.13602	4.56543	8.20661	18.1536	8.43331	6.24651	14.44615	1.10561	14.40778	0.35924
6	1642741620.0	0.0	40.23089	50.1273	43.79708	55.6815	48.41396	58.7725	52.33765	54.07715	48.66246	63.33705	73.58224	64.07384	58.85533	63.21934	63.50708	55.1627	47.89952	46.94039	49.93984	48.73657	37.14861	44.76929	49.1769	43.88428	42.14042	52.59487	47.28045	35.7666	36.76496	0.0	0.0	8.17174	5.53153	13.41727	9.33315	12.01172	9.55985	39.09389	26.74386	0.12207	0.0279	11.54436	20.03348	0.0	0.0	0.0	22.62835	0.0	0.39062	0.0	0.0	0.0	12.01869	18.5233	17.37932	0.33133	31.50809	27.76576	14.4043	18.73256	12.91853	11.67341	11.30371	24.48033	6.91267	1.2207	16.10631	14.32757	14.09389	11.31069	20.44503	25.25112	44.32547	46.68666	25.19531	15.06696	16.38532	21.11468	0.0	0.0	0.0	37.14774	16.92941	16.92941	21.76688	52.12402	0.0	0.0	0.0	25.82659	13.66141	0.15346	4.67006	9.85631	23.55259	9.95396	7.42536	16.57017	1.09863	15.87612	0.40458
7	1642741680.0	0.0	40.29628	50.15346	43.12134	55.40684	48.10442	58.45424	51.82757	54.29949	49.20741	63.23242	73.78714	64.16975	58.80737	63.15395	63.68147	54.85317	47.73821	46.8314	49.84828	48.84992	36.8042	44.34204	49.22049	43.72733	42.42815	52.54255	47.20197	36.06742	36.58186	0.0	0.0	8.1822	5.58384	13.77651	9.57031	12.02567	9.7168	40.54827	27.29143	0.11858	0.0279	12.03613	20.8531	0.0	0.0	0.0	23.68862	0.0	0.39062	0.0	0.0	0.0	12.36049	18.87556	17.613	0.32087	31.34417	27.56696	14.92048	26.36719	12.25586	11.3351	10.7945	23.5805	6.49763	1.25209	15.21345	13.74512	14.27176	11.01074	20.74149	25.27553	42.613	35.68638	25.31738	15.31459	17.01311	21.83315	0.0	0.0	0.0	38.40332	17.45605	17.14565	22.20633	52.74484	0.0	0.0	0.0	25.85798	13.89858	0.14997	4.66657	9.07506	21.25767	9.27037	6.98242	15.60407	1.09863	14.44615	0.39062
8	1642741740.0	0.0	40.13933	49.98779	43.31752	55.88205	48.44884	58.87277	52.05863	54.45208	48.80197	63.29782	74.1272	64.25258	58.81173	63.13215	63.79046	54.57851	47.55947	46.67446	49.82649	49.02431	36.83908	44.10662	49.3382	43.50935	42.38456	52.50767	47.11042	36.02382	36.47723	0.0	0.0	7.88574	5.44782	13.57771	9.40639	11.55134	9.48661	39.15667	26.59738	0.12207	0.03139	11.52344	20.00907	0.0	0.0	0.0	22.68415	0.0	0.39062	0.0	0.0	0.0	11.58622	17.85714	16.08887	0.33133	28.81557	25.32436	13.33357	21.81571	11.89314	10.81892	10.23647	22.43304	6.18025	1.2207	14.29269	13.12081	13.77302	10.43876	20.01953	25.04185	41.25628	34.85979	24.81515	14.74261	15.92494	20.77288	0.0	0.0	0.0	35.80148	16.1656	15.88658	20.62988	48.50377	0.0	0.0	0.0	23.6084	12.7546	0.14648	4.60031	8.42634	19.09877	8.93206	6.63016	14.29618	1.12305	13.83929	0.36272
9	1642741800.0	0.0	40.01726	50.43248	43.45703	55.14962	48.46191	58.92944	51.72729	54.42156	49.07227	63.32833	74.3321	64.33977	58.84225	63.10163	63.91689	54.42156	47.4374	46.62214	49.76109	48.78453	36.87831	44.42051	49.29897	43.58782	42.51535	52.1589	47.21069	36.10665	36.66469	0.0	0.0	7.71484	5.3397	13.2952	9.22503	11.61063	9.35059	38.78697	26.40904	0.12207	0.03139	11.67341	20.50084	0.0	0.0	0.0	22.99456	0.0	0.39062	0.0	0.0	0.0	11.75014	18.09082	16.69922	0.33133	28.84696	25.3976	14.09738	23.89788	11.89314	10.74568	10.24693	22.32143	6.21861	1.24163	14.46708	13.33357	14.29967	10.5399	20.52525	25.30692	40.86914	26.48577	25.11509	15.30413	16.81083	21.67271	0.0	0.0	0.0	38.12081	17.36189	17.00614	21.57854	51.10212	0.0	0.0	0.0	25.3418	13.63351	0.14648	4.65611	8.64955	19.64983	8.97042	6.72433	14.15318	1.11956	13.8637	0.39062
