REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1635829260	0	0	0	0	0	0	0	0	0	0	0	0	59.46655	58.83484	60.75745	58.15125	57.46155	51.23901	46.98792	51.89514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96289	1.72119	4.22607	17.92236	5.85938	1.0791	23.39355	2.36816	8.48389	22.81982	12.95898	30.9375	22.24854	23.5791	17.55371	5.30518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1635829320	0	0	0	0	0	0	0	0	0	0	0	0	59.42688	58.98743	60.90393	58.09631	57.40356	51.35498	46.98792	51.98059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94336	1.68945	3.5498	14.4458	4.47021	1.08154	19.23828	2.33643	7.50977	17.2583	12.62451	27.86621	20.26123	13.8623	15.71045	4.9292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1635829380	0	0	0	0	0	0	0	0	0	0	0	0	59.44519	58.98743	60.92224	57.95898	57.44019	51.44348	46.98792	52.05688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95068	1.81885	4.68262	19.07227	5.7959	1.10107	23.1958	3.08594	8.43018	22.97852	12.81006	30.80322	20.57373	13.30078	17.40479	5.09277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1635829440	0	0	0	0	0	0	0	0	0	0	0	0	59.50012	58.99048	60.8429	57.93152	57.43713	51.52283	46.97876	52.12402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9458	1.76514	4.3335	17.60498	4.99512	1.09131	22.55859	4.07715	8.58643	21.4502	13.77441	31.43066	22.07764	15.03662	17.54639	5.12939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1635829500	0	0	0	0	0	0	0	0	0	0	0	0	59.59167	58.95386	60.72388	57.8064	57.36694	51.64795	46.94824	52.10876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86523	1.68701	3.42529	13.21045	4.54834	1.09131	18.49854	2.6123	7.89307	16.01562	13.30811	28.3252	21.3208	13.34717	15.82031	4.73145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1635829560	0	0	0	0	0	0	0	0	0	0	0	0	59.6283	58.88672	60.52856	57.7301	57.30286	51.77917	46.92688	52.14539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96045	1.80908	4.45557	18.28857	6.85791	1.06689	23.63281	4.35791	8.67432	21.95557	13.35449	31.28174	21.58203	13.43994	17.70996	5.20508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1635829620	0	0	0	0	0	0	0	0	0	0	0	0	59.5459	58.88062	60.39734	57.57751	57.2052	51.85852	46.88416	52.22168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96533	1.73828	4.42627	17.86377	6.72607	1.06689	23.17383	3.67188	8.66455	21.85547	13.3374	31.34521	21.74316	13.34717	17.771	5.27344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1635829680	0	0	0	0	0	0	0	0	0	0	0	0	59.47571	58.89893	60.29053	57.4585	57.09534	51.90735	46.94519	52.31628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96533	1.94092	4.42627	18.51074	6.81396	1.05713	23.44482	3.54736	8.78906	21.94092	13.479	31.89453	21.97266	12.96631	18.15918	5.2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1635829740	0	0	0	0	0	0	0	0	0	0	0	0	59.41772	58.90503	60.24475	57.31201	57.10449	52.02332	47.09778	52.49329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96777	1.63818	3.125	11.79932	4.66064	1.05713	17.44629	2.29248	7.73193	14.93896	13.02734	27.38037	20.43213	11.92871	15.68848	4.80469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1635829800	0	0	0	0	0	0	0	0	0	0	0	0	59.2865	59.02405	60.37903	57.32422	57.16858	52.06299	47.20459	52.54822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91162	1.71143	3.97217	16.1792	5.88135	1.06201	21.01562	3.49121	8.24219	19.78027	13.45703	29.35791	19.94873	11.93115	17.00928	5.05615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1635829860	0	0	0	0	0	0	0	0	0	0	0	0	59.23157	59.15222	60.5896	57.2876	57.1167	52.17896	47.33582	52.69775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92871	1.72852	3.61816	14.83154	6.25488	1.0791	20.03174	2.85645	8.24951	18.54492	12.75635	29.34326	20.6665	12.13867	16.95557	5.00977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1635829920	0	0	0	0	0	0	0	0	0	0	0	0	59.15527	59.24072	60.6842	57.21436	57.01294	52.21558	47.50061	52.80151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88721	1.82129	3.94531	15.50049	5.92773	1.09619	20.60547	3.43994	8.64502	18.91113	13.47412	30.8374	21.69922	12.81006	17.67578	5.24414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1635829980	0	0	0	0	0	0	0	0	0	0	0	0	59.01489	59.35669	60.77271	57.17468	56.90918	52.18506	47.63794	52.90833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99463	2.04346	4.83643	20.56641	7.91016	1.08154	24.63379	3.11279	9.12842	24.6167	13.125	33.66699	21.91406	13.44482	19.18213	5.55664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1635830040	0	0	0	0	0	0	0	0	0	0	0	0	58.77686	59.46045	60.80322	57.15027	56.75049	52.14539	47.77832	52.8717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93115	1.69678	4.08447	16.5918	7.20459	1.0791	22.12891	2.68311	8.88428	20.99609	13.58154	31.97998	21.71387	12.98828	18.3252	5.40039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1635830100	0	0	0	0	0	0	0	0	0	0	0	0	58.59985	59.58557	60.74524	57.05261	56.65283	52.15454	47.92175	52.83813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87744	1.64551	3.59131	14.30908	5.896	1.09375	18.97217	2.92969	8.11768	17.80762	12.90527	28.84277	19.28467	11.97998	16.04004	4.80225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
