REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1633582860	0	0	0	0	0	0	0	0	0	0	0	0	57.26318	59.29871	58.19092	58.29163	58.7616	59.39636	53.55835	57.83386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20068	1.37695	2.64893	4.11621	6.08887	0.53711	11.52832	6.82617	11.28418	11.88721	20.01953	34.45312	29.96094	16.22559	19.94873	6.72607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1633582920	0	0	0	0	0	0	0	0	0	0	0	0	57.2998	59.32312	58.14819	58.28247	58.80127	59.44214	53.53394	57.86438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74756	1.41602	2.6001	4.10156	6.07422	0.56641	11.46484	6.3501	11.35742	11.66016	20.52734	34.93164	30.62012	17.30225	20.60303	7.13623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1633582980	0	0	0	0	0	0	0	0	0	0	0	0	57.43103	59.19495	58.14209	58.30383	58.71887	59.46655	53.58582	57.93457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5791	1.36963	2.56836	3.95996	5.91797	0.5542	11.54053	8.14697	11.23779	10.89355	20.77881	35.03662	30.82764	16.63086	21.04248	7.30225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1633583040	0	0	0	0	0	0	0	0	0	0	0	0	57.46765	58.93555	58.03833	58.27942	58.72192	59.53979	53.66821	57.94373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57666	1.37451	2.63672	4.24072	6.74561	0.55664	12.87109	9.21387	11.96533	12.37549	22.82471	38.5791	33.43506	18.20557	22.4292	7.72949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1633583100	0	0	0	0	0	0	0	0	0	0	0	0	57.54395	58.52966	57.87659	58.17566	58.70667	59.50012	53.70789	57.97729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6792	1.43555	2.87842	4.50195	8.27881	0.54199	15.20752	10.74951	13.2959	15.44189	25.67871	44.36279	38.24463	20.85693	25.271	8.69385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1633583160	0	0	0	0	0	0	0	0	0	0	0	0	57.65991	58.03833	57.59277	58.20007	58.64563	59.46045	53.78723	58.08105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76709	1.42578	2.81006	4.36523	8.07617	0.56885	14.50928	8.50098	12.59277	15.29053	24.39453	41.82617	36.13037	19.49707	24.28955	8.24463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1633583220	0	0	0	0	0	0	0	0	0	0	0	0	57.60498	57.44934	57.26318	58.30383	58.57544	59.44824	53.80249	58.14209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62793	1.38428	2.67822	3.99414	6.76758	0.5249	12.03613	6.47705	11.7627	12.2168	22.07031	37.08496	32.48779	17.61719	22.08008	7.64893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1633583280	0	0	0	0	0	0	0	0	0	0	0	0	57.42798	56.80237	57.00378	58.36487	58.47473	59.41467	53.92761	58.16345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59619	1.42334	2.76367	4.33105	7.96143	0.50781	14.31396	8.67432	12.33887	15.06836	23.81592	40.34424	34.84619	18.91113	23.78906	8.07373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1633583340	0	0	0	0	0	0	0	0	0	0	0	0	57.26318	56.17676	56.68945	58.40149	58.3374	59.35059	54.00085	58.27637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88428	1.41602	2.67578	4.22363	7.29004	0.45166	13.3374	7.05078	12.17529	14.0625	22.77344	38.8208	34.01123	18.48633	22.99072	7.96631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1633583400	0	0	0	0	0	0	0	0	0	0	0	0	57.10449	55.54504	56.29883	58.46252	58.30994	59.35059	54.11377	58.32825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28613	1.38916	2.74658	4.33838	8.1543	0.43457	15.03418	8.42285	12.78809	16.07178	25.02686	43.28369	36.96777	20.15869	24.64111	8.3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
