REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1636520460	0	0	0	0	0	0	0	0	0	0	0	0	58.25806	60.12878	61.00769	60.849	58.79822	54.03748	49.11499	52.60315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24854	1.6333	2.7002	8.82568	4.07715	1.11816	17.64893	9.50684	6.54053	13.57178	29.27002	18.78174	14.34814	22.77832	15.11963	4.42627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1636520520	0	0	0	0	0	0	0	0	0	0	0	0	58.29163	59.51538	60.57434	60.89172	58.86536	54.40674	49.20654	52.8656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4707	2.2583	4.16992	19.66064	7.50244	1.08398	29.77295	17.6709	7.37305	28.16895	35.02441	22.39258	13.26172	24.92676	18.44482	5.24658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1636520580	0	0	0	0	0	0	0	0	0	0	0	0	58.26721	58.88062	60.01892	61.00464	58.84705	54.75769	49.36218	53.06702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43164	2.17285	3.87451	18.25928	7.30957	1.01318	27.31934	15.08545	7.29248	27.11182	34.56787	22.0752	12.9541	24.82666	18.1958	5.38574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1636520640	0	0	0	0	0	0	0	0	0	0	0	0	58.26721	58.20923	59.42078	61.11145	58.81958	55.15747	49.42017	53.33862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43164	2.12646	3.48389	17.72949	6.34521	0.72021	27.14111	15.58838	7.60986	24.25781	35.29541	22.33643	15.01953	25.61768	18.59619	5.37598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1636520700	0	0	0	0	0	0	0	0	0	0	0	0	58.19397	57.56836	58.89587	61.27014	58.82874	55.49622	49.52698	53.54614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2998	1.78223	2.70508	10.88135	4.66064	0.67871	18.20312	7.17529	7.18018	15.39795	31.45752	20.10498	15.30273	24.38477	16.44043	3.63281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1636520760	0	0	0	0	0	0	0	0	0	0	0	0	58.08105	56.81763	58.35571	61.51123	58.8501	55.76172	49.71313	53.75366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41455	1.9165	2.80518	12.96631	4.9292	0.59326	20.14648	7.77344	7.9834	18.17627	35.58105	22.51221	16.80908	26.2207	18.45459	4.97314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1636520820	0	0	0	0	0	0	0	0	0	0	0	0	57.93457	56.06689	57.83691	61.78589	58.81042	56.04858	49.9115	53.93066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32666	1.80908	2.83936	12.34619	4.92676	0.53955	20.50537	8.4668	7.61719	19.21387	34.52881	22.05566	15.7666	25.53711	17.97852	5.18066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1636520880	0	0	0	0	0	0	0	0	0	0	0	0	57.81555	55.34668	57.35779	62.02698	58.80127	56.26831	50.11597	54.21448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34619	1.71143	2.54639	9.63623	4.46533	0.52979	19.28955	10.03418	7.38525	14.7998	32.70996	21.07422	15.71777	24.66797	16.81152	4.71924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1636520940	0	0	0	0	0	0	0	0	0	0	0	0	57.76672	54.72107	56.90308	62.22534	58.74329	56.51855	50.39368	54.44336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51465	2.21924	3.55469	17.61963	7.29004	0.49561	30.47607	17.69531	8.23975	27.19238	38.58154	24.00146	15.95459	27.75635	19.8584	5.62256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1636521000	0	0	0	0	0	0	0	0	0	0	0	0	57.74536	54.14429	56.46057	62.36572	58.7738	56.68335	50.61035	54.62952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37061	1.68457	3.02734	13.15918	5.47119	0.46387	24.67285	13.2959	7.44873	22.50488	35.57617	22.22656	15.76416	25.89844	18.15918	5.41992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1636521060	0	0	0	0	0	0	0	0	0	0	0	0	57.75757	53.59802	56.11267	62.47864	58.80737	56.94885	50.8667	54.83704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36816	1.75781	3.02246	12.91016	5.76172	0.44434	23.88428	12.02393	7.50732	22.7832	35.80566	22.56836	15.63965	25.8252	18.2251	5.39307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1636521120	0	0	0	0	0	0	0	0	0	0	0	0	57.69348	53.08533	55.84412	62.55798	58.75244	57.20215	51.08337	55.07507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39258	1.85059	2.39014	8.59375	4.27734	0.40283	20.06348	10.06592	7.70264	15.12695	33.76465	21.50391	16.66504	25.04395	17.41943	4.8999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
