REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1635656460	0	0	0	0	0	0	0	0	0	0	0	0	39.18152	38.95264	43.36243	44.46106	57.27539	57.78198	57.96814	60.75134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06885	1.19873	2.17773	2.68555	4.69727	0.54688	16.7334	6.5332	9.13086	9.48975	16.74805	30.99365	28.83545	27.97607	16.77002	5.37842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1635656520	0	0	0	0	0	0	0	0	0	0	0	0	39.17542	38.94043	43.3197	44.43665	57.28455	57.74536	57.9071	60.73914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93457	1.21338	2.5293	3.69629	5.34912	0.57129	16.96533	5.03662	8.95508	13.57178	16.90186	32.50488	28.62061	28.55225	17.40967	5.50537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1635656580	0	0	0	0	0	0	0	0	0	0	0	0	39.18152	38.92517	43.21899	44.51904	57.04956	57.61108	57.86133	60.71167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53027	1.27686	2.53174	3.31055	5.79834	0.58105	17.99805	4.91699	11.4502	13.36182	15.66895	31.60889	27.31934	27.58301	17.02881	5.53955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1635656640	0	0	0	0	0	0	0	0	0	0	0	0	39.14185	38.81226	42.97791	44.58923	56.53381	57.38831	57.75146	60.75745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.479	1.25977	2.38281	3.23242	5.87891	0.56885	17.62939	4.92432	27.24121	11.91895	15.57861	31.25488	27.14355	27.18018	16.8457	5.57129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1635656700	0	0	0	0	0	0	0	0	0	0	0	0	39.02893	38.61389	42.65747	44.71741	55.87463	57.21436	57.64771	60.80322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13721	1.27441	2.52686	3.01514	5.64209	0.59082	17.13135	5.18555	27.27539	11.39404	16.25488	31.79199	27.7832	27.60498	16.86279	5.38086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1635656760	0	0	0	0	0	0	0	0	0	0	0	0	38.95874	38.38196	42.276	44.86389	55.21545	57.03125	57.44629	60.7666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28125	1.21338	2.32178	2.61475	5.09277	0.60791	16.5625	5.63232	25.39551	9.7998	14.97803	29.11377	26.22559	25.84473	15.96436	5.46875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1635656820	0	0	0	0	0	0	0	0	0	0	0	0	38.84888	38.21716	41.95251	44.98596	54.66614	56.80847	57.30896	60.84595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68164	1.30127	2.50732	3.53027	6.59668	0.59082	20.15625	6.38672	27.80518	13.49609	15.76904	32.64404	27.23633	27.70508	17.73193	5.62256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1635656880	0	0	0	0	0	0	0	0	0	0	0	0	38.81531	38.07678	41.69312	45.03174	54.27856	56.72302	57.23572	60.80933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97363	1.22803	2.58057	3.41064	6.41602	0.56396	19.30176	5.32227	26.48926	13.92334	15.03418	30.94727	25.14893	25.70068	17.32422	5.72021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1635656940	0	0	0	0	0	0	0	0	0	0	0	0	38.69934	37.88452	41.42151	45.08362	53.93372	56.61621	57.13806	60.90698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3667	1.25244	2.43164	3.14941	5.94971	0.56641	18.03223	5.30273	26.26709	12.38037	14.88281	30.39062	25.17578	25.60547	16.6333	5.2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1635657000	0	0	0	0	0	0	0	0	0	0	0	0	38.67188	37.71362	41.29944	45.0592	53.8147	56.52466	57.07092	60.87952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6792	1.25	2.2583	3.04688	5.79102	0.57129	18.98193	7.50977	26.57715	11.69189	14.93896	30.63721	25.66162	25.65674	16.83838	5.2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1635657060	0	0	0	0	0	0	0	0	0	0	0	0	38.63525	37.53357	41.16211	45.02563	53.76892	56.55212	56.99768	60.83679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26904	1.25488	2.56348	3.76221	6.85059	0.61035	21.50391	8.58154	27.44873	15.63721	14.87305	31.95557	25.09277	26.28906	16.87012	5.26855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1635657120	0	0	0	0	0	0	0	0	0	0	0	0	38.57422	37.38098	41.08887	44.93713	53.77197	56.65283	56.97937	60.8429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84033	1.24756	2.39258	3.38623	6.604	0.62744	19.89258	7.28516	25.46387	13.97705	13.34717	29.32373	23.69873	24.43359	17.08984	5.44189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1635657180	0	0	0	0	0	0	0	0	0	0	0	0	38.49792	37.29858	41.18958	44.8761	53.90015	56.73828	57.03125	60.82153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3667	1.21826	2.51465	3.6792	6.69434	0.5957	19.67285	6.43066	28.04688	14.38477	15.71045	32.45117	26.19629	26.9043	18.16162	5.58105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1635657240	0	0	0	0	0	0	0	0	0	0	0	0	38.4613	37.19482	41.16821	44.87	53.9856	56.82983	57.02209	60.77576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64258	1.24268	2.48535	3.24219	6.00342	0.57129	19.12109	6.5918	26.79443	12.17529	15.56396	30.979	26.47217	26.43555	17.65137	5.53223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1635657300	0	0	0	0	0	0	0	0	0	0	0	0	38.4613	37.12769	41.19873	44.79675	54.0741	56.94885	57.08313	60.73914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21289	1.20117	2.24121	3.13721	5.58594	0.60059	17.30713	5.56885	26.22559	11.45996	15.84229	30.19775	26.76025	26.50635	16.94336	5.37842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1635657360	0	0	0	0	0	0	0	0	0	0	0	0	38.51318	37.06055	41.22314	44.7876	54.04663	57.05261	57.10754	60.77881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07861	1.17432	2.34131	2.88574	5.10254	0.59326	16.35742	4.76318	24.4043	11.33545	14.5459	28.36426	24.07471	24.11377	15.60547	5.13672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
