REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1636952460	0	0	0	0	0	0	0	0	0	0	0	0	58.73413	57.47681	58.44116	59.59167	53.9917	47.35718	45.76416	48.57483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91992	2.9248	2.47803	2.28516	2.0166	0.55908	5.85205	2.84668	6.52344	5.35889	39.34326	14.94385	24.39697	35.16357	20.58838	4.77539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1636952520	0	0	0	0	0	0	0	0	0	0	0	0	58.78906	57.30896	58.30994	59.36584	54.19312	47.64099	45.81299	48.80066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46094	2.48047	2.5293	2.05078	1.80176	0.55176	5.61279	2.53174	6.01318	4.94629	35.9375	13.17871	22.80273	32.05078	18.9502	4.68506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1636952580	0	0	0	0	0	0	0	0	0	0	0	0	58.86536	57.28149	58.23059	59.13391	54.3457	47.93396	45.96558	48.97766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71973	2.89551	2.52197	2.06055	1.86035	0.53955	5.64209	2.51953	6.14014	4.99756	36.21338	13.47168	22.74902	32.28516	19.19434	4.49951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1636952640	0	0	0	0	0	0	0	0	0	0	0	0	59.01184	57.15942	58.14819	58.93555	54.54712	48.26965	45.89844	49.09668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76855	2.93945	2.59521	2.08252	1.85059	0.51514	5.69824	2.49512	6.22803	5.14404	37.31445	13.75977	23.44482	32.72461	19.2749	4.61182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1636952700	0	0	0	0	0	0	0	0	0	0	0	0	59.12476	57.08008	58.17261	58.86841	54.73938	48.42224	45.87708	49.21875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43652	2.50488	2.32422	1.9751	1.73828	0.53223	5.38818	2.44385	6.08643	4.69971	34.96582	13.02246	21.81152	30.81055	18.31543	4.37256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1636952760	0	0	0	0	0	0	0	0	0	0	0	0	59.17664	57.06482	58.21533	58.83179	55.01099	48.59009	45.88013	49.3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87598	2.98096	2.41699	1.97998	1.84326	0.54688	5.97656	2.45117	5.88867	4.70947	35.20264	12.93457	22.13623	31.00586	18.5083	4.47998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1636952820	0	0	0	0	0	0	0	0	0	0	0	0	59.2041	57.05872	58.18787	58.74939	55.20325	48.76099	45.93201	49.40491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69043	2.88818	2.49512	2.15576	1.81396	0.54443	5.69092	2.57568	6.44043	5.25879	38.97461	14.44824	23.82812	33.81592	20.02197	4.79736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1636952880	0	0	0	0	0	0	0	0	0	0	0	0	59.16443	57.1106	58.17261	58.63647	55.31616	48.88306	45.9198	49.44153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0249	2.99072	2.53662	2.21191	1.90186	0.51758	5.94971	2.53906	6.40137	5.18066	39.09668	14.51416	24.09424	33.90137	19.94141	4.64355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1636952940	0	0	0	0	0	0	0	0	0	0	0	0	59.09729	57.16858	58.18176	58.5907	55.46265	49.01123	45.93506	49.47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85645	3.01514	2.53906	2.146	1.83594	0.52246	5.5249	2.5	6.43555	5.30029	39.29199	14.61914	24.00391	34.10156	20.04639	4.64844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1636953000	0	0	0	0	0	0	0	0	0	0	0	0	58.97827	57.30896	58.15735	58.5083	55.60608	49.20654	45.9259	49.50867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92969	3.03223	2.51709	2.27295	1.85547	0.5542	5.95459	2.5293	6.45264	5.45654	40.19287	15.04639	24.49707	34.89014	20.59326	4.72656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
