REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1633323660	0	0	0	0	0	0	0	0	0	0	0	0	46.9574	46.00525	45.79468	49.95728	53.57971	53.74146	51.44043	57.06177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21191	1.70654	2.10693	3.2251	6.61865	0.50293	11.55518	9.02344	13.28125	11.00586	39.47998	43.42773	38.8623	19.90967	22.71729	12.47559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1633323720	0	0	0	0	0	0	0	0	0	0	0	0	46.13037	45.09277	44.79675	49.49341	53.12195	53.8208	51.45264	57.32727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19727	1.62598	1.70166	2.45605	5.11719	0.4834	9.69971	7.72949	12.12646	8.3667	32.99316	37.51465	35.18799	18.00293	20.47119	11.48682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1633323780	0	0	0	0	0	0	0	0	0	0	0	0	45.36438	44.27795	43.97888	48.98987	52.69775	53.82996	51.3855	57.49817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42432	1.80176	2.05078	2.94678	6.11084	0.56152	11.23047	8.99658	12.64404	10.23926	42.92969	40.23438	37.02148	18.86963	21.84814	11.88232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1633323840	0	0	0	0	0	0	0	0	0	0	0	0	44.73267	43.49365	43.17627	48.53516	52.45056	53.92456	51.42212	57.69653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3291	1.64062	2.37793	3.5376	7.42188	0.53955	13.92822	11.50635	13.92822	12.64404	41.87988	44.24316	40.94727	21.16455	23.15918	13.12744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1633323900	0	0	0	0	0	0	0	0	0	0	0	0	44.11011	42.76123	42.5354	48.15979	52.14233	53.85437	51.5564	57.84302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66992	1.26221	1.68213	2.5708	5.4126	0.55908	10.03418	8.48389	13.53027	8.51074	31.0791	40.71777	39.86084	20.39795	23.26172	12.92725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1633323960	0	0	0	0	0	0	0	0	0	0	0	0	43.6554	42.17529	42.00745	47.72644	51.98059	53.95508	51.75171	57.97729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43408	1.67969	2.25098	3.52051	7.76855	0.62012	13.88184	11.4917	13.77441	14.09424	46.19629	47.74414	42.39746	21.65039	24.52148	13.38867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1633324020	0	0	0	0	0	0	0	0	0	0	0	0	43.28308	41.73889	41.72058	47.3114	52.25525	54.09546	51.98669	58.06274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26318	1.54785	1.89209	3.00781	6.65283	0.56885	12.25098	10.42725	12.80273	11.6748	50.61523	45.81543	39.07715	19.85596	23.12988	12.37793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1633324080	0	0	0	0	0	0	0	0	0	0	0	0	43.00537	41.41846	41.61682	46.91467	52.74658	54.34875	52.27356	58.18787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38281	1.64795	2.3999	3.54492	7.65625	0.60791	13.96484	11.72363	13.21777	13.04688	50.89111	46.26221	38.88184	19.95361	22.73926	12.48535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1633324140	0	0	0	0	0	0	0	0	0	0	0	0	42.75513	41.14075	41.41846	46.64001	53.11279	54.6875	52.63062	58.29773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39258	1.65283	2.2998	3.43506	7.65869	0.56396	13.57422	11.49658	12.95898	12.71729	50.95459	46.21338	39.19922	20.00977	23.12988	12.23389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1633324200	0	0	0	0	0	0	0	0	0	0	0	0	42.57812	40.87219	41.25977	46.41113	53.36609	54.92859	52.92053	58.40454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06787	1.46973	1.60645	2.28027	4.70215	0.5957	8.68164	6.93604	10.9082	7.5708	40.66162	36.29639	31.78711	16.33057	18.72803	10.46875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
