REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1643000460.0	0.0	38.65705	47.76001	43.74041	53.30985	45.68481	56.17414	54.65698	56.02155	52.35944	62.26894	68.97845	56.60575	50.16218	44.60362	42.90336	41.89628	40.97203	40.31372	44.55566	44.54259	31.09741	48.75401	42.23197	39.51154	35.45707	50.57199	43.45703	32.47942	32.38787	0.0	0.0	8.71233	6.19768	13.2115	9.15876	11.506	9.375	17.3305	10.07603	0.10812	0.0279	6.06515	11.10491	0.0	0.0	0.0	20.47642	0.0	0.3697	0.0	0.0	0.0	12.33259	18.88602	18.13267	0.3418	25.20578	23.863	15.58664	29.69099	13.14872	11.64202	11.08747	24.10714	8.48563	0.5406	12.79994	12.57324	12.51395	10.41434	52.79018	30.57338	39.64495	24.07924	24.26758	15.48898	16.30162	23.15151	0.0	0.0	0.0	37.23493	17.47001	16.97824	17.83273	37.89411	0.0	0.0	0.0	25.39062	13.51144	0.14648	4.91769	10.9654	8.08105	10.29925	7.71484	11.51297	1.19629	19.7161	0.24763
1	1643000520.0	0.0	38.75732	47.99979	43.3524	53.37524	45.6543	56.55779	54.46516	55.91256	52.18942	61.75014	68.68199	56.54035	50.07499	44.34204	42.74205	41.80908	40.91099	40.23525	44.44667	44.15458	30.91431	48.92404	41.99219	39.13225	35.36987	50.4194	43.19981	32.78896	32.40531	0.0	0.0	9.28781	6.60226	14.30664	9.84933	12.31166	10.04464	18.87905	10.88518	0.11858	0.03488	6.51158	11.79897	0.0	0.0	0.0	21.76688	0.0	0.3697	0.0	0.0	0.0	12.80692	19.96722	18.86858	0.3418	25.3139	23.92927	16.00167	29.85491	13.65792	11.96289	11.53041	24.70006	8.86928	0.52665	13.17313	13.42773	13.30566	11.07701	57.30678	33.22056	43.16406	25.28251	25.3418	17.31655	15.07743	23.52121	0.0	0.0	0.0	40.45759	18.83719	17.84319	18.99763	40.99121	0.0	0.0	0.0	26.89383	14.25781	0.14648	4.96652	11.19908	8.34612	10.226	7.74275	11.9036	1.17536	19.93931	0.2546
2	1643000580.0	0.0	38.26468	47.82976	43.83196	53.48424	45.84176	56.54907	54.57415	55.82973	52.49895	61.82425	68.70379	56.4706	49.9224	44.07174	42.51971	41.72625	40.87612	40.16113	44.36384	43.8494	31.16281	48.78889	42.12298	38.92299	35.07778	50.4412	43.30444	32.34427	32.45762	0.0	0.0	8.62863	6.11398	13.02316	9.0611	11.23744	9.15876	17.05845	9.95745	0.11858	0.03488	5.92564	10.79799	0.0	0.0	0.0	20.41713	0.0	0.3697	0.0	0.0	0.0	12.13728	18.93136	17.78041	0.33831	24.30943	22.87946	14.47056	23.90834	12.9534	11.45368	10.86775	23.84556	8.30776	0.59291	12.57673	12.45117	12.37095	10.15974	52.4135	30.15485	39.60658	23.88044	24.10017	15.75056	13.81836	21.39021	0.0	0.0	0.0	38.41378	17.89202	17.03055	17.63742	38.57073	0.0	0.0	0.0	24.94768	13.18359	0.14648	4.90723	10.5678	7.92062	9.87374	7.36607	11.11537	1.18931	18.78488	0.23368
3	1643000640.0	0.0	38.53934	47.5769	43.38728	53.42756	45.72405	56.35725	54.82701	55.49404	52.62974	61.4624	68.61223	56.4706	49.77853	43.81888	42.3366	41.59546	40.8238	40.08266	44.35076	43.76221	31.06689	48.83248	42.26685	38.72681	35.05162	50.6025	43.0603	32.18297	32.69741	0.0	0.0	7.86482	5.62221	11.84431	8.24847	10.49805	8.59724	16.38532	9.52497	0.11509	0.0279	5.80008	10.55385	0.0	0.0	0.0	20.16602	0.0	0.38016	0.0	0.0	0.0	12.08845	18.79185	17.65137	0.3418	22.80273	20.83915	13.31264	18.09431	11.91755	10.78404	9.69936	21.48438	7.53697	0.56501	11.92801	11.6769	11.4781	9.0332	47.65974	27.11356	35.77358	21.5611	21.96568	14.43569	14.97977	20.72405	0.0	0.0	0.0	36.91406	17.27121	16.8178	17.8397	37.79994	0.0	0.0	0.0	25.40806	13.33008	0.14648	4.93164	10.37946	7.4986	9.375	7.14634	10.22252	1.1928	17.40025	0.22321
4	1643000700.0	0.0	38.49139	47.68154	43.50935	53.27933	45.51915	56.41828	54.33437	55.96488	52.42484	61.57139	68.25474	56.32237	49.62158	43.55294	42.18401	41.53006	40.74969	39.96931	44.24613	43.60962	31.01458	48.96327	41.68265	39.07994	35.19985	50.48479	43.287	32.4707	32.18733	0.0	0.0	8.61816	6.11049	13.12081	9.06459	11.41183	9.32966	17.48744	10.16671	0.11509	0.03488	6.35114	11.50949	0.0	0.0	0.0	21.29255	0.0	0.37667	0.0	0.0	0.0	12.60812	19.59403	18.67327	0.33831	24.15248	22.22028	13.99275	15.27274	12.8976	11.45717	10.80497	23.73744	8.40193	0.56501	12.62556	12.51395	12.49651	10.11091	52.30539	30.41295	40.02511	23.97112	24.29897	15.89007	16.93987	22.15751	0.0	0.0	0.0	39.85073	18.64537	17.71763	18.96624	40.54478	0.0	0.0	0.0	26.75084	14.18457	0.14997	5.12347	11.20257	8.48563	10.29925	7.74275	11.3909	1.20326	19.37779	0.27553
5	1643000760.0	0.0	38.43471	47.59434	43.3742	53.33165	45.44939	57.02427	54.75725	55.84281	52.57307	61.37521	68.21987	56.16978	49.39924	43.3088	41.95731	41.46903	40.58838	39.8734	44.15894	42.99055	31.14973	48.6145	41.64777	38.84452	34.74208	50.09678	43.287	32.59713	32.12193	0.0	0.0	7.82994	5.51758	11.77455	8.07408	10.04813	8.23103	15.4541	8.91113	0.11858	0.03488	5.78613	10.27134	0.0	0.0	0.0	19.47893	0.0	0.37319	0.0	0.0	0.0	12.11984	18.22684	17.89551	0.3418	24.38267	21.60645	13.96833	19.96722	12.53139	11.1642	10.03767	22.20982	8.07757	0.55804	12.39188	12.01521	11.2514	9.29478	46.88198	26.88686	35.43178	21.41811	21.64132	14.13574	15.34249	20.20438	0.0	0.0	0.0	36.70829	17.28864	17.08287	17.50837	35.92704	0.0	0.0	0.0	25.5406	13.42425	0.15346	5.2002	10.64802	8.07059	10.42829	7.66602	10.83287	1.19629	17.68276	0.24414
6	1643000820.0	0.0	38.38239	47.28481	43.09954	53.75453	45.43195	56.44444	54.51747	56.17414	51.90604	61.33161	67.60515	56.01719	49.1987	43.09518	41.87884	41.37748	40.52298	39.76004	44.11098	42.91207	30.9361	48.33984	41.92243	38.92299	35.03854	50.40196	43.25213	32.23964	32.10449	0.0	0.0	8.24498	5.71289	12.07799	8.45424	10.52246	8.5798	16.46903	9.39593	0.11509	0.0279	5.73033	10.36551	0.0	0.0	0.0	19.61496	0.0	0.36621	0.0	0.0	0.0	12.32213	18.87556	18.22684	0.3418	26.80315	24.81166	14.774	24.39662	13.11733	11.77455	10.49805	23.92578	8.59375	0.59291	12.98479	12.58022	11.5897	9.79701	48.2945	27.96805	36.87919	21.77386	22.06334	14.69029	15.84124	20.58454	0.0	0.0	0.0	36.43276	17.3305	17.21191	17.89551	37.61509	0.0	0.0	0.0	26.13002	13.79743	0.16392	5.0851	11.20605	7.96596	10.5399	7.88923	10.91309	1.21722	18.83719	0.27204
7	1643000880.0	0.0	38.72245	47.23249	43.09518	53.17906	45.15294	56.52727	54.439	55.75997	52.52947	61.26186	68.13703	56.06951	49.22049	43.0821	41.76549	41.30336	40.49683	39.64669	44.0761	42.68973	30.96226	48.56219	41.55622	38.99275	34.66361	50.23193	42.66793	32.42275	32.32683	0.0	0.0	8.37054	5.8245	12.05357	8.48563	10.47363	8.54492	15.71219	9.13435	0.11858	0.0279	5.34319	9.76562	0.0	0.0	0.0	18.85463	0.0	0.37319	0.0	0.0	0.0	11.88267	17.84319	17.56417	0.3418	25.68708	24.14551	12.80692	7.62765	13.03013	11.5339	10.89565	23.8909	8.66699	0.56152	12.63951	12.16518	11.67341	9.65751	47.78181	27.00544	36.22001	21.73549	21.63086	14.10435	15.39481	19.80678	0.0	0.0	0.0	34.66797	16.21443	15.85519	16.71317	34.95047	0.0	0.0	0.0	24.73145	13.0685	0.16392	5.33273	10.73172	7.77065	10.34459	7.84389	10.63058	1.21722	18.42913	0.25112
8	1643000940.0	0.0	38.44779	47.48535	43.56166	53.36652	45.44503	56.81937	54.45644	55.87769	52.26353	61.61499	67.76646	56.1567	49.38616	43.10826	41.59546	41.19873	40.38348	39.5813	44.00635	42.99927	30.94918	48.61886	41.8396	38.89683	34.28432	50.46735	42.67665	32.27016	31.98678	0.0	0.0	7.42536	5.24902	11.0805	7.88923	9.69936	7.91364	14.90304	8.72628	0.12207	0.03488	5.57687	10.06208	0.0	0.0	0.0	18.80232	0.0	0.36621	0.0	0.0	0.0	11.7885	17.91992	17.29562	0.33831	24.10366	22.83761	12.33956	7.08357	11.97684	10.86426	9.66099	21.80525	7.89969	0.54408	11.94894	11.49902	10.7666	8.76116	43.63142	25.08371	33.45773	19.9428	20.03348	13.05106	15.03557	18.88602	0.0	0.0	0.0	34.36105	16.15513	15.93541	16.8736	35.32017	0.0	0.0	0.0	24.42104	12.98828	0.14997	5.15834	10.18415	7.08008	9.57729	7.29283	9.18666	1.2207	15.94238	0.26158
9	1643001000.0	0.0	38.69629	47.3502	43.30444	53.25317	45.54967	57.05043	54.51747	55.31965	52.51203	61.68039	68.10216	56.24826	49.47771	43.24777	41.44723	41.0941	40.27884	39.54206	43.97147	42.27557	30.69196	48.61886	41.49519	38.65705	34.98186	50.07499	42.53714	32.0391	32.04782	0.0	0.0	8.07408	5.67104	12.1861	8.51353	10.55734	8.47168	16.03306	9.25293	0.11509	0.03139	5.59082	10.30971	0.0	0.0	0.0	18.95229	0.0	0.3697	0.0	0.0	0.0	11.47112	17.56766	17.08287	0.34528	24.20829	23.13407	12.68485	10.37946	12.71275	11.45368	10.57129	23.48633	8.49261	0.55455	12.5279	12.21401	11.80246	9.69238	47.8411	27.27051	36.42578	21.84012	21.88546	14.25432	15.67034	20.09277	0.0	0.0	0.0	35.07603	16.30162	15.83775	16.84222	35.26088	0.0	0.0	0.0	24.48382	12.88365	0.15695	4.91769	10.52595	7.37653	9.76562	7.40792	9.96791	1.19978	17.25377	0.25112
