REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1640754060.0	0.0	38.84016	47.20633	42.06194	51.88424	44.93931	54.53927	46.43467	50.17526	42.40199	56.49676	74.10976	59.80573	62.24278	61.08747	60.60355	58.67222	54.21666	48.93276	52.79541	49.70442	37.30556	40.39655	49.36872	48.16982	40.13497	52.32893	47.67718	33.09413	33.49958	0.0	0.0	2.44489	2.3298	4.91071	3.71791	4.37709	3.59584	6.8464	3.84347	0.00349	0.07324	5.50363	5.73033	0.0	0.0	0.0	9.54241	0.0	0.39062	0.0	0.0	0.0	5.02581	7.34863	7.8683	0.2267	10.29925	7.25098	6.12095	6.6755	5.97098	5.85938	5.65011	15.16462	3.4668	1.09863	9.59124	6.30929	6.80455	5.49665	9.67146	12.05008	19.62193	23.82812	12.4721	8.32171	6.54646	9.85979	0.0	0.0	0.0	9.16225	3.05873	6.66155	7.1603	12.57673	0.0	0.0	0.0	10.63058	5.73033	0.31738	4.4887	5.16881	3.88881	4.38058	3.61677	52.54255	0.83705	4.07715	0.51618
1	1640754120.0	0.0	38.46523	46.94475	41.99655	52.57743	45.02215	54.59159	46.72241	49.95728	42.65485	56.26134	74.19259	59.82753	62.26458	61.08311	60.7823	58.72018	54.10767	48.91968	52.79977	49.83521	37.31864	40.14369	49.42976	48.34856	40.20473	52.38996	47.74693	33.17697	33.5301	0.0	0.0	2.5007	2.43792	5.05371	3.84347	4.5166	3.66908	6.95103	3.92369	0.01046	0.07324	5.56989	5.78265	0.0	0.0	0.0	9.69238	0.0	0.3976	0.0	0.0	0.0	5.09556	7.50209	8.10198	0.23368	10.43527	7.387	6.30232	6.83943	6.31975	6.20117	5.74777	16.04353	3.67955	1.09515	10.26786	6.66504	7.05218	5.58384	10.09347	12.21749	20.30552	24.02344	12.47559	8.39844	6.64062	10.04464	0.0	0.0	0.0	9.24944	3.0971	6.71387	7.34166	12.97084	0.0	0.0	0.0	10.89565	5.88728	0.31738	4.54102	5.43039	3.90974	4.54799	3.73186	39.58217	0.84054	4.24456	0.53362
2	1640754180.0	0.0	38.62653	47.11478	41.90935	52.32021	45.22705	54.28641	46.49135	49.96164	42.73769	56.5142	74.45417	59.87549	62.28638	61.02644	60.90001	58.6635	53.90712	48.89788	52.75617	49.6739	37.13989	40.64941	49.26409	48.22213	40.29192	52.74745	47.38072	33.00694	33.56498	0.0	0.0	2.25307	2.26353	4.90723	3.68652	4.25153	3.48424	6.6197	3.72838	0.00698	0.07324	5.37807	5.58036	0.0	0.0	0.0	9.41685	0.0	0.39062	0.0	0.0	0.0	5.05022	7.42536	8.11593	0.22321	10.30622	6.82199	6.14886	6.58133	5.96749	5.89774	5.60128	12.38142	3.38309	1.10212	9.82492	6.22907	6.46275	5.50014	9.30176	11.62458	18.77093	22.68764	12.08147	8.0392	6.25	9.40988	0.0	0.0	0.0	8.89369	3.05525	6.58831	7.02776	12.36747	0.0	0.0	0.0	10.59919	5.70243	0.31738	4.51311	5.17578	3.89579	4.19922	3.54353	32.15681	0.84752	4.04227	0.53711
3	1640754240.0	0.0	38.71373	46.93168	41.92243	52.2025	45.10498	54.59159	46.65266	49.60414	42.44995	56.53163	74.52393	59.91037	62.2079	60.95668	61.08311	58.50656	53.4886	48.8412	52.58179	49.24229	37.51482	40.11754	49.39488	47.59434	40.49247	52.32021	47.03631	33.73064	33.58241	0.0	0.0	2.23214	2.31236	5.12695	3.8365	4.31431	3.55748	6.78362	3.81208	0.00349	0.07324	5.36412	5.55246	0.0	0.0	0.0	9.32966	0.0	0.39062	0.0	0.0	0.0	4.98744	7.27888	7.84389	0.21973	9.43778	6.18373	6.09305	6.48019	5.80357	5.71987	5.53153	12.30469	3.30287	1.10212	9.50753	6.28836	6.55343	5.44782	9.40639	11.7327	19.02553	22.93876	12.18959	8.07059	6.32673	9.43778	0.0	0.0	0.0	8.94252	2.98898	6.5639	7.05218	12.38142	0.0	0.0	0.0	10.51549	5.56292	0.31738	4.52009	5.09556	3.86789	4.15388	3.50167	47.47838	0.83705	3.98996	0.5127
4	1640754300.0	0.0	37.98567	46.95783	41.6347	52.10223	45.10498	54.72238	46.72241	50.07499	42.55458	56.73218	74.149	60.01064	62.05532	60.96104	61.24006	58.29729	53.08315	48.65374	52.41612	48.97199	37.36223	40.1219	48.81941	47.27173	40.2614	52.68642	47.00143	33.15081	33.63037	0.0	0.0	2.41699	2.51814	5.66406	4.2899	4.70843	3.84696	7.53697	4.119	0.00349	0.07324	5.56292	5.76172	0.0	0.0	0.0	9.68192	0.0	0.38714	0.0	0.0	0.0	5.03976	7.46373	8.01828	0.21973	9.58078	6.34766	6.10352	6.34417	6.17327	6.18025	5.71638	16.13421	3.63421	1.09166	9.9156	6.91964	7.14286	5.58733	10.18066	12.2454	20.62291	24.13853	12.63951	8.44029	6.7627	10.1423	0.0	0.0	0.0	9.1483	3.01339	6.71387	7.27888	12.83482	0.0	0.0	0.0	10.5399	5.59431	0.31738	4.52009	5.1409	3.88881	4.18876	3.5226	9.74121	0.851	4.23061	0.5127
5	1640754360.0	0.0	38.36496	46.86628	41.53442	52.15454	45.05702	54.67442	46.46955	50.31477	42.97747	56.9022	74.14028	60.14143	61.85477	61.02208	61.41009	58.10983	52.66462	48.57091	52.1153	49.31205	36.64725	40.2832	49.45156	46.93168	40.35732	52.4074	46.65266	33.61729	33.65217	0.0	0.0	2.34026	2.48675	5.43039	4.08761	4.41546	3.62723	6.92662	3.86789	0.00349	0.07673	5.21415	5.45829	0.0	0.0	0.0	9.18318	0.0	0.39062	0.0	0.0	0.0	4.8584	7.12891	7.71833	0.2267	9.30176	6.0791	5.90472	6.12095	5.8803	5.60477	5.50711	14.17759	3.39355	1.09515	9.09249	6.14188	6.4767	5.4269	9.34012	11.63504	18.84417	22.39467	12.07101	7.86482	6.16629	9.3192	0.0	0.0	0.0	8.63211	2.82157	6.37207	6.83943	12.06752	0.0	0.0	0.0	10.1702	5.35714	0.31738	4.47126	4.98744	3.81208	3.96205	3.41448	9.74121	0.851	4.08412	0.5127
6	1640754420.0	0.0	38.35188	46.96219	41.83524	51.96708	44.91752	54.69622	46.38236	50.6461	42.92951	56.75398	73.6084	60.16323	61.72398	61.03952	61.52344	57.96596	52.08479	48.51859	51.80577	49.10714	37.01346	40.30936	49.12894	46.75729	40.10446	51.97144	46.50007	33.35135	33.24236	0.0	0.0	2.49372	2.58789	5.64314	4.25153	4.50963	3.67606	7.20215	3.95508	0.01395	0.07324	5.20368	5.44434	0.0	0.0	0.0	9.1204	0.0	0.38365	0.0	0.0	0.0	4.82701	7.09403	7.66602	0.21973	9.76911	6.66155	5.7966	5.3118	6.0791	5.83496	5.55943	13.42425	3.5505	1.08817	9.61217	6.53599	6.69294	5.45829	9.68192	11.78153	19.43011	23.31892	12.29422	8.06362	6.33719	9.5738	0.0	0.0	0.0	8.56934	2.8111	6.31278	6.82896	11.96638	0.0	0.0	0.0	10.2853	5.37109	0.31738	4.47475	5.02232	3.79116	3.98647	3.4389	9.74121	0.83357	4.17829	0.5127
7	1640754480.0	0.0	38.317	47.10606	41.88756	52.03683	45.0919	54.81393	46.49135	50.38452	42.82052	57.37741	73.3817	60.20682	61.46676	61.02208	61.58883	57.73054	51.61394	48.4096	51.58343	48.71477	37.17477	40.28756	49.32949	46.58726	40.50119	51.90168	46.65702	33.32084	33.7568	0.0	0.0	2.54953	2.67508	5.92913	4.39104	4.66309	3.72489	13.25335	8.59724	0.01046	0.07324	5.23507	5.43039	0.0	0.0	0.0	9.14481	0.0	0.39062	0.0	0.0	0.0	4.71889	6.95801	7.5579	0.2267	9.93304	6.91616	5.71289	5.14439	5.88379	5.83496	5.60826	13.69629	3.4947	1.09515	9.58775	6.53251	6.73479	5.49316	9.68192	11.90011	19.55915	23.39914	12.36747	8.16127	6.4767	9.7447	0.0	0.0	0.0	8.48912	2.74484	6.29534	6.88477	12.10938	0.0	0.0	0.0	10.07254	5.31529	0.32436	4.49568	4.93164	3.80162	3.96554	3.43192	9.74121	0.83008	4.15039	0.5127
8	1640754540.0	0.0	37.92899	46.56982	41.70445	52.10223	44.8652	55.23682	46.62214	50.24501	43.11698	57.30765	73.0896	60.37249	61.17902	60.98284	61.67603	57.38177	51.11258	48.33548	51.26081	48.58834	36.65161	40.19165	48.73221	46.29953	40.29192	52.08043	46.38236	33.24672	33.36443	0.0	0.0	2.48675	2.65067	5.84194	4.35965	4.57938	3.73884	14.66936	9.67843	0.01046	0.07324	5.23507	5.43039	0.0	0.0	0.0	9.02623	0.0	0.39062	0.0	0.0	0.0	4.77121	6.97545	7.6695	0.22321	9.91908	6.83943	5.64314	4.86886	5.78265	5.399	5.45829	12.58022	3.30287	1.09863	9.11342	6.15583	6.36509	5.51409	9.24944	11.50251	18.5233	22.51674	12.05357	7.95898	6.25349	9.21108	0.0	0.0	0.0	8.51353	2.6995	6.33371	6.88825	11.94545	0.0	0.0	0.0	10.13881	5.33273	0.31738	4.48172	4.81655	3.7772	3.7772	3.31334	9.74121	0.83008	4.0911	0.5127
9	1640754600.0	0.0	38.13389	46.48263	41.73497	52.25045	45.00471	55.21502	46.55675	50.4194	43.16929	57.97468	72.66671	60.52072	60.82589	60.89129	61.67167	56.924	50.70714	48.14802	50.94256	48.56655	36.22001	40.20473	48.7017	45.77201	40.36168	52.08915	46.45211	33.19005	33.50394	0.0	0.0	2.70299	2.90876	6.2221	4.66657	4.78516	3.91323	15.30762	10.18066	0.01046	0.07324	5.46875	5.70592	0.0	0.0	0.0	9.47963	0.0	0.38365	0.0	0.0	0.0	5.0572	7.39049	8.10198	0.23368	10.74916	7.36607	6.08608	5.26995	6.16281	6.01632	5.6257	13.53585	3.64118	1.09515	9.83189	6.73479	6.75572	5.53502	9.68192	11.92104	19.69517	23.65723	12.31864	8.25544	6.49065	9.82143	0.0	0.0	0.0	8.68094	2.79018	6.5918	7.17076	12.41281	0.0	0.0	0.0	10.64104	5.58384	0.31738	4.49219	5.10254	3.84696	4.02483	3.48075	9.74121	0.83008	4.44685	0.49526
