REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1640840460.0	0.0	39.52462	48.16982	42.07502	52.68206	45.51915	55.10167	49.99651	56.75398	44.8652	59.21718	69.63675	60.47276	61.66295	64.07384	61.47112	58.89021	54.26025	48.04339	52.00195	55.88205	39.64233	50.96436	50.36272	47.01451	41.70445	52.86952	48.62758	33.56934	34.5241	0.0	0.0	1.38463	1.32185	3.06222	2.03683	2.05776	1.40904	4.99791	1.24163	0.0	0.08022	3.59584	2.59835	0.0	0.0	0.0	11.09445	0.0	0.38016	0.0	0.0	0.0	5.11998	11.50251	6.36161	0.23717	8.9495	5.78265	5.76869	3.24358	3.5505	2.57045	3.11802	4.48172	4.45033	1.22419	11.15723	6.03027	7.60324	5.44782	17.899	13.73465	27.131	18.24777	18.98368	12.51046	13.31613	18.52679	0.0	0.0	0.0	30.02232	13.31264	10.00279	16.63295	35.65499	0.0	0.0	0.0	22.3005	11.91755	0.3418	4.91071	7.99037	4.0911	5.05371	5.91518	8.78906	0.9382	3.30985	0.50223
1	1640840520.0	0.0	39.62926	48.45755	42.28428	52.79541	45.54967	55.71202	49.80469	56.04771	44.93059	58.82481	69.95937	60.39429	61.62371	63.98664	61.27058	58.94252	54.44772	48.06083	52.1153	56.63191	39.7644	50.63302	50.64174	47.95183	41.49519	52.88696	48.50115	33.41675	34.31048	0.0	0.0	1.49623	1.3637	3.43192	2.60882	2.23912	1.70201	6.28139	1.55552	0.01395	0.07673	4.32826	3.24358	0.0	0.0	0.0	13.83231	0.0	0.37667	0.0	0.0	0.0	6.20815	13.90555	7.35561	0.24414	10.87472	6.08259	6.10352	3.67257	3.76674	2.81459	3.22614	4.92815	4.47824	1.23117	11.76409	6.11049	8.7228	5.91867	20.75893	15.75056	30.69894	20.78683	22.00753	14.50195	17.19099	23.92578	0.0	0.0	0.0	38.67536	16.93987	12.54883	20.37179	43.20243	0.0	0.0	0.0	27.59138	14.97977	0.3418	5.13742	8.381	4.40151	5.14439	6.07213	9.02274	0.89983	3.4389	0.51967
2	1640840580.0	0.0	40.00854	47.98235	42.22325	52.91748	45.57146	55.44172	49.75673	55.86025	44.94803	58.88149	69.72395	60.24606	61.67603	64.02588	61.17031	59.01664	54.54363	48.10878	52.32021	56.63191	39.48975	50.1273	50.03139	47.69897	41.42979	52.78669	48.6799	33.37751	34.35407	0.0	0.0	1.45089	1.37068	3.3796	2.57743	2.1868	1.65667	6.42787	1.49972	0.00349	0.09766	4.30385	3.21917	0.0	0.0	0.0	13.68583	0.0	0.38016	0.0	0.0	0.0	5.99191	13.36844	7.28585	0.24414	10.35505	5.60477	5.45131	3.40053	3.43541	2.47628	3.06222	4.84445	4.29688	1.23465	11.40834	5.87333	8.8623	6.06864	21.78432	16.23535	31.16629	21.11468	22.60393	14.70424	16.85617	24.1769	0.0	0.0	0.0	38.51842	16.68178	12.02218	20.04395	42.59905	0.0	0.0	0.0	25.75684	14.18806	0.34528	4.98744	7.56836	4.15388	4.8305	5.55246	9.10296	0.89286	3.14941	0.50572
3	1640840640.0	0.0	39.93443	48.33112	43.01671	52.62974	45.53223	55.30221	49.66954	55.79049	45.03523	58.89893	69.93757	60.13271	61.7327	63.98664	61.13543	59.05151	54.75289	48.25265	52.53819	57.15942	39.72953	49.80469	50.33221	47.93004	41.75241	53.00467	48.71913	33.92247	34.24508	0.0	0.0	1.27302	1.36021	3.09012	2.26353	2.04381	1.48577	5.68848	1.32533	0.00698	0.08371	3.90974	2.90876	0.0	0.0	0.0	11.99079	0.0	0.39062	0.0	0.0	0.0	5.21066	11.40485	6.50809	0.24414	8.87277	4.75377	4.98744	3.03083	2.67508	1.97754	2.982	4.37709	3.62723	1.2486	10.369	5.62221	8.17522	5.48619	20.61593	14.91699	28.64467	19.36733	20.67522	13.69629	16.01214	21.66574	0.0	0.0	0.0	34.70633	14.94141	10.65848	17.86412	38.35798	0.0	0.0	0.0	22.72252	12.64648	0.33482	4.81655	6.73828	3.8923	4.262	4.87584	8.76814	0.88588	2.84249	0.48131
4	1640840700.0	0.0	40.08702	48.24393	42.32788	52.74745	45.8374	55.66406	49.52131	55.28913	44.83032	59.08203	69.98553	59.95832	61.83733	64.06076	61.13979	59.13871	54.86625	48.33984	52.74745	57.32945	39.76004	49.63902	50.58943	48.27445	41.46031	53.06571	48.9066	33.78296	34.66361	0.0	0.0	1.44043	1.38811	3.50865	2.65067	2.1589	1.75781	6.393	1.60784	0.01046	0.07324	4.23758	3.27497	0.0	0.0	0.0	13.93694	0.0	0.38714	0.0	0.0	0.0	6.18722	13.92299	7.36607	0.24763	10.87123	5.77916	6.15234	3.86091	3.62026	2.69601	3.05873	4.85491	4.42243	1.22768	11.68387	5.86635	8.14732	5.5385	21.18443	15.08789	29.47824	19.88002	21.29604	14.29967	17.18052	23.09919	0.0	0.0	0.0	38.94741	16.98521	12.74763	20.27065	43.16406	0.0	0.0	0.0	27.51814	15.10882	0.3418	5.07812	8.07059	4.31083	4.86189	5.79311	8.96345	0.9103	3.29241	0.50572
5	1640840760.0	0.0	39.77748	48.8848	42.41507	52.83901	45.73713	55.3894	49.26409	54.85753	44.59926	58.80737	70.14683	59.84061	61.9594	64.2613	61.35777	59.16922	55.12347	48.3878	52.93056	57.47768	40.0347	48.85428	50.51531	48.25701	41.92679	53.05699	48.88916	33.66525	34.50666	0.0	0.0	1.5067	1.38463	3.47726	2.63323	2.17285	1.72642	6.37556	1.56948	0.01046	0.08719	4.20968	3.26451	0.0	0.0	0.0	13.69978	0.0	0.39062	0.0	0.0	0.0	6.13491	13.81487	7.31376	0.24414	10.75963	5.86984	5.92215	3.65513	3.67257	2.71345	3.03432	4.88979	4.09807	1.23117	11.79897	5.74079	8.48912	5.50014	21.81571	15.53781	30.44782	20.63337	21.90639	14.59961	17.40374	23.54562	0.0	0.0	0.0	38.74163	16.91546	12.58022	19.98465	42.69671	0.0	0.0	0.0	27.08217	14.8298	0.33482	5.07115	8.09152	4.2899	5.02232	5.88728	9.02274	0.94866	3.2959	0.50572
6	1640840820.0	0.0	40.22217	48.28753	42.27992	52.57743	45.75457	55.24554	49.29897	54.49568	44.57746	58.72454	70.68307	59.72726	62.12507	64.37465	61.59319	59.23026	55.31529	48.49679	53.07443	57.60411	39.93443	48.57962	50.69406	48.42704	41.8614	53.07443	48.98943	33.87015	34.40203	0.0	0.0	1.52414	1.3916	3.50865	2.68903	2.22168	1.75781	6.53251	1.58691	0.01395	0.08719	4.27246	3.29939	0.0	0.0	0.0	13.96484	0.0	0.38714	0.0	0.0	0.0	6.19071	14.03809	7.39397	0.24065	10.81892	5.89425	5.86635	3.66908	3.65862	2.80064	3.03781	4.84445	3.89579	1.23117	11.83384	5.71638	8.69489	5.47921	22.06334	15.87263	30.88379	21.03795	22.15402	14.74261	17.63742	23.95368	0.0	0.0	0.0	39.28223	17.07938	12.69531	20.30552	43.38728	0.0	0.0	0.0	27.274	14.95536	0.33482	5.07464	8.1822	4.262	5.06766	5.94657	9.42034	0.91378	3.34124	0.5127
7	1640840880.0	0.0	40.25705	48.19162	42.70717	52.79105	45.37528	55.35017	49.13766	54.11639	44.35948	58.94252	71.18007	59.55723	62.2297	64.53596	61.66731	59.27386	55.48096	48.53167	53.20958	57.63463	39.86468	47.95619	50.79433	48.64938	41.73061	53.02211	48.91968	33.53882	34.11429	0.0	0.0	1.34975	1.35672	3.11802	2.25307	2.02637	1.49972	5.61523	1.32882	0.00698	0.08719	3.67257	2.87388	0.0	0.0	0.0	12.08845	0.0	0.38714	0.0	0.0	0.0	5.21066	11.45368	6.45926	0.24414	9.22852	5.08161	4.74679	2.91574	2.82506	2.12054	2.95061	4.49568	3.22614	1.24512	8.8623	5.56292	7.70438	5.16881	19.70912	14.36593	27.45187	18.65932	20.30552	12.98479	15.32157	20.60547	0.0	0.0	0.0	32.64509	14.01716	10.35156	16.52134	35.52944	0.0	0.0	0.0	21.36579	11.70131	0.32436	4.75028	6.53599	3.73186	4.27595	4.88281	9.62612	0.89983	2.77972	0.48131
8	1640840940.0	0.0	39.75133	48.28753	42.53714	52.52947	46.12514	55.01011	48.57962	53.81557	44.42487	58.46732	71.30214	59.47876	62.36049	64.61007	61.70218	59.29129	55.57251	48.60578	53.30985	57.78721	40.52734	47.52459	50.51967	48.9502	42.14914	53.07443	49.07663	33.90939	34.38895	0.0	0.0	1.6183	1.34277	3.20522	2.40304	2.21819	1.54506	5.99888	1.3916	0.0	0.07673	4.02483	2.99944	0.0	0.0	0.0	12.68834	0.0	0.39062	0.0	0.0	0.0	5.64662	12.60463	6.86035	0.24763	9.76214	6.00586	5.6815	3.44936	3.58189	2.6995	3.13546	4.88979	4.18178	1.20675	11.07701	6.10003	8.85184	5.55594	21.69015	15.9668	31.42787	21.43555	22.48186	14.63797	16.00167	23.39216	0.0	0.0	0.0	35.41783	15.39132	11.56529	17.96526	38.80092	0.0	0.0	0.0	24.48382	13.40681	0.31738	4.92118	8.23103	4.12249	5.41992	6.24302	9.46219	0.92773	3.41099	0.50921
9	1640841000.0	0.0	40.44451	48.50987	42.41071	52.77361	45.68481	55.21938	48.22649	53.18778	44.00199	58.51964	71.98661	59.37413	62.57847	64.63187	61.66295	59.26078	55.71202	48.64502	53.3796	57.12891	39.79928	47.28481	50.16218	48.99815	41.76985	53.15726	49.00251	33.61293	34.51974	0.0	0.0	1.58691	1.36021	3.30287	2.52511	2.25307	1.61133	6.21512	1.45089	0.00349	0.08719	4.09807	3.14941	0.0	0.0	0.0	13.27079	0.0	0.39062	0.0	0.0	0.0	5.8245	13.01967	7.02079	0.24414	10.1144	5.99191	5.4827	3.33078	3.64816	2.63323	3.04478	4.94908	4.08412	1.24512	11.96638	5.98842	8.9216	5.58384	21.04143	16.08887	32.06613	21.75293	23.59096	14.8019	16.10979	24.27804	0.0	0.0	0.0	37.03613	16.07492	12.00474	18.88602	40.87612	0.0	0.0	0.0	25.05232	13.76256	0.31738	4.95954	8.10198	4.13644	5.33273	6.13839	9.49358	0.95215	3.39007	0.51618
