REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1639976460.0	0.0	39.42435	48.51423	43.67937	54.60903	46.90988	54.27769	49.95728	47.62922	42.77257	53.63246	67.93649	59.85369	59.87985	60.2635	61.7109	57.68694	53.445	51.21286	53.6717	48.84992	36.78676	40.58402	50.10986	51.52675	42.91207	54.07715	52.01939	34.03582	35.21729	0.0	0.0	1.54506	1.6183	5.44085	4.19224	5.36412	4.2341	7.1882	2.28097	0.02441	0.04185	23.57352	16.57017	0.0	0.0	0.0	21.86105	0.0	0.38016	0.0	0.0	0.0	9.36105	13.23242	11.07352	0.21973	14.05901	8.89718	7.32422	15.50293	3.99344	3.32031	4.19922	24.73145	4.52009	1.03237	8.41588	8.95299	13.72768	6.56041	41.476	28.50865	31.18025	26.87291	24.62681	24.20131	14.87165	21.05539	0.0	0.0	0.0	24.92327	10.24344	14.87165	14.84375	29.13295	0.0	0.0	0.0	23.77232	12.32561	0.20926	6.19768	8.80999	5.16881	6.74177	6.22907	14.91002	1.19629	8.47517	0.37667
1	1639976520.0	0.0	39.28484	48.64502	43.396	55.11039	46.84012	54.50003	50.04447	48.19162	42.55022	54.1251	67.98444	60.25042	60.38121	60.34633	61.93324	57.5082	52.948	51.04283	53.51911	48.75837	36.85216	40.93715	49.95292	51.43956	42.87284	53.82429	52.26353	34.02274	34.77696	0.0	0.0	1.43694	1.5904	4.87584	3.7214	4.78864	3.81557	6.37207	2.02985	0.01395	0.05232	20.68917	14.26828	0.0	0.0	0.0	19.19992	0.0	0.38016	0.0	0.0	0.0	8.44029	11.68039	12.58719	0.21973	11.96289	7.6416	6.60226	13.75907	3.74233	2.96805	3.75279	22.32143	4.45033	1.02539	7.52999	8.36356	12.45117	6.18373	37.79994	26.00446	28.42146	24.55357	22.55859	22.23075	13.07199	18.14662	0.0	0.0	0.0	23.14802	9.83189	13.00223	13.15569	26.26604	0.0	0.0	0.0	21.00656	10.85728	0.21275	5.90123	8.0671	4.86537	6.19071	5.6815	13.4103	1.20675	7.85784	0.31738
2	1639976580.0	0.0	38.97967	48.4096	43.57474	55.20194	46.84448	54.86189	50.27989	48.06955	42.46303	53.80249	68.71687	60.5338	60.82589	60.46404	62.11199	57.35997	52.59051	50.94256	53.28805	48.6145	37.09194	41.22489	50.1273	51.50495	42.73769	54.19486	52.01939	33.88759	34.94699	0.0	0.0	1.44741	1.60435	5.24902	4.00391	4.97349	3.99693	6.8185	2.21819	0.01046	0.04534	23.30148	16.0784	0.0	0.0	0.0	21.63086	0.0	0.38016	0.0	0.0	0.0	9.35059	13.19754	10.89914	0.21973	13.4382	8.0392	7.0452	14.86816	3.76325	3.16685	3.79116	22.58998	4.31083	1.0498	7.54046	8.31822	13.06152	6.14886	38.94043	26.98451	29.08064	25.41853	23.37123	23.10617	14.05901	19.28711	0.0	0.0	0.0	25.59989	10.79799	14.64146	14.81585	29.25851	0.0	0.0	0.0	23.65723	12.1024	0.21973	6.08956	8.28334	5.04674	6.12793	5.78613	13.36147	1.20675	8.07059	0.34528
3	1639976640.0	0.0	38.80528	48.49679	43.06466	55.09731	47.24993	54.67442	50.17526	48.61886	42.96439	54.02483	69.26182	60.84333	61.31853	60.4902	62.20354	57.31637	52.28097	50.78997	53.08751	48.73657	37.09194	41.15949	49.95728	51.50495	42.92951	54.32129	52.83029	33.63473	34.86851	0.0	0.0	1.54855	1.63923	5.38156	4.15737	5.28739	4.20619	7.12891	2.24609	0.02441	0.0279	22.79576	15.74707	0.0	0.0	0.0	21.96917	0.0	0.38365	0.0	0.0	0.0	9.13435	12.87667	10.77706	0.21973	12.94294	8.38449	7.3591	15.39132	4.00042	3.33078	4.35965	25.20926	4.52009	1.03934	8.34961	8.96345	14.18806	6.66853	43.08036	29.56194	31.77316	27.83901	25.03139	24.60589	15.02511	21.02748	0.0	0.0	0.0	25.81613	10.81892	14.7147	14.65193	29.03181	0.0	0.0	0.0	23.59445	12.00823	0.21275	6.11398	8.83789	5.07464	6.90569	6.33719	15.1995	1.12653	8.68094	0.40109
4	1639976700.0	0.0	39.62926	48.06955	43.30444	55.1845	47.23249	54.55671	50.44992	48.87172	43.02979	54.16434	69.73267	61.18774	61.55831	60.512	62.24278	57.39485	52.11094	50.74201	53.02647	48.67118	37.21401	41.42543	50.26681	51.83629	43.30008	54.1469	52.57743	33.65653	34.65489	0.0	0.0	1.49623	1.63923	5.44085	4.19573	5.38504	4.20968	7.19517	2.16936	0.01395	0.04883	22.4435	15.57268	0.0	0.0	0.0	20.36482	0.0	0.37667	0.0	0.0	0.0	8.4368	11.80594	9.86677	0.21973	11.99777	7.72531	6.68945	13.74512	3.68652	3.08315	4.21317	25.42899	4.55845	1.06027	7.82645	9.00181	13.94392	6.80455	43.68025	29.19573	31.83594	27.60882	24.92327	24.52916	15.11579	20.81822	0.0	0.0	0.0	24.29199	10.26437	13.11733	13.58468	27.28446	0.0	0.0	0.0	20.68917	10.67592	0.20578	5.70592	7.79855	4.64914	6.30929	5.59082	13.96833	1.08817	7.387	0.34528
5	1639976760.0	0.0	39.11482	48.47935	43.96275	55.1845	47.20197	54.87932	50.44992	48.24393	42.93387	54.33437	69.87217	61.46676	61.56267	60.50328	62.26458	57.49512	52.07607	50.67662	53.01775	48.56655	36.87831	40.96767	50.45428	52.06735	43.34804	54.14254	52.97416	33.68705	34.74644	0.0	0.0	1.66364	1.64621	5.39202	4.21317	5.52455	4.262	7.17076	2.14146	0.02441	0.04883	22.35282	15.3704	0.0	0.0	0.0	20.87402	0.0	0.38365	0.0	0.0	0.0	8.99833	12.58719	10.79102	0.22321	12.37444	8.59026	7.6137	15.73312	4.45382	3.71443	4.75377	28.00293	5.38156	1.06724	10.06906	10.65848	15.29715	8.24847	47.69461	31.97545	34.7447	30.32924	26.44043	25.99749	16.29116	22.18541	0.0	0.0	0.0	25.57547	10.75963	13.87765	14.02762	28.55399	0.0	0.0	0.0	22.95271	11.62109	0.21973	6.28836	9.4029	5.18973	7.56836	6.82199	17.10031	1.12653	9.232	0.44294
6	1639976820.0	0.0	39.04506	48.30933	43.61398	55.72946	47.09734	55.01011	50.07935	48.68862	43.16929	54.02483	69.60188	61.71962	61.39701	60.46404	62.2079	57.64335	52.22866	50.64174	53.11366	48.54911	37.06142	40.87176	49.97471	52.10223	43.48755	54.43028	52.84773	34.04018	34.40639	0.0	0.0	1.51716	1.60784	5.02581	3.82603	5.13742	4.02832	6.4209	2.00893	0.02441	0.04185	20.79032	14.33454	0.0	0.0	0.0	18.91044	0.0	0.39062	0.0	0.0	0.0	8.43331	11.63156	9.94699	0.21973	11.47461	7.5579	6.95801	14.25432	3.81906	3.11802	4.20271	24.83608	4.94908	1.06376	8.40541	9.4308	13.14872	7.06264	41.25279	27.49023	30.0293	26.46484	23.46889	23.10617	14.33105	19.23479	0.0	0.0	0.0	22.86551	9.77958	12.84528	12.78251	25.78125	0.0	0.0	0.0	20.97168	10.63058	0.20926	5.95703	8.524	4.92815	6.68945	6.05818	14.36593	1.20326	8.35658	0.34528
7	1639976880.0	0.0	39.09738	48.33112	43.5573	55.17142	46.69189	55.04935	49.90496	48.37908	43.04722	54.05971	69.46673	61.77194	60.93052	60.22862	62.16431	57.82209	52.52075	50.72457	53.27933	48.78017	37.03962	40.83252	50.33221	52.21994	43.78401	54.24717	52.83465	33.76552	34.98186	0.0	0.0	1.56599	1.63225	5.68848	4.4608	5.77567	4.44685	7.87877	2.34724	0.02093	0.04534	24.11063	16.88407	0.0	0.0	0.0	22.62835	0.0	0.39062	0.0	0.0	0.0	9.01576	13.04757	11.15374	0.21973	12.74414	8.02874	7.37305	15.46108	4.00739	3.44936	4.64565	28.4668	4.88281	1.02888	8.91811	10.1981	15.71219	8.01828	48.47238	32.8125	35.6829	31.48019	27.74484	27.53209	17.85714	23.53516	0.0	0.0	0.0	26.26953	10.63058	15.31459	14.84724	29.68401	0.0	0.0	0.0	23.73396	12.07799	0.20926	6.12095	8.81348	5.09208	6.97196	6.32673	15.63895	1.24163	8.7786	0.43597
8	1639976940.0	0.0	39.13225	48.54475	43.49627	55.36761	47.01451	55.09731	50.16218	48.1175	42.92515	53.80249	69.54956	61.59319	60.30273	59.97576	62.23406	58.0052	52.97416	50.95564	53.52347	49.37744	36.826	40.58402	50.50223	52.52511	43.86684	54.33001	53.09187	33.94427	34.9993	0.0	0.0	1.64621	1.64969	5.23158	4.10854	5.41295	4.22363	7.14634	2.17285	0.02441	0.04534	21.69364	15.18555	0.0	0.0	0.0	20.3683	0.0	0.38714	0.0	0.0	0.0	8.57282	12.25586	11.70829	0.22321	11.91057	8.06362	7.4428	15.51339	4.262	3.62026	4.4608	27.39607	5.09556	0.87193	9.14132	10.04464	15.18555	7.86133	47.17146	31.82547	34.26688	30.28739	26.84152	26.40904	16.38881	22.2168	0.0	0.0	0.0	23.66071	9.65751	13.30915	13.98926	28.41448	0.0	0.0	0.0	22.60742	11.26186	0.21624	6.18722	9.29129	5.07812	7.42188	6.68248	16.58761	1.25907	9.02274	0.41155
9	1639977000.0	0.0	39.5159	48.17418	43.36112	55.44172	47.04939	54.99268	49.57799	47.67718	42.79436	53.942	68.66891	61.29674	59.61827	59.71854	62.35177	58.07931	53.41884	51.17362	53.76325	49.37744	37.20965	40.24833	50.09678	51.97144	43.47447	54.36925	53.09187	33.98786	35.09521	0.0	0.0	1.50321	1.62179	4.96652	3.80511	4.86886	3.86091	6.54297	2.1031	0.01744	0.04883	20.62988	14.51242	0.0	0.0	0.0	19.28711	0.0	0.38714	0.0	0.0	0.0	7.97642	11.52693	10.20857	0.22321	12.30818	7.92062	6.71038	14.04855	3.74581	3.10756	3.88184	23.90485	4.47475	0.76032	7.72879	8.70536	13.61607	6.73131	42.28516	28.17034	30.52804	27.23214	24.26758	23.94671	14.95187	19.98117	0.0	0.0	0.0	24.01646	10.04464	13.72419	13.9195	27.5844	0.0	0.0	0.0	22.1296	11.31766	0.21275	5.89425	8.49958	5.04674	6.35463	5.91867	14.13225	1.2207	8.13686	0.36272
