REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1637038860	0	0	0	0	0	0	0	0	0	0	0	0	55.05981	57.36389	58.74939	61.97205	58.38013	55.33142	49.17603	53.37524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43652	3.08594	2.49756	2.39746	2.5	0.59326	6.51855	9.03076	14.29932	8.2373	60.77148	38.33496	31.53564	47.72461	26.48926	7.86865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1637038920	0	0	0	0	0	0	0	0	0	0	0	0	55.11169	57.41577	58.59375	62.08801	58.38318	55.34668	49.16382	53.37524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16064	2.34131	2.16553	1.93604	2.00928	0.59326	5.15869	7.38525	11.80664	6.75537	48.04932	30.26367	25.06836	37.93701	21.45996	6.11572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1637038980	0	0	0	0	0	0	0	0	0	0	0	0	55.19409	57.2052	58.38318	62.16736	58.39844	55.2887	49.19128	53.37219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42188	3.10303	2.41943	2.19971	2.6001	0.57373	7.73438	11.14014	14.01367	8.13477	58.81104	37.32178	30.79346	46.5918	26.12793	7.49023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1637039040	0	0	0	0	0	0	0	0	0	0	0	0	55.30701	56.81152	58.08105	62.35657	58.45642	55.33447	49.28589	53.34167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40967	2.99072	2.49023	1.94092	2.38281	0.52734	6.03027	8.73291	13.2251	7.72461	55.60303	35.63477	28.93799	44.04053	24.74854	6.66992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1637039100	0	0	0	0	0	0	0	0	0	0	0	0	55.34363	56.52161	57.91626	62.53662	58.49609	55.31311	49.34998	53.31421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40723	2.97852	2.41455	2.00439	2.18506	0.56641	6.19141	8.35693	12.98096	7.31445	53.47656	33.63281	28.43994	42.64893	23.7793	6.9165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1637039160	0	0	0	0	0	0	0	0	0	0	0	0	55.42603	56.22864	57.76062	62.55188	58.58765	55.34973	49.42017	53.32642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41455	2.94189	2.2583	1.72363	2.05322	0.54199	6.21094	8.37402	12.52441	7.16064	52.60742	33.21777	27.25342	41.85547	23.90869	6.76758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1637039220	0	0	0	0	0	0	0	0	0	0	0	0	55.42908	56.17065	57.74841	62.56714	58.63953	55.34668	49.45068	53.32947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11426	2.24854	2.03369	1.71631	1.91162	0.53223	4.90967	7.11426	11.23291	6.20361	43.90381	27.48779	22.75879	34.51904	19.94141	5.6958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1637039280	0	0	0	0	0	0	0	0	0	0	0	0	55.36194	56.3324	57.89185	62.57629	58.69446	55.3833	49.45679	53.35388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34375	2.81006	2.44141	2.16064	2.16064	0.56885	6.02783	8.85986	14.71191	8.07373	60.87158	37.61475	31.67969	47.74658	26.81396	8.04688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1637039340	0	0	0	0	0	0	0	0	0	0	0	0	55.26428	56.62537	58.07495	62.59155	58.77075	55.42297	49.36829	53.22266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1875	2.57568	2.32422	2.03369	2.04346	0.56396	5.56641	8.30078	13.88428	7.41211	56.43066	34.83154	28.94775	44.36523	24.92188	7.22656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1637039400	0	0	0	0	0	0	0	0	0	0	0	0	55.11169	57.02209	58.37708	62.50305	58.74023	55.38635	49.27063	53.2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40234	2.98584	2.53174	2.23633	2.24121	0.53711	6.50879	8.73291	13.6084	7.50977	56.84082	35.77393	29.95117	45.11963	25.31494	7.5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
