REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1635483660	0	0	0	0	0	0	0	0	0	0	0	0	56.71997	56.56738	57.77283	56.79626	54.20837	50.21362	49.83215	53.32947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32422	2.12402	2.34863	2.54395	2.81494	0.52246	4.3042	5.03418	11.83105	3.46191	24.40918	40.53955	36.75537	22.41211	22.15332	4.88281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1635483720	0	0	0	0	0	0	0	0	0	0	0	0	56.86035	56.50635	57.69653	56.52161	54.09546	50.09155	49.75281	53.26538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2998	2.07764	2.3291	2.55859	2.78076	0.59814	4.20166	4.64844	11.35986	3.28369	23.09326	38.2373	35.08301	21.44287	21.47949	4.64355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1635483780	0	0	0	0	0	0	0	0	0	0	0	0	57.01294	56.39648	57.67517	56.28052	54.01306	50.06104	49.71008	53.13416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41699	2.63672	2.59766	3.10059	3.84033	0.54688	5.3418	5.23438	13.48633	4.10889	28.52783	48.06885	43.18848	26.09619	25.74463	5.271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1635483840	0	0	0	0	0	0	0	0	0	0	0	0	57.06482	56.40564	57.74841	56.073	53.92456	50.0061	49.63379	53.0304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41455	2.48291	2.47559	2.80518	3.51318	0.51758	5.03174	5.08789	12.65137	3.81348	26.6333	44.52148	40.37109	24.35059	24.14795	5.02686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1635483900	0	0	0	0	0	0	0	0	0	0	0	0	57.11975	56.48804	57.80945	55.98145	53.89709	49.96033	49.59412	52.98462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33643	2.39502	2.55371	2.73193	3.41309	0.56641	4.95117	5.05859	12.4707	3.03467	25.95459	43.4082	38.66943	23.64502	23.48145	4.81934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1635483960	0	0	0	0	0	0	0	0	0	0	0	0	57.06177	56.64978	57.87964	55.91736	54.01306	50.04578	49.54529	52.9541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09473	1.77246	2.44385	2.81006	3.26416	0.54932	4.83643	5.08057	12.69287	3.65723	26.54541	44.27979	39.92676	24.45801	24.29443	5.20508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1635484020	0	0	0	0	0	0	0	0	0	0	0	0	57.02515	56.81763	57.98035	55.97839	54.15039	50.20752	49.58801	52.97852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31934	2.04346	2.48535	2.99805	3.67188	0.48584	5.21729	5.1123	12.9126	3.0957	27.24365	45.62256	41.47949	25.06836	24.90479	5.34668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1635484080	0	0	0	0	0	0	0	0	0	0	0	0	56.96411	57.02209	58.1665	56.05469	54.31213	50.41199	49.61243	52.90833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40967	2.64893	2.53662	3.06885	4.22119	0.56885	5.5249	5.19287	12.78564	4.03076	27.72705	47.01416	42.46826	25.43213	25.2417	5.18799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1635484140	0	0	0	0	0	0	0	0	0	0	0	0	56.93054	57.23267	58.44116	56.27136	54.55933	50.62561	49.63989	53.02429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24121	1.99951	2.12402	2.27295	2.76611	0.60791	3.60107	4.41406	10.36621	2.94189	20.83252	33.75488	31.3208	19.44336	19.23828	4.41162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1635484200	0	0	0	0	0	0	0	0	0	0	0	0	57.00378	57.40356	58.61206	56.24084	54.6814	50.78735	49.59412	53.02429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42676	2.51709	2.57568	2.87354	3.78418	0.62256	4.91211	4.8877	11.76758	3.42529	24.15527	40.62012	37.01172	22.84424	22.85889	4.76562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
