REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1633669260	0	0	0	0	0	0	0	0	0	0	0	0	60.57434	62.5824	59.99451	61.70654	51.6449	47.52808	45.68176	48.61145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94873	3.37402	2.58057	4.20654	5.24414	0.96436	9.50439	2.21191	6.87988	12.90527	15.55908	19.02832	32.23633	28.61328	16.8457	6.28418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1633669320	0	0	0	0	0	0	0	0	0	0	0	0	60.70251	62.43591	60.03418	61.77063	51.37939	47.3877	45.58411	48.52295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41016	3.87451	2.71484	4.35059	5.83496	0.94238	10.84717	2.38281	8.01758	14.01611	16.83105	20.88867	34.9292	30.89111	18.49609	7.00439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1633669380	0	0	0	0	0	0	0	0	0	0	0	0	60.82153	62.29553	60.01892	61.81641	51.08032	47.21069	45.3186	48.45581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05859	3.51074	2.61963	4.31885	5.51758	0.91309	11.09863	2.32666	8.01514	13.78418	16.79932	21.12305	34.29443	30.36377	18.27148	6.30859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1633669440	0	0	0	0	0	0	0	0	0	0	0	0	60.98022	62.08191	60.03418	61.87134	50.75378	47.09473	45.24536	48.35205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55078	2.94922	2.53662	4.04541	4.73389	0.92529	8.01025	1.9458	7.27295	9.91455	15.13672	18.66455	30.82031	27.32666	16.15723	5.66406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1633669500	0	0	0	0	0	0	0	0	0	0	0	0	61.17859	61.85303	59.99756	61.84387	50.38147	46.90552	45.09583	48.28186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17822	3.7793	2.67578	4.27734	5.53711	0.94971	9.73633	2.23877	7.85645	12.34131	16.21094	20.62988	33.11523	29.55078	17.76123	5.92773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1633669560	0	0	0	0	0	0	0	0	0	0	0	0	61.2793	61.61499	59.94873	61.83777	50.06714	46.74988	44.95239	48.15063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00732	3.5376	2.64893	4.41162	5.92041	0.91064	10.99365	2.24121	8.81592	13.28125	18.20068	23.36426	36.73096	32.63916	19.42627	6.09619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1633669620	0	0	0	0	0	0	0	0	0	0	0	0	61.43799	61.41052	59.94263	61.77673	49.81384	46.60645	44.7876	48.03772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14404	3.84277	2.61963	4.4165	5.76904	0.97412	10.72754	2.27783	8.55957	13.16895	17.66846	22.85889	36.07178	31.95312	19.14795	6.24756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1633669680	0	0	0	0	0	0	0	0	0	0	0	0	61.4502	61.20605	59.86938	61.84998	49.646	46.46301	44.68384	47.98584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47754	2.96631	2.52686	4.35303	5.22217	0.92773	9.48486	2.15088	8.28369	11.75293	17.29492	21.9751	34.40918	30.27344	18.10791	6.2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1633669740	0	0	0	0	0	0	0	0	0	0	0	0	61.49292	61.06262	59.88159	61.88965	49.54529	46.38672	44.61365	47.9187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5874	3.24951	2.58789	4.18701	5.11963	0.95215	8.96484	2.14111	8.10303	11.06201	16.67236	21.18164	32.94678	29.18701	17.70996	6.16943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1633669800	0	0	0	0	0	0	0	0	0	0	0	0	61.42883	60.97107	59.79919	61.91711	49.44458	46.35315	44.49463	47.82715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04639	3.7793	2.75635	4.55566	6.31592	0.88379	11.60156	2.45605	8.86963	14.78271	18.33496	23.4082	36.81152	32.75391	20.02686	6.50391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
