REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1639803660.0	0.0	41.96167	50.89896	44.39	55.25426	47.12786	54.27333	47.4374	49.02431	44.00199	54.86189	68.56864	58.49784	61.06567	63.77302	61.15287	58.7507	52.4074	47.78617	50.34528	47.85156	36.29848	38.63525	51.07335	52.10223	44.74749	54.45208	53.7153	36.56006	38.1121	0.0	0.0	2.14844	1.60784	4.67355	3.38309	4.66657	3.71094	7.54743	2.83552	0.01395	0.04883	13.7486	6.48019	0.0	0.0	0.0	13.90904	0.0	0.39411	0.0	0.0	0.0	8.00781	13.5498	10.10045	0.24414	19.35686	11.20605	6.99637	5.74079	3.85742	2.92969	4.80259	25.2546	4.67006	1.23117	8.77162	8.53795	11.7327	8.1543	17.49442	20.08231	36.52693	44.4022	25.29297	26.57994	16.86314	23.15848	0.0	0.0	0.0	32.62765	15.52734	9.87723	17.7281	31.88128	0.0	0.0	0.0	27.83552	18.70117	0.31738	4.90374	8.60073	3.17732	5.77218	5.88379	14.89955	1.01493	6.55692	0.65918
1	1639803720.0	0.0	42.21017	50.72457	44.71261	55.26733	47.05375	53.66734	47.00143	48.69734	44.54259	54.90548	69.12667	58.38885	61.28802	63.94741	61.20954	58.80737	52.55563	47.87336	50.4412	48.0739	36.5775	38.70937	51.25209	52.33765	44.48155	54.90548	53.9856	36.45979	38.06414	0.0	0.0	1.98451	1.5904	4.63518	3.33426	4.60379	3.65862	7.42188	2.74484	0.01395	0.04883	13.16267	6.12444	0.0	0.0	0.0	13.39983	0.0	0.38365	0.0	0.0	0.0	7.32771	12.66392	9.18318	0.2267	18.22335	10.80148	6.38951	5.21415	3.4947	2.5844	4.66309	23.90485	4.4887	1.23117	8.17522	8.25544	11.03864	7.90667	17.00963	19.55218	34.28432	42.49093	24.07227	23.02246	16.14118	21.94127	0.0	0.0	0.0	30.77567	14.56473	9.07157	16.11328	29.16434	0.0	0.0	0.0	25.0558	16.75851	0.30692	4.6875	7.63811	3.09361	5.19322	5.31529	13.30218	1.01493	6.02679	0.60686
2	1639803780.0	0.0	42.41507	50.73765	44.58182	54.82701	46.82268	54.00303	47.372	48.68426	44.29408	54.90984	69.31414	58.24498	61.54524	64.03024	61.29238	58.83353	52.84773	47.95619	50.61558	48.46191	36.32464	38.46959	51.21722	51.91476	44.20689	54.53927	53.80685	36.42491	38.12517	0.0	0.0	1.86244	1.55204	4.53404	3.03083	4.50265	3.63421	7.05566	2.73786	0.02093	0.04883	12.05008	5.62919	0.0	0.0	0.0	12.5558	0.0	0.3976	0.0	0.0	0.0	7.06264	11.94196	8.70536	0.23368	11.75014	5.81403	5.87681	4.70843	3.12151	2.21819	4.30734	22.03544	4.48521	1.19978	7.73228	7.75321	10.91657	7.4986	16.55971	19.13714	33.48214	41.23186	23.78627	23.37821	15.72963	21.39369	0.0	0.0	0.0	28.59584	13.48005	9.16922	16.14118	29.46429	0.0	0.0	0.0	24.70006	16.29116	0.31738	4.6596	7.44629	3.07617	5.11998	5.0851	12.70926	1.03237	5.29088	0.58245
3	1639803840.0	0.0	41.66521	50.61558	44.93931	55.08859	46.6047	53.97252	46.75293	48.8848	43.93223	54.96652	69.99425	58.19702	61.78502	63.98664	61.4842	58.84225	53.18778	48.12186	50.77689	48.19162	36.68649	38.62653	51.40468	52.01939	44.36384	54.56543	54.00739	36.59058	38.48267	0.0	0.0	2.00893	1.54855	4.55148	3.26451	4.90723	3.81208	7.50558	2.79715	0.00698	0.05232	12.28376	5.74428	0.0	0.0	0.0	11.88616	0.0	0.38714	0.0	0.0	0.0	6.63365	11.35951	8.23451	0.23019	11.43624	6.49763	6.26395	4.79562	3.44238	2.43094	5.0014	26.06027	4.73633	1.20675	8.48563	8.74023	12.17215	8.56585	18.03502	21.01702	37.06403	46.00656	25.07673	21.69015	16.55273	23.48982	0.0	0.0	0.0	29.69448	13.81138	8.90765	15.08789	27.84947	0.0	0.0	0.0	22.37026	15.44364	0.30343	4.58636	7.33817	3.02734	5.54897	5.54548	14.75656	1.03934	5.82101	0.59989
4	1639803900.0	0.0	42.21453	50.8728	44.4118	55.09731	46.56982	53.84173	46.85756	48.74529	43.81452	55.06679	69.98553	58.14907	61.90273	63.90817	61.6891	58.84225	53.41448	48.13494	50.98179	48.3442	36.14153	38.70937	51.457	51.8668	44.7998	54.75725	54.39976	36.47287	38.31264	0.0	0.0	2.24609	1.61133	5.24554	3.78069	5.55943	4.3178	8.47168	3.21219	0.02441	0.04534	14.44964	6.74526	0.0	0.0	0.0	14.35198	0.0	0.39062	0.0	0.0	0.0	8.09501	13.71373	10.30622	0.23368	15.29715	8.51353	7.30678	5.77567	3.81557	2.93318	5.52804	29.32129	4.99093	1.22768	9.19364	9.08203	12.53139	8.87277	19.15458	22.30748	39.91699	49.15597	26.64272	23.51423	18.15011	24.66169	0.0	0.0	0.0	33.81348	15.93192	10.11091	17.70717	32.19866	0.0	0.0	0.0	27.14495	18.28962	0.3139	4.8863	8.64258	3.20871	6.20117	6.11398	15.57966	1.03237	6.55692	0.68011
5	1639803960.0	0.0	42.24505	50.51967	44.83468	54.9142	46.77909	53.81993	47.30225	48.8848	43.89736	55.13218	70.70051	58.13163	62.04224	63.84713	61.85041	58.82045	53.59323	48.14366	51.28697	48.50987	36.44235	38.07722	51.47879	51.62702	44.53387	54.99268	54.02483	36.49902	37.95951	0.0	0.0	2.20773	1.63574	4.97698	3.58887	5.21763	4.13993	8.09501	3.07966	0.02093	0.04534	13.93694	6.52902	0.0	0.0	0.0	13.73465	0.0	0.38016	0.0	0.0	0.0	7.68345	12.98828	9.75516	0.2267	14.43917	8.01828	6.94754	5.51409	3.76325	2.79715	5.16183	26.46136	4.87235	1.22419	9.05762	8.79255	11.82338	8.71582	18.28265	20.9368	37.45466	46.43555	25.06278	21.55413	16.69573	22.76088	0.0	0.0	0.0	30.87681	14.57868	9.518	16.28767	29.80957	0.0	0.0	0.0	25.09068	16.88756	0.32087	4.77818	8.09849	3.11105	6.06166	5.90123	15.0565	1.01493	6.68248	0.63825
6	1639804020.0	0.0	42.70281	50.96436	44.74749	54.81393	46.63958	53.63682	46.99271	48.44448	43.74477	54.90548	70.70487	58.08803	62.10327	63.84713	61.97248	58.79429	53.81557	48.19598	51.52675	48.80197	36.45543	38.36496	51.73165	51.36544	44.4118	55.18014	53.68042	36.76496	38.41727	0.0	0.0	2.13449	1.62877	4.49219	3.24009	4.74679	3.74233	7.31376	2.76925	0.02441	0.04185	12.3012	5.7094	0.0	0.0	0.0	11.99428	0.0	0.39062	0.0	0.0	0.0	6.69992	11.22698	8.47168	0.22321	12.71973	7.09752	6.30232	4.92815	3.55399	2.48675	4.76423	24.08622	4.94559	1.25209	8.87974	8.60073	11.7048	8.68094	17.613	19.99512	36.13281	44.07087	24.40011	20.34738	15.75405	21.4216	0.0	0.0	0.0	28.60631	13.65095	8.50307	15.00767	27.67857	0.0	0.0	0.0	23.23521	15.55176	0.3139	4.71889	7.79157	3.09012	5.70592	5.49665	14.6031	1.01842	6.41392	0.60338
7	1639804080.0	0.0	42.82052	51.02103	44.73005	54.75725	46.65702	53.47552	46.73985	48.54911	43.73169	55.0014	71.01004	58.07931	62.18175	63.82098	61.96812	58.82045	53.942	48.22649	51.68806	49.07663	36.52954	38.5219	51.73165	51.63138	44.58182	55.07987	53.98996	37.10502	38.62217	0.0	0.0	2.21819	1.66364	4.87932	3.49819	5.00488	3.95857	7.79157	2.98549	0.02441	0.04883	13.57422	6.38253	0.0	0.0	0.0	13.69978	0.0	0.39062	0.0	0.0	0.0	7.68345	13.08594	9.83887	0.2267	14.24735	6.98591	6.99986	5.56292	3.7493	2.76228	4.75377	24.00949	4.91071	1.22419	8.95647	8.6077	11.63504	8.45424	17.52581	20.12068	36.54088	44.67773	24.49428	21.08677	16.65388	22.4714	0.0	0.0	0.0	31.8185	15.10533	9.59821	16.85965	30.86984	0.0	0.0	0.0	26.51716	17.76995	0.30692	4.92118	8.32171	3.22963	5.77567	5.61175	14.57868	1.01144	6.41741	0.65918
8	1639804140.0	0.0	42.53714	51.09515	44.83468	54.4826	46.57418	53.09187	46.67446	48.42704	43.3742	54.40412	71.23239	58.06623	62.26022	63.73814	61.96376	58.76814	53.99432	48.20033	51.87552	48.80197	36.74752	38.5219	51.57035	51.42212	44.21997	55.35017	54.33437	36.71701	38.76168	0.0	0.0	2.20075	1.64969	4.66309	3.35868	4.84096	3.78418	7.68694	2.9262	0.02441	0.04883	13.46959	6.24651	0.0	0.0	0.0	13.43122	0.0	0.39062	0.0	0.0	0.0	7.67997	12.98828	9.87374	0.21973	14.17759	6.99637	6.96847	5.55246	3.77372	2.79018	4.80259	24.37221	4.9421	1.23117	9.00181	8.67746	11.73619	8.57631	17.85714	20.43806	36.62109	45.05092	24.78725	21.1356	16.66085	22.60393	0.0	0.0	0.0	31.35114	14.95884	9.47963	16.476	30.00488	0.0	0.0	0.0	25.51967	17.24679	0.30692	4.8584	8.17522	3.15639	5.86286	5.66755	14.81236	1.00098	6.06864	0.63477
9	1639804200.0	0.0	42.68973	51.02975	44.69953	54.36925	46.67446	53.12674	47.19761	48.23085	43.22161	54.52183	71.35446	58.01828	62.43896	63.78174	61.96376	58.71582	54.09023	48.24393	52.06299	48.89788	36.40747	38.62217	51.72729	51.70986	44.56002	55.15398	53.83301	36.91755	38.80964	0.0	0.0	2.05427	1.63923	4.119	2.98549	4.22712	3.28195	7.19517	2.6123	0.01395	0.04883	12.18959	5.61523	0.0	0.0	0.0	12.08147	0.0	0.39062	0.0	0.0	0.0	6.52553	11.09096	8.44727	0.2267	12.39537	6.65109	6.03725	4.68401	3.30287	2.22866	4.65611	23.91183	4.77818	1.27651	8.34263	8.40541	11.62458	8.41239	17.52581	19.887	36.13979	43.76395	24.16992	20.45201	15.9668	21.59249	0.0	0.0	0.0	28.64467	13.44169	8.38797	14.93792	27.62626	0.0	0.0	0.0	21.96219	14.85073	0.29646	4.61426	7.03474	3.04827	5.22112	4.96652	13.82533	1.00098	5.32575	0.58594
