REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1639544460.0	0.0	39.08866	48.19162	43.08646	54.15998	46.68753	58.33653	53.9202	49.72185	46.45211	61.41445	70.72231	62.62643	57.1725	56.35289	56.6755	44.52951	41.8178	41.65649	42.59382	42.51971	32.91975	44.66902	47.72949	47.72513	39.3546	52.25917	46.00743	33.66961	34.90775	0.0	0.0	1.84501	1.66364	3.10407	2.11705	2.6716	2.2147	6.82547	2.2147	0.01744	0.04534	14.84724	10.1144	0.0	0.0	0.0	13.96136	0.0	0.36272	0.0	0.0	0.0	5.92564	10.0865	6.94057	0.24414	6.43834	4.89328	5.96052	2.45187	5.65011	4.18178	4.3736	27.88435	1.59389	0.46387	12.68834	3.14244	18.05246	3.23661	26.59738	12.59068	26.02539	18.75	17.42118	4.80259	10.97238	12.21749	0.0	0.0	0.0	11.43624	3.85393	8.69838	10.86077	18.08036	0.0	0.0	0.0	18.38379	9.8877	0.31738	6.20117	8.22056	4.53404	7.387	6.18025	16.59459	1.137	9.518	0.33831
1	1639544520.0	0.0	39.07994	48.22213	43.43523	53.87224	46.45211	58.17958	54.2123	49.5867	46.53931	61.2793	70.65691	62.70926	57.25534	56.23954	56.85425	44.60362	41.83088	41.57366	42.46739	42.50227	32.4925	44.8652	47.68154	48.05647	38.99275	51.83629	46.02487	34.06198	34.96878	0.0	0.0	2.0159	1.71247	3.1808	2.26702	2.84947	2.30539	7.4149	2.34026	0.02093	0.04534	15.91797	10.85379	0.0	0.0	0.0	14.83677	0.0	0.36621	0.0	0.0	0.0	6.15932	10.55036	7.17425	0.24414	6.68945	5.256	6.31627	2.56348	6.0233	4.29688	4.80957	31.41392	1.75084	0.41853	14.48103	3.77372	18.43959	3.76325	30.26995	14.58915	29.62123	21.2228	18.96275	4.95257	11.85826	13.21498	0.0	0.0	0.0	12.27679	4.0911	9.1483	11.77107	19.52776	0.0	0.0	0.0	19.81376	10.80845	0.31738	6.39997	8.8344	4.71191	8.14383	6.71038	18.13267	1.12305	10.55385	0.38365
2	1639544580.0	0.0	39.01454	47.6641	43.29136	54.36489	46.46519	57.70002	54.4172	49.66954	46.53495	61.4842	70.32994	62.76594	57.28149	56.03899	57.08967	44.69517	41.84832	41.49083	42.41943	42.49355	32.40531	45.34912	47.52023	48.25701	39.11482	52.35944	45.85484	34.04454	35.36987	0.0	0.0	2.0752	1.71945	3.18429	2.28097	2.84947	2.3298	7.45326	2.35073	0.02441	0.04534	15.92843	10.88518	0.0	0.0	0.0	14.93792	0.0	0.36621	0.0	0.0	0.0	6.24651	10.70382	7.19517	0.24414	7.13588	5.4827	6.46624	2.66113	6.16281	4.30734	4.76423	30.81752	1.86244	0.44643	14.96582	3.8365	18.76744	4.07715	30.50014	14.62054	29.89676	21.37974	19.26618	4.99442	12.01172	13.69629	0.0	0.0	0.0	12.46861	4.19922	9.25991	11.90709	19.78237	0.0	0.0	0.0	20.59849	11.00725	0.32087	6.32324	9.18666	4.78516	8.41239	6.97545	18.89997	1.12653	11.02469	0.37319
3	1639544640.0	0.0	39.13661	48.27881	42.97311	54.11203	46.56982	57.42972	54.19922	49.39924	46.6047	61.08747	70.36482	62.84005	57.27713	55.87769	57.27713	44.91752	41.90499	41.3862	42.3366	42.70281	32.61893	45.32732	47.35456	48.20905	39.42435	52.08479	46.15566	34.2538	35.06906	0.0	0.0	1.80664	1.65318	3.11454	2.09961	2.54953	2.12402	6.86035	2.24958	0.01744	0.03139	14.92048	10.08998	0.0	0.0	0.0	14.04506	0.0	0.36621	0.0	0.0	0.0	6.05469	10.29576	7.2998	0.24414	6.63365	4.97349	5.9361	2.5007	5.52804	3.99344	4.10156	25.15346	1.60784	0.46038	12.48605	2.99247	16.40974	3.34124	26.01842	12.54185	25.81613	18.58608	16.85268	4.30734	10.3969	11.73968	0.0	0.0	0.0	11.13281	3.92369	8.84835	11.30371	18.59654	0.0	0.0	0.0	19.52776	10.53641	0.31738	6.21861	8.34961	4.65611	7.33468	6.17327	16.60854	1.12305	9.76562	0.33831
4	1639544700.0	0.0	38.70501	47.65102	43.20853	54.63954	46.46955	57.68258	54.18178	49.51259	46.86192	61.27494	70.55228	62.89237	57.31201	55.7469	57.45152	45.15294	41.93115	41.299	42.18401	42.44559	32.23528	45.00471	47.00579	48.6145	39.7644	52.15454	46.28645	34.21456	34.53718	0.0	0.0	1.95661	1.68806	3.1808	2.2147	2.67857	2.26004	7.34515	2.44489	0.02441	0.04185	16.11328	10.96889	0.0	0.0	0.0	15.65988	0.0	0.36621	0.0	0.0	0.0	6.55692	11.23396	7.54046	0.25112	8.0113	5.72335	6.51507	2.69601	5.80357	4.20968	4.42941	27.66113	1.60435	0.44643	13.43471	3.59933	19.66727	3.71443	28.22963	13.77999	28.41448	20.738	19.1755	4.77121	11.59668	13.06152	0.0	0.0	0.0	12.70229	4.41546	9.67146	12.71973	21.1077	0.0	0.0	0.0	21.77037	11.68039	0.31738	6.34417	8.9774	4.80608	7.89272	6.69294	17.74902	1.10561	10.49107	0.36621
5	1639544760.0	0.0	38.3606	47.52459	43.33496	53.95944	46.6047	57.43408	54.22538	49.01995	46.79217	61.00464	70.63511	62.9534	57.25534	55.7033	57.56923	45.45811	42.01835	41.17257	42.10554	42.56766	32.3094	44.93495	47.56818	48.88916	39.20637	52.44228	46.22977	34.47178	35.30448	0.0	0.0	1.92871	1.68108	3.24707	2.23563	2.62626	2.23563	7.36258	2.46233	0.02441	0.04185	15.97377	11.15025	0.0	0.0	0.0	15.85868	0.0	0.36621	0.0	0.0	0.0	6.68597	11.43276	7.77762	0.24414	8.51353	6.07561	6.56738	2.74833	5.76869	4.01786	4.2899	26.45089	1.62179	0.4534	13.25335	3.47726	13.43122	3.41099	27.25656	13.30218	27.20075	19.77539	18.51632	4.68052	11.25488	12.66044	0.0	0.0	0.0	12.61161	4.43638	9.76214	12.6988	20.80427	0.0	0.0	0.0	22.03892	11.87221	0.33133	6.35463	9.17271	4.80957	7.98689	6.75572	17.87458	1.12305	10.67941	0.36621
6	1639544820.0	0.0	38.40419	47.57254	43.40908	54.17742	46.55675	57.38177	54.24717	49.60414	46.98399	61.49728	71.12776	63.04496	57.20738	55.78177	57.69566	45.89408	42.0663	41.05486	42.07938	42.90771	32.53174	45.00907	47.24993	49.31205	39.65541	52.03247	46.28209	34.07942	34.96443	0.0	0.0	2.17634	1.77874	3.40053	2.50419	3.03083	2.48326	8.29729	2.6123	0.01744	0.04534	17.80483	12.07799	0.0	0.0	0.0	16.63295	0.0	0.37319	0.0	0.0	0.0	6.71735	11.61761	7.57882	0.25112	7.54395	5.69894	6.58482	2.70647	6.12444	4.31083	5.06766	31.71387	1.81362	0.39062	15.87612	4.16085	23.92927	4.56543	33.70536	16.45857	33.1264	24.00949	22.38421	5.52804	12.77204	14.21596	0.0	0.0	0.0	14.01716	4.60728	9.93304	13.28474	21.88546	0.0	0.0	0.0	22.19936	12.0466	0.32087	6.25698	9.48312	4.70145	8.68094	7.21959	19.58705	1.13002	11.49902	0.39411
7	1639544880.0	0.0	38.19929	47.48971	43.19109	54.38232	46.72241	57.34689	54.2123	49.54747	46.50443	61.81989	70.63947	63.05804	57.08095	55.83845	57.89185	46.34748	42.14478	40.97639	42.00091	42.79872	31.88651	44.74749	47.41124	49.32949	39.69901	52.32457	46.36492	34.14917	34.9993	0.0	0.0	2.19378	1.78223	3.35868	2.45884	2.96805	2.44141	8.15081	2.59835	0.02093	0.04185	17.57464	11.95592	0.0	0.0	0.0	16.6748	0.0	0.36621	0.0	0.0	0.0	6.80804	11.85826	7.85086	0.24414	7.67299	5.74777	6.8185	2.80762	6.26395	4.2899	5.03627	31.00935	1.83454	0.46735	15.5971	4.11551	23.2666	4.43638	33.17174	16.19001	32.6416	23.82464	22.17146	5.62221	12.66044	14.23689	0.0	0.0	0.0	14.01716	4.71889	10.14579	13.41727	22.08775	0.0	0.0	0.0	22.75739	12.32561	0.32087	6.23954	9.72028	4.75377	8.82394	7.33119	19.76144	1.11258	11.72573	0.3976
8	1639544940.0	0.0	38.35188	47.17582	43.60962	54.62211	46.22977	57.13327	54.04227	49.46463	46.79217	61.29238	70.11196	63.0188	57.04607	56.03899	58.08803	46.78345	42.26685	40.91535	42.05322	42.41507	32.33991	45.00471	47.48971	49.12458	39.88647	52.57743	46.50443	34.10993	35.42219	0.0	0.0	2.16239	1.8171	3.45982	2.53209	3.04129	2.49023	8.59724	2.66113	0.02441	0.03836	18.27218	12.46512	0.0	0.0	0.0	17.36189	0.0	0.36621	0.0	0.0	0.0	7.01381	12.2733	7.78111	0.24763	7.64509	5.56641	6.90569	2.7832	5.69894	4.16085	4.8584	30.25251	1.82408	0.4534	15.94587	4.35617	22.99805	4.47824	33.61816	16.36789	33.52748	24.02693	22.86203	5.50014	13.11035	14.74958	0.0	0.0	0.0	14.631	4.85491	10.46317	14.05901	23.06431	0.0	0.0	0.0	23.2666	12.70578	0.31738	6.16281	9.23898	4.59682	8.64607	7.13239	19.24526	1.12305	11.46415	0.40109
9	1639545000.0	0.0	37.71973	47.55947	43.54422	54.02483	46.72241	57.13763	54.19486	49.74801	46.53931	61.50164	70.45201	62.86621	56.98068	56.25698	58.40193	47.24557	42.47611	40.91099	41.95731	42.61126	32.36171	44.70825	47.45919	49.3818	39.51154	52.27225	46.31696	34.01402	35.57478	0.0	0.0	1.81362	1.66016	2.92271	1.8764	2.4135	1.8764	5.7966	1.81013	0.01046	0.03139	11.08398	8.44378	0.0	0.0	0.0	11.95243	0.0	0.35924	0.0	0.0	0.0	5.14788	8.49261	6.46275	0.24414	5.46875	4.34222	5.4269	2.28446	5.26995	3.72489	3.66908	23.22126	1.64621	0.4255	10.90262	3.07268	16.63295	3.3238	24.50474	11.9873	23.86649	17.43164	16.12374	4.02483	9.11691	10.25739	0.0	0.0	0.0	9.3192	3.02386	7.50558	9.96443	15.72963	0.0	0.0	0.0	15.82729	8.52748	0.31738	5.80008	7.68345	4.16085	7.19866	5.93959	15.94936	1.12305	9.55636	0.3418
10	1639545060.0	0.0	37.91155	47.61178	43.43959	53.95072	46.66138	57.17686	54.07715	49.4472	46.67446	61.10927	70.26018	62.73106	57.01556	56.59703	58.69838	47.63794	42.52842	40.89791	41.98347	42.75513	32.2222	44.76493	48.05211	49.32949	39.81672	52.15454	46.1077	34.48922	35.16497	0.0	0.0	1.97754	1.69503	3.33426	2.26353	2.64718	2.26353	7.79157	2.60184	0.02441	0.03139	16.75502	11.65248	0.0	0.0	0.0	16.90848	0.0	0.36621	0.0	0.0	0.0	7.20912	12.53139	7.92062	0.24414	8.10547	5.5106	6.91267	2.98549	5.63616	3.96554	4.19922	25.07324	1.58343	0.46387	13.48005	3.58538	22.60393	3.85742	27.8983	13.62653	28.06222	20.69964	19.2627	5.22461	11.71875	13.53934	0.0	0.0	0.0	13.5219	4.90374	10.65151	13.74163	22.5272	0.0	0.0	0.0	23.70605	12.79994	0.31738	6.57785	9.50056	4.84096	8.36705	7.1603	19.01855	1.12305	12.00126	0.39062
11	1639545120.0	0.0	38.2516	47.69461	43.33932	54.53927	46.60906	56.81937	53.98996	49.90496	46.56982	61.06131	69.7937	62.66131	57.11583	56.9022	58.95124	48.03467	42.63742	40.8674	42.04014	42.72025	32.46198	44.31152	47.56818	49.6521	39.95187	52.1153	46.21669	34.5023	35.21729	0.0	0.0	2.26353	1.77525	3.36914	2.44489	3.04129	2.44489	8.39495	2.6123	0.02441	0.03836	17.85017	12.12333	0.0	0.0	0.0	16.75153	0.0	0.36621	0.0	0.0	0.0	6.8743	11.9315	7.62765	0.24414	7.83691	5.74428	6.9615	2.85645	5.8524	4.20619	4.82701	30.47573	1.86244	0.35924	16.16908	4.50265	25.11161	4.57589	34.05064	16.60505	33.48214	24.33384	22.98758	5.74079	13.22545	15.02162	0.0	0.0	0.0	14.19852	4.80957	10.22252	13.34054	21.875	0.0	0.0	0.0	21.82617	11.84082	0.31738	6.57436	9.55636	4.76074	9.01576	7.36956	20.02999	1.10561	12.05706	0.40806
12	1639545180.0	0.0	37.78512	47.15402	43.08646	54.50875	46.91424	57.34253	53.80249	49.4472	46.41288	60.92181	69.90705	62.69182	57.12891	57.05915	59.03408	48.34856	42.78128	40.81944	42.02706	42.68537	32.14373	44.26793	47.78181	49.5867	40.10446	52.11966	46.68753	34.69413	34.99494	0.0	0.0	2.02637	1.69852	3.10059	2.12054	2.66811	2.16936	6.81501	2.20424	0.01744	0.04534	14.94838	10.13532	0.0	0.0	0.0	14.37988	0.0	0.36621	0.0	0.0	0.0	6.12095	10.43527	7.11496	0.24414	6.79408	5.22112	6.15932	2.5844	5.4827	3.84347	4.18178	26.40206	1.70201	0.47782	12.77204	3.40402	21.65179	3.87835	29.10854	13.96484	28.43541	20.9368	19.23131	5.05022	11.45717	13.50795	0.0	0.0	0.0	12.08496	4.14342	9.13783	11.71526	19.40918	0.0	0.0	0.0	20.39272	11.05259	0.31738	6.6197	8.99833	4.7154	8.6356	6.95801	18.78488	1.08817	11.64551	0.37319
13	1639545240.0	0.0	38.07722	47.22377	42.99927	54.3736	46.56982	57.29893	53.66298	49.87008	46.58726	61.51472	70.09016	62.70054	57.09839	57.17686	59.06895	48.55783	42.8772	40.8238	42.01399	42.70281	32.06961	44.30716	47.79925	49.32949	39.74697	52.18942	46.36492	34.96443	35.36115	0.0	0.0	2.19727	1.77176	3.39704	2.43792	2.99944	2.45187	8.24149	2.57045	0.02441	0.04883	17.67578	11.96987	0.0	0.0	0.0	16.55622	0.0	0.36621	0.0	0.0	0.0	6.7906	11.73968	7.51256	0.24414	7.4428	5.58384	6.65109	2.7274	5.69196	4.16783	4.6317	29.55148	1.7613	0.48828	15.12626	3.96554	24.84305	4.42243	32.57185	15.73661	32.04171	23.61189	22.06334	5.55594	12.6988	14.43917	0.0	0.0	0.0	13.95089	4.69448	10.08301	13.29869	22.02148	0.0	0.0	0.0	22.1017	11.97684	0.31738	6.79408	9.28432	4.83747	8.84487	7.101	19.80329	1.08119	11.97335	0.41155
14	1639545300.0	0.0	37.81564	46.91424	43.11698	54.35181	46.65702	57.31201	53.84609	49.72621	46.36928	61.10491	69.80242	62.76594	57.01556	57.18558	58.90329	48.63194	42.899	40.81944	42.03142	42.51971	31.88215	44.26793	48.0739	49.36436	39.79928	52.14146	46.56982	34.81184	35.0647	0.0	0.0	2.13797	1.75781	3.33426	2.39607	2.95061	2.41699	8.0113	2.49023	0.02093	0.03836	17.1317	11.61412	0.0	0.0	0.0	16.15165	0.0	0.36272	0.0	0.0	0.0	6.59877	11.30022	7.36607	0.24414	6.68248	5.35714	6.04771	2.42746	5.52455	4.01786	4.42243	28.5226	1.68806	0.48479	14.61356	3.86789	25.28251	4.37012	31.65458	15.18206	31.107	23.47935	21.54018	5.55943	12.39188	14.09738	0.0	0.0	0.0	13.30218	4.39104	9.62612	12.55929	21.14258	0.0	0.0	0.0	20.25321	10.98982	0.31738	6.67899	7.80552	4.50963	7.85086	6.38602	18.01758	1.09515	10.33761	0.3697
15	1639545360.0	0.0	37.76768	47.06682	43.13442	53.83737	46.76165	57.14634	54.02483	49.49079	46.64394	61.30545	70.14247	62.84005	56.98068	57.14199	58.74634	48.53603	42.84232	40.8238	42.04886	42.75077	31.89959	44.20689	47.79053	49.24229	39.75133	52.46844	46.04667	34.71157	34.88159	0.0	0.0	2.14495	1.73689	3.39007	2.41002	3.00991	2.4728	8.30776	2.59835	0.02093	0.04185	17.61649	11.90011	0.0	0.0	0.0	16.63295	0.0	0.36621	0.0	0.0	0.0	6.86384	11.91755	7.63114	0.24414	7.69043	5.71987	6.72782	2.79715	5.58384	4.04576	4.63518	29.75725	1.78223	0.48479	15.2553	4.02134	26.09166	4.4608	32.73926	15.82729	32.20912	23.85951	22.26911	5.6257	12.8139	14.78446	0.0	0.0	0.0	13.97531	4.67006	10.30971	13.36147	22.14007	0.0	0.0	0.0	22.68415	12.2733	0.32436	6.85338	9.70982	5.03627	9.43429	7.38351	20.73103	1.08468	12.42327	0.39411
16	1639545420.0	0.0	38.0249	47.29353	43.40472	54.19922	46.75729	57.39485	53.88968	49.4472	46.48699	60.90001	69.97245	62.7703	57.00684	57.08095	58.59375	48.30933	42.79	40.81072	42.07066	42.50227	32.16989	44.18945	47.85156	48.78017	39.71645	52.28969	46.64394	34.28432	35.06906	0.0	0.0	2.16239	1.71945	3.07268	2.20075	2.83203	2.22866	7.09752	2.15541	0.01395	0.03139	15.29018	10.2853	0.0	0.0	0.0	13.38588	0.0	0.36621	0.0	0.0	0.0	5.76521	9.83538	6.83943	0.24414	6.55692	5.26995	6.14537	2.60882	5.71289	4.25851	4.42592	28.37612	1.86244	0.46735	13.2115	3.61677	26.16839	4.35617	30.76172	14.76702	29.80608	22.07729	20.09277	5.30483	11.09096	12.75809	0.0	0.0	0.0	11.21303	3.80859	8.54492	10.53292	17.77693	0.0	0.0	0.0	18.33147	9.82143	0.31738	6.53251	8.81696	4.70843	9.0611	6.96498	19.44406	1.09166	11.75014	0.36272
