REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1635915660	0	0	0	0	0	0	0	0	0	0	0	0	60.34546	55.87463	57.41272	56.53076	55.33752	52.97546	46.29211	53.21045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15088	1.89453	2.18262	8.27393	5.57373	0.53467	17.41455	4.24072	10.87891	13.09326	40.47119	39.4165	30.43701	31.4502	19.97314	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1635915720	0	0	0	0	0	0	0	0	0	0	0	0	60.26001	55.98145	57.43103	56.4209	55.41077	53.00293	46.28601	53.23181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15332	2.07275	2.76123	11.31592	6.71875	0.54199	21.87256	5.11963	11.5625	19.43604	42.62939	42.59033	29.74609	32.26807	21.18408	5.14893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1635915780	0	0	0	0	0	0	0	0	0	0	0	0	60.26611	56.11572	57.46765	56.41479	55.57556	53.10669	46.34705	53.34167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08008	1.9873	2.38037	8.97217	5.72754	0.5249	19.21143	5.17334	10.77881	15.53467	38.93555	38.47412	28.38623	29.81201	19.20898	4.76074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1635915840	0	0	0	0	0	0	0	0	0	0	0	0	60.18066	56.31409	57.53174	56.45752	55.66406	53.25317	46.4386	53.40881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09229	1.97998	2.55371	10.2002	6.06445	0.50049	20.42725	5.4834	10.68848	16.7334	40.23926	40.00488	28.52783	30.43945	19.40674	4.77539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1635915900	0	0	0	0	0	0	0	0	0	0	0	0	60.03113	56.64978	57.65076	56.52466	55.78918	53.35083	46.53015	53.46375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08984	1.8335	2.5415	9.86084	6.30859	0.5249	20.22705	4.79248	11.65527	16.4917	43.53271	42.65869	31.64062	33.5083	21.57959	5.2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1635915960	0	0	0	0	0	0	0	0	0	0	0	0	59.89685	56.96411	57.72705	56.56738	55.96008	53.53394	46.64612	53.53088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04834	1.72607	2.45361	8.66455	5.271	0.51758	17.83936	4.47021	10.75684	13.6377	38.87695	38.21289	28.32764	29.7168	18.9917	4.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1635916020	0	0	0	0	0	0	0	0	0	0	0	0	59.68018	57.30286	57.71484	56.57959	56.09131	53.61023	46.84753	53.60413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17041	2.01416	2.52686	9.75586	6.14014	0.55176	19.51172	5.01465	11.24512	16.02051	41.95068	41.11328	30.53711	32.24609	20.88623	5.17578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1635916080	0	0	0	0	0	0	0	0	0	0	0	0	59.53064	57.62939	57.77893	56.57349	56.24084	53.79639	47.09167	53.75061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.146	1.79932	2.4707	9.91455	5.53955	0.58105	19.18701	5.09766	11.56494	14.67285	42.42676	41.38184	31.20605	32.73438	21.08154	5.08057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1635916140	0	0	0	0	0	0	0	0	0	0	0	0	59.33533	57.97729	57.75757	56.604	56.30798	53.93372	47.3114	53.8269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08252	1.94824	2.50244	9.1626	5.45654	0.52734	18.69385	4.88037	11.11572	14.94629	40.38086	39.77539	29.22852	30.94482	19.70215	4.8584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1635916200	0	0	0	0	0	0	0	0	0	0	0	0	59.17053	58.23364	57.66907	56.61926	56.38733	54.05273	47.51892	53.90625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0874	1.7627	2.51709	9.38965	5.7251	0.52246	20.23682	6.93848	11.72852	14.59961	43.92578	42.55371	32.13135	33.86475	21.7627	5.36133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1635916260	0	0	0	0	0	0	0	0	0	0	0	0	58.95691	58.37097	57.6355	56.63452	56.52161	54.21143	47.76611	54.13513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.146	1.97266	2.54639	10.41016	6.1792	0.5249	22.49756	8.5498	11.81641	16.61621	44.49707	43.35938	32.01416	34.19922	22.18994	5.35645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1635916320	0	0	0	0	0	0	0	0	0	0	0	0	58.83789	58.35266	57.58972	56.72302	56.604	54.3457	48.12622	54.26636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05811	1.75293	2.13867	7.53662	4.84863	0.55908	17.43896	6.9751	10.7666	10.80566	40.17578	38.43506	30.5249	31.43799	19.85352	5.05127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1635916380	0	0	0	0	0	0	0	0	0	0	0	0	58.73718	58.19702	57.547	56.73218	56.75964	54.50439	48.48022	54.44946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00928	1.95557	2.58789	8.73047	5.979	0.54932	20.50781	7.02148	11.72363	15.21484	44.62402	43.25684	32.90771	34.66064	21.91895	5.28809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1635916440	0	0	0	0	0	0	0	0	0	0	0	0	58.63647	57.92236	57.40051	56.86035	56.9397	54.7699	48.8739	54.76379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16797	2.16309	2.55371	8.52783	5.81299	0.61279	19.18457	4.96826	11.77979	14.09912	44.29688	42.5708	32.43164	33.97461	21.62354	5.26611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1635916500	0	0	0	0	0	0	0	0	0	0	0	0	58.61206	57.52563	57.2937	57.00684	57.0343	54.95911	49.21875	54.95911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03369	1.82861	2.5708	8.13232	5.00977	0.54443	17.2998	4.83643	11.3623	12.80762	41.05713	39.49951	29.89014	31.28174	19.80225	5.00732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1635916560	0	0	0	0	0	0	0	0	0	0	0	0	58.60901	57.0343	57.18994	57.10754	57.13196	55.10559	49.51782	55.15442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97266	1.80176	2.51953	9.38477	5.07568	0.5127	17.63428	5.02441	11.51367	12.92969	41.50635	39.91699	30.36133	31.78223	20.16357	4.97314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	1635916620	0	0	0	0	0	0	0	0	0	0	0	0	58.66699	56.51855	57.04651	57.18994	57.17773	55.23682	49.83826	55.40771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08496	2.02637	2.33154	8.09814	5.39551	0.51514	17.20215	4.61914	10.91064	13.36182	40.87402	39.44336	29.55811	31.09375	20.10742	5.13672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	1635916680	0	0	0	0	0	0	0	0	0	0	0	0	58.72498	56.08215	56.81763	57.25403	57.17468	55.41382	50.13123	55.62134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13135	2.17285	2.54395	9.04541	5.84473	0.47363	19.56299	5.03174	11.9165	15.36865	44.53369	43.04443	31.86768	33.71582	21.55029	5.34668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
