REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1639112460.0	0.0	38.38675	46.8968	41.25977	51.22593	43.91915	56.99376	52.23301	54.14254	51.88424	65.5692	70.24275	58.27985	54.60031	59.38285	57.43408	41.3862	39.61182	39.62054	40.07394	38.07722	30.62221	46.36928	47.68154	43.59218	34.41511	50.74201	43.03414	33.12029	32.56662	0.0	0.0	7.30329	6.3058	8.64607	6.8185	7.03474	5.35366	8.63909	5.26297	0.00349	0.10114	11.98033	10.38295	0.0	0.0	0.0	8.36356	0.0	0.36621	0.0	0.0	0.0	5.00488	7.56487	8.20661	0.26855	17.23284	13.43122	6.6476	5.32924	6.76618	6.57436	5.64662	11.13979	4.25502	0.69406	2.982	6.21861	10.50851	5.52804	11.28627	18.04897	18.11523	11.5897	11.66295	2.21122	7.02079	10.94448	0.0	0.0	0.0	7.10449	4.22015	6.24651	5.69545	10.7108	0.0	0.0	0.0	9.37849	6.05818	1.7334	2.92969	5.3118	3.71791	6.94057	5.0293	8.48214	0.81264	9.62263	0.40109
1	1639112520.0	0.0	38.47395	46.82704	41.60418	51.29569	44.58618	56.82373	52.12838	54.17742	52.07171	65.68255	70.53484	58.2101	54.53055	59.36977	57.58231	41.43415	39.67721	39.68157	40.11318	38.09902	30.61785	45.84612	47.50715	44.17201	33.83527	50.46735	43.0821	33.37315	32.83691	0.0	0.0	8.22056	7.03125	9.40988	7.36956	7.6137	5.81403	9.28432	5.63616	0.00349	0.10114	12.02567	10.27832	0.0	0.0	0.0	8.47866	0.0	0.36621	0.0	0.0	0.0	5.05022	7.62068	8.38797	0.26855	18.53376	14.25084	7.03125	5.96052	7.70438	7.49163	6.04422	12.02916	4.40848	0.7115	2.97503	7.57882	11.44671	5.84891	12.03265	19.75795	19.601	12.31864	12.3012	2.43443	7.41839	11.64551	0.0	0.0	0.0	7.38351	4.33175	6.22559	5.7966	10.97238	0.0	0.0	0.0	9.47963	6.18373	1.76479	2.99595	5.7094	3.86789	7.44978	5.46526	9.06459	0.80566	10.55385	0.41155
2	1639112580.0	0.0	38.3388	46.91424	41.5475	50.85972	44.21125	57.2597	52.04991	53.59323	52.34201	65.44277	70.26018	58.22754	54.49568	59.37849	57.63899	41.34696	39.65105	39.69901	40.10882	38.39983	30.79224	46.23413	47.53331	43.80144	34.28432	50.51967	42.91207	33.2162	32.86743	0.0	0.0	8.31822	7.09752	9.36454	7.40792	7.59975	5.78613	9.24944	5.66755	0.01046	0.10114	11.9315	10.38644	0.0	0.0	0.0	8.58677	0.0	0.36621	0.0	0.0	0.0	5.0851	7.8125	8.51004	0.27204	19.04994	14.59612	7.24749	6.24651	7.95898	7.69741	6.22907	12.17564	4.42941	0.69057	3.01339	8.09849	11.68736	5.9082	11.99079	19.71959	19.61496	12.32213	12.44768	2.30539	7.38351	11.58273	0.0	0.0	0.0	7.46722	4.3178	6.30232	5.7966	11.14676	0.0	0.0	0.0	9.67494	6.23605	1.73689	3.24707	5.90472	3.96205	7.61719	5.54548	9.29478	0.80566	10.75265	0.41155
3	1639112640.0	0.0	38.3606	46.82704	41.44287	51.01231	44.15458	56.9022	52.11966	53.88968	51.87988	65.31198	70.53048	58.1883	54.4826	59.40029	57.73054	41.39927	39.61182	39.72517	40.07394	38.09466	30.45218	46.38672	47.31968	43.69245	33.98786	50.6897	43.05158	33.17697	32.67997	0.0	0.0	8.22056	7.02427	9.30176	7.38351	7.58929	5.77567	9.18318	5.62221	0.01744	0.11161	12.09542	10.30622	0.0	0.0	0.0	8.66002	0.0	0.36621	0.0	0.0	0.0	5.12347	7.82994	8.42983	0.27204	18.53725	14.24386	6.97196	5.93959	7.70787	7.56138	6.17676	12.17913	4.33524	0.68708	3.02734	7.8125	11.51646	5.87333	11.9594	19.28013	19.27665	12.21401	12.25935	2.25656	7.39397	11.54088	0.0	0.0	0.0	7.39746	4.28641	6.1942	5.80357	11.02469	0.0	0.0	0.0	9.66797	6.1942	1.73689	3.125	5.83845	3.9481	7.52302	5.50014	9.21805	0.80566	10.64453	0.40458
4	1639112700.0	0.0	38.3388	46.84884	41.36004	51.06463	44.3028	57.15942	52.03683	53.78505	52.00195	65.70435	70.53048	58.22318	54.47824	59.40901	57.83953	41.37312	39.68593	39.68157	40.0783	38.41727	30.33011	46.05103	47.65974	44.08918	34.27124	50.34528	43.77529	33.00258	32.47942	0.0	0.0	7.75321	6.65109	8.90416	7.11844	7.34166	5.55943	8.91811	5.45131	0.00698	0.11161	11.83384	10.38295	0.0	0.0	0.0	8.64955	0.0	0.36272	0.0	0.0	0.0	5.16183	7.77065	8.37054	0.26855	17.89551	13.96136	6.89523	5.69196	7.38351	7.24051	5.93959	11.72224	4.3457	0.68359	3.05176	7.45326	10.75614	5.72335	11.66295	18.3524	18.47796	11.79548	11.87221	2.24958	7.03474	11.08747	0.0	0.0	0.0	7.24051	4.19922	6.15234	5.82799	11.10142	0.0	0.0	0.0	9.41685	6.18025	1.7334	3.19475	5.70243	3.88532	7.31027	5.26297	8.93206	0.80566	10.26088	0.39411
5	1639112760.0	0.0	38.28212	46.56982	41.49083	51.06463	44.1197	56.90656	52.30277	53.7153	52.17634	65.41661	69.66727	58.27114	54.44336	59.36977	57.85261	41.30336	39.72081	39.68157	40.09138	38.37803	30.7748	46.20797	47.62922	43.84504	34.13173	50.31477	43.23469	33.4865	32.56226	0.0	0.0	7.7567	6.65458	8.84138	7.05566	7.21959	5.48619	8.83092	5.36761	0.00349	0.10812	11.87221	10.02023	0.0	0.0	0.0	8.57631	0.0	0.36621	0.0	0.0	0.0	5.113	7.79157	8.40541	0.27902	18.08036	13.79395	6.85338	5.55943	7.23354	7.30329	5.96052	11.54436	4.34222	0.68708	3.02734	7.17076	10.65499	5.58036	11.56878	18.11523	18.31403	11.74665	11.90011	2.23563	7.03823	10.97238	0.0	0.0	0.0	7.27539	4.27595	6.39648	5.81403	11.22698	0.0	0.0	0.0	9.65402	6.32324	1.75781	2.8704	5.55594	3.81557	7.23354	5.28739	8.78557	0.8231	10.15276	0.39062
6	1639112820.0	0.0	38.8576	47.1671	41.1159	50.95564	44.13714	56.97196	52.1589	54.07279	52.06299	65.55612	70.40405	58.28857	54.42592	59.41772	57.86133	41.37312	39.66849	39.65105	40.04342	38.19493	30.87507	46.28645	47.55947	43.77965	34.33664	50.69406	43.1257	32.97642	32.85435	0.0	0.0	8.49609	7.23354	9.60868	7.60324	7.83691	5.94308	9.42732	5.76172	0.01046	0.10114	12.56627	10.9654	0.0	0.0	0.0	8.97042	0.0	0.36621	0.0	0.0	0.0	5.47921	8.2101	8.7228	0.26855	19.81376	15.32854	7.34863	6.20466	8.25893	7.89969	6.36858	12.86621	4.45382	0.69406	3.09012	8.14035	11.57924	6.02679	12.0745	19.57659	20.10672	12.31515	12.45117	2.42397	7.60324	11.92104	0.0	0.0	0.0	7.56487	4.52358	6.51158	6.01283	11.59319	0.0	0.0	0.0	10.00977	6.52553	1.74735	2.85993	6.00586	3.99693	7.62416	5.59431	9.38895	0.80566	10.7108	0.40109
7	1639112880.0	0.0	38.29956	47.50715	41.27284	51.03411	44.24177	57.18994	52.23737	53.88532	52.25481	65.58664	70.58716	58.25806	54.439	59.43952	57.80465	41.299	39.72081	39.66413	40.09138	38.46523	30.77916	46.69189	48.04339	44.05866	33.80476	50.65482	42.98183	33.5301	32.7628	0.0	0.0	7.77065	6.68597	9.02274	7.09752	7.31027	5.55943	9.07157	5.44085	0.00698	0.11509	11.9315	10.30622	0.0	0.0	0.0	8.80301	0.0	0.37319	0.0	0.0	0.0	5.4269	8.13686	8.5519	0.27204	18.85812	14.46708	7.17076	6.00935	7.61719	7.38351	6.05818	12.15123	4.39104	0.69057	3.21568	7.46024	10.99679	5.68848	11.60366	18.38379	18.90695	11.96638	12.10589	2.36468	7.19517	11.23396	0.0	0.0	0.0	7.40095	4.40848	6.61621	6.2221	11.68039	0.0	0.0	0.0	9.99233	6.4209	1.7613	2.86342	5.82101	3.91671	7.29632	5.34668	8.96694	0.80566	10.30971	0.40458
8	1639112940.0	0.0	38.68757	46.80525	41.46903	50.85972	44.20689	57.36433	52.2025	53.95944	51.92784	65.68691	70.67435	58.25806	54.4172	59.55723	57.76978	41.30336	39.72953	39.54206	40.13497	38.18185	30.09033	46.19925	47.70769	43.81888	33.93991	50.64174	43.11262	32.88487	32.50994	0.0	0.0	8.18917	6.9615	8.93555	7.11496	7.39049	5.66406	8.9216	5.44085	0.0	0.10463	11.34556	9.57729	0.0	0.0	0.0	7.83691	0.0	0.36621	0.0	0.0	0.0	5.03278	7.49163	8.27288	0.27204	18.5512	13.90555	7.01032	6.06166	7.90667	7.63114	6.18722	12.27679	4.42941	0.69406	2.98898	7.7846	11.28278	5.91867	11.85128	18.54422	18.98368	12.17913	12.05357	2.29841	7.13588	11.16769	0.0	0.0	0.0	6.96847	4.262	5.86286	5.256	10.11789	0.0	0.0	0.0	9.24247	6.0791	1.8171	2.86691	5.78265	3.88184	7.59975	5.54548	9.19364	0.81613	10.53641	0.39411
9	1639113000.0	0.0	38.74425	46.80961	41.26413	50.85972	44.20689	57.32073	52.14582	53.83737	51.87988	65.80462	70.34738	58.1883	54.43028	59.57467	57.74798	41.30772	39.79056	39.49411	40.10446	38.28212	30.65273	46.22977	47.93004	43.47011	33.87015	50.80305	43.38728	33.49958	32.32247	0.0	0.0	7.84738	6.78711	8.74721	6.93359	7.03823	5.28739	8.44727	5.25251	0.00349	0.10463	10.92006	9.05762	0.0	0.0	0.0	7.61719	0.0	0.36621	0.0	0.0	0.0	4.73284	7.05218	8.15778	0.27204	18.12919	13.7207	6.82547	5.93262	7.71136	7.52999	6.09305	12.28376	4.39453	0.7115	2.88435	7.62068	10.80845	5.76172	11.40485	17.93039	18.31752	11.76409	11.87919	2.22517	6.94754	10.87821	0.0	0.0	0.0	6.77665	3.82603	5.60477	5.18624	9.75865	0.0	0.0	0.0	9.1483	5.91867	1.77176	2.80064	5.80357	3.83301	7.29632	5.34319	9.10296	0.80566	10.30273	0.3976
