REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1636261260	0	0	0	0	0	0	0	0	0	0	0	0	62.50305	57.5531	60.51331	61.63025	49.66125	46.30432	45.40405	49.93591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34863	3.25439	2.88818	12.66113	6.70898	1.07178	19.54346	2.01172	27.47314	14.27734	34.15039	35.36621	26.04736	26.27686	18.99414	4.22119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1636261320	0	0	0	0	0	0	0	0	0	0	0	0	62.59766	57.76978	60.51636	61.75537	50.04883	46.39282	45.55664	50.07629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43164	3.44727	3.23975	15.66406	6.94824	1.06689	19.90479	2.10693	25.74951	15.78857	31.51123	33.07129	23.92334	24.51416	17.79297	3.94043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1636261380	0	0	0	0	0	0	0	0	0	0	0	0	62.75635	58.00781	60.5011	61.87439	50.37537	46.521	45.68176	50.2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12402	2.97119	3.43506	13.88916	8.19824	1.06934	22.25586	2.03857	29.104	19.52637	30.23926	37.24365	26.26221	28.28369	20.01709	4.60938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1636261440	0	0	0	0	0	0	0	0	0	0	0	0	62.79602	58.27026	60.57434	62.01477	50.83923	46.67969	45.9259	50.43945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3999	3.47168	3.52783	16.49902	7.5415	1.06201	21.11328	1.9873	25.56396	18.16895	27.98828	32.20459	23.12012	25.38086	17.82715	4.08203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1636261500	0	0	0	0	0	0	0	0	0	0	0	0	62.78992	58.53271	60.60486	62.07886	51.47705	46.8689	46.12122	50.57068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33398	3.32764	3.2666	14.97314	7.40234	1.06445	20.52002	2.03857	25.69336	17.31934	26.9458	32.15576	23.46924	24.94141	18.05176	4.19189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1636261560	0	0	0	0	0	0	0	0	0	0	0	0	62.79907	58.74939	60.59875	62.09106	51.96533	47.05811	46.31958	50.71411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2876	3.13965	3.32764	15.47119	7.62695	1.05713	20.74463	2.00684	25.49561	17.88818	31.05957	33.31543	23.73047	24.79736	17.99561	3.99414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1636261620	0	0	0	0	0	0	0	0	0	0	0	0	62.79297	58.96301	60.60791	62.16125	52.26746	47.13135	46.49658	50.75378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33398	3.22998	3.60107	16.1084	7.86133	1.06934	21.78467	1.98242	26.42578	19.0332	32.73926	35.06104	24.12354	26.5332	18.48877	4.28955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1636261680	0	0	0	0	0	0	0	0	0	0	0	0	62.83264	59.08813	60.65979	62.21924	52.35901	47.18323	46.521	50.7782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29736	3.13965	3.43262	15.46631	7.95898	1.07666	22.04346	2.01172	27.60986	19.00879	31.61377	35.16357	24.91699	27.69043	19.04785	4.4458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1636261740	0	0	0	0	0	0	0	0	0	0	0	0	62.78687	59.0332	60.62927	62.21619	52.34985	47.16492	46.49963	50.82092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30713	3.23486	3.59131	16.03027	7.71973	1.08398	21.74316	2.01416	26.94824	18.76221	33.22754	35.39307	24.08203	26.57959	18.37402	4.19189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1636261800	0	0	0	0	0	0	0	0	0	0	0	0	62.79907	58.9325	60.66284	62.17957	52.13623	47.14966	46.44775	50.75684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22412	3.03467	3.02734	12.97363	6.85059	1.05957	19.104	1.99463	26.18652	15.2832	31.50635	33.31543	24.63135	26.36475	18.26416	4.15283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
