REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1633842060	0	0	0	0	0	0	0	0	0	0	0	0	57.10449	54.6875	58.66394	59.25903	59.34448	58.22754	52.10571	56.00586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3042	1.42822	2.86377	4.29688	7.96631	0.66162	24.22363	9.58496	10.32227	14.67529	21.25977	31.70166	37.3291	17.75879	20.99121	7.07031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1633842120	0	0	0	0	0	0	0	0	0	0	0	0	57.05566	54.36707	58.25806	59.32922	59.29565	58.23364	52.02637	55.9906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77539	1.40625	2.84912	4.22607	8.0249	0.52734	24.2749	7.42188	10.40771	14.39209	23.12744	31.18896	38.11523	18.11523	21.41357	7.38525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1633842180	0	0	0	0	0	0	0	0	0	0	0	0	56.92444	54.01917	57.89185	59.52759	59.28955	58.29773	51.99585	56.00281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69629	1.34521	2.79053	4.21143	7.34619	0.55176	21.87744	7.23389	10.14893	13.56689	21.31104	29.92188	37.72217	17.84424	21.19873	7.57812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1633842240	0	0	0	0	0	0	0	0	0	0	0	0	56.78711	53.71094	57.47986	59.68018	59.31396	58.32825	52.02637	55.97229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54102	1.45264	2.94678	4.2334	8.32275	0.54199	24.55811	8.07129	9.16748	16.55029	18.88672	28.27393	35.15869	16.69434	19.4873	6.51855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1633842300	0	0	0	0	0	0	0	0	0	0	0	0	56.64978	53.36914	57.1991	59.729	59.23462	58.38623	52.07214	55.94177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80859	1.42578	2.92725	4.33838	8.39355	0.54199	24.75098	8.55469	8.97217	16.7749	18.7085	27.4585	35.5249	16.9165	19.77051	6.72119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1633842360	0	0	0	0	0	0	0	0	0	0	0	0	56.55823	53.0304	56.83899	59.84802	59.2041	58.40759	52.14539	55.91736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7998	1.4209	2.86377	4.33594	8.18115	0.50293	24.45068	7.47314	8.86719	15.01709	18.21045	25.95215	36.10352	16.89209	20.19531	7.15088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1633842420	0	0	0	0	0	0	0	0	0	0	0	0	56.59485	52.81982	56.57959	59.93347	59.12781	58.5022	52.19421	55.99976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52881	1.42334	2.98096	4.39941	8.59131	0.49072	25.41748	8.41064	8.97705	16.37939	19.00391	26.09619	37.83203	18.03467	21.2085	7.52197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1633842480	0	0	0	0	0	0	0	0	0	0	0	0	56.6864	52.70081	56.45447	59.96704	59.1156	58.54797	52.20337	56.03027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19922	1.42334	2.95898	4.44824	8.61816	0.47119	25.24902	8.61084	8.6084	16.3623	18.1958	24.92188	37.28271	17.5293	20.77881	7.36816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1633842540	0	0	0	0	0	0	0	0	0	0	0	0	56.8634	52.52991	56.35376	59.93958	59.09729	58.58459	52.20337	56.03638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80225	1.40869	2.9248	4.27734	8.48633	0.46875	25.05127	8.07129	8.06152	15.80566	18.125	24.72412	35.8252	16.80908	19.83643	7.146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1633842600	0	0	0	0	0	0	0	0	0	0	0	0	56.96106	52.5177	56.29272	59.91821	59.11255	58.56323	52.05994	56.03638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56299	1.41357	2.86621	4.0625	7.9126	0.4541	23.9502	7.66602	7.18994	14.95117	17.31934	23.39844	32.2583	15.06592	18.28613	6.55762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
