REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1634878860	0	0	0	0	0	0	0	0	0	0	0	0	56.45142	61.32812	59.60388	58.32825	57.81555	54.46777	49.31946	53.9856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84375	3.26172	3.3667	13.71094	5.06836	0.72266	14.4458	2.56348	9.74609	24.90234	11.96533	24.96826	21.10352	23.32031	17.32178	7.8125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1634878920	0	0	0	0	0	0	0	0	0	0	0	0	56.43005	61.32507	59.64355	58.35571	57.85828	54.49219	49.37134	53.85437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7168	3.20068	3.75488	15.06104	5.11719	0.72754	14.81689	2.82959	9.2041	26.35986	11.08643	24.43604	18.61084	21.81152	16.40137	7.28516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1634878980	0	0	0	0	0	0	0	0	0	0	0	0	56.39648	61.31287	59.66187	58.4198	57.84302	54.54407	49.41101	53.77197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92188	3.27881	3.30078	13.46436	4.89014	0.77393	13.71582	2.66846	9.1626	23.66943	11.04736	23.71338	19.99023	22.33887	16.37207	7.27295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1634879040	0	0	0	0	0	0	0	0	0	0	0	0	56.41174	61.3678	59.77173	58.5022	57.9071	54.62341	49.44763	53.78418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83154	3.20312	3.63281	14.78027	5.16113	0.74219	14.89746	2.75391	9.5752	25.4126	11.3623	24.9707	20.47607	23.17871	17.2876	7.82471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1634879100	0	0	0	0	0	0	0	0	0	0	0	0	56.43005	61.38916	59.8053	58.59375	57.87964	54.69666	49.4873	53.79028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01221	3.34229	3.80371	16.02783	5.27344	0.71777	15.56152	2.98584	9.89746	27.30469	11.12793	25.57373	19.53857	23.03955	17.53662	7.87598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1634879160	0	0	0	0	0	0	0	0	0	0	0	0	56.49719	61.42273	59.78699	58.66699	57.94373	54.79126	49.5697	53.8208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06738	2.80762	2.93457	11.73096	4.30664	0.78857	11.81396	2.34131	9.54102	19.74365	12.05322	23.97705	20.58105	22.25342	15.63232	6.47461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1634879220	0	0	0	0	0	0	0	0	0	0	0	0	56.57959	61.36169	59.87854	58.74329	57.97424	54.91028	49.64294	53.83911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34326	2.97607	3.11279	13.83789	4.82422	0.84229	13.2373	2.56104	9.2749	23.99902	11.06689	24.07959	18.79639	21.61865	16.14502	7.31934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1634879280	0	0	0	0	0	0	0	0	0	0	0	0	56.67419	61.29456	59.8877	58.80737	57.96204	55.05066	49.67041	53.94592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95605	3.25684	3.30566	15.31494	4.85596	0.84229	13.78418	2.64893	9.34082	25.58838	11.16699	24.52148	19.04785	22.0752	16.74316	7.69043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1634879340	0	0	0	0	0	0	0	0	0	0	0	0	56.83594	61.15417	59.93652	58.88672	58.03223	55.24292	49.75281	54.01611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83154	3.07129	2.81494	12.08252	4.28711	0.87891	11.74072	2.47803	9.60449	19.89014	11.65039	24.00391	20.27832	22.12158	15.83496	7.02637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1634879400	0	0	0	0	0	0	0	0	0	0	0	0	56.94275	61.12976	59.99451	58.99048	58.10547	55.49011	49.73755	54.19006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15771	2.69775	2.79785	10.81299	4.09424	0.88623	11.55029	2.30957	9.88281	18.70605	12.55127	24.59717	22.00928	23.0957	16.49902	7.13623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
