REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1638939660.0	0.0	36.5775	45.80253	42.65485	51.3916	44.48155	54.25153	52.70822	53.86353	48.4314	64.18719	71.7817	58.68094	54.83137	57.24662	55.69894	41.87012	40.20037	40.67993	41.62162	40.03906	31.79496	46.26465	48.36164	40.79764	38.5873	50.05319	42.79	32.42711	32.73228	0.0	0.0	1.24512	2.62277	7.52302	6.38602	4.15039	3.15988	7.22307	2.63672	0.03836	0.09766	18.05246	10.84682	0.0	0.0	0.0	13.63351	0.0	0.3697	0.0	0.0	0.0	6.65109	10.94448	12.91155	0.26507	28.55748	22.79925	10.40039	6.89523	7.5858	6.87081	10.04464	70.78334	4.44336	0.53711	11.63853	3.72838	21.85407	5.48968	11.3351	14.64844	25.57547	15.08789	14.96582	4.64565	12.643	18.77093	0.0	0.0	0.0	17.86412	12.57673	9.47266	12.21052	25.2267	0.0	0.0	0.0	20.7659	14.04506	0.73242	5.04325	8.21359	4.31431	6.8185	6.00237	9.25642	0.95912	9.36454	0.44643
1	1638939720.0	0.0	37.41019	45.60198	42.67665	51.31749	44.73441	54.16434	52.73438	53.61503	48.42704	64.5752	72.02148	58.55451	54.67442	57.15942	55.77305	41.83088	40.10446	40.76277	41.59546	40.46195	32.244	46.24721	47.77745	40.97203	39.01454	49.82213	42.97747	32.30504	32.37479	0.0	0.0	1.24163	2.54953	7.76018	6.40695	4.13295	3.27497	7.32422	2.62974	0.04185	0.10463	18.45354	11.72224	0.0	0.0	0.0	13.75209	0.0	0.36621	0.0	0.0	0.0	6.87779	11.86872	13.39286	0.26158	27.30887	22.60045	10.74916	6.8464	7.23005	6.53599	9.75516	68.893	4.32826	0.52316	11.97335	3.67606	28.14941	5.48619	10.75614	13.69629	26.39509	15.43318	14.83329	4.71889	12.66392	18.16755	0.0	0.0	0.0	17.62695	12.9534	9.55985	12.00823	24.35477	0.0	0.0	0.0	21.93778	14.44615	0.73242	5.09556	8.28334	4.32129	7.09752	6.15932	9.29827	0.95215	9.35407	0.45689
2	1638939780.0	0.0	37.13117	45.63686	42.51099	51.54419	44.13714	53.90276	52.73438	53.85481	48.30933	64.8019	71.98225	58.46732	54.55671	57.08095	55.86897	41.74369	40.08702	40.802	41.6129	40.71917	31.67289	46.21669	47.96491	40.90227	38.90555	49.4472	43.06466	32.32683	31.82983	0.0	0.0	1.12305	2.44141	7.27888	5.9954	3.98647	3.00991	7.01381	2.51116	0.03139	0.09766	16.41323	10.90611	0.0	0.0	0.0	12.40234	0.0	0.36621	0.0	0.0	0.0	6.32324	10.59919	11.60714	0.25112	25.40109	19.57659	9.29827	6.50809	6.54646	6.00237	8.69838	61.09096	4.13644	0.51967	11.0805	3.19824	28.13895	4.32826	9.77958	12.63951	24.72447	14.12179	13.97531	4.44336	11.96289	17.90946	0.0	0.0	0.0	17.89202	12.06752	9.45871	11.47112	23.25265	0.0	0.0	0.0	20.07533	13.31264	0.73242	5.01883	7.77762	4.21317	6.78711	5.70243	9.10296	0.9661	8.91811	0.42899
3	1638939840.0	0.0	36.75188	45.48427	42.5633	51.31749	44.3246	53.88532	52.77797	54.15998	48.12186	64.44877	71.86454	58.33653	54.41284	57.03735	55.97796	41.62598	40.10882	40.88048	41.66085	40.63198	31.7906	46.3126	48.1175	41.2772	38.75296	50.08807	43.11698	32.33991	31.78188	0.0	0.0	1.137	2.50419	7.62416	6.18373	4.10505	3.21219	6.91267	2.42397	0.03139	0.09766	16.72015	10.6829	0.0	0.0	0.0	12.79297	0.0	0.36621	0.0	0.0	0.0	6.44531	11.04213	11.68387	0.24763	25.88588	21.23675	9.33315	6.62667	7.21261	6.68248	9.42383	67.62695	4.34222	0.50572	10.91309	3.38658	30.06417	5.93959	10.75614	13.19754	25.65569	14.70424	14.12528	4.40499	12.11984	18.06641	0.0	0.0	0.0	16.6469	11.72573	9.13783	10.9933	22.48186	0.0	0.0	0.0	21.19489	13.57422	0.73242	5.05022	7.92411	3.99693	7.21261	6.28488	9.54939	0.95215	9.49009	0.46038
4	1638939900.0	0.0	36.58186	45.64994	42.63742	51.26953	44.10662	54.10767	52.53819	53.86789	47.76001	64.40081	71.47217	58.24934	54.29949	56.93708	56.02591	41.63906	40.05214	40.98075	41.61726	40.54914	32.16989	46.08154	47.9344	41.23797	38.97967	49.9006	43.16493	32.42711	32.44455	0.0	0.0	1.03585	2.33329	6.35114	5.09208	3.41797	2.57394	5.8524	2.10658	0.02441	0.10114	14.0625	8.45773	0.0	0.0	0.0	10.46666	0.0	0.3697	0.0	0.0	0.0	5.84194	9.71331	9.96443	0.25112	23.6084	17.58859	8.70884	6.34417	6.41741	5.89076	8.22754	57.86482	3.976	0.54408	9.0053	2.75879	25.64523	5.09208	9.20759	11.69434	22.47489	12.82087	12.41281	3.75977	10.59919	15.08092	0.0	0.0	0.0	14.4043	9.95396	8.02176	9.5738	19.73005	0.0	0.0	0.0	18.99065	12.23493	0.73242	4.81655	7.4707	3.72838	6.11398	5.68499	8.16127	0.95215	8.39844	0.40806
5	1638939960.0	0.0	36.62981	45.70225	42.84232	51.71422	44.4118	53.90712	52.75181	53.80685	47.89952	64.40953	71.21495	58.19266	54.22974	56.9458	55.99976	41.59546	40.12626	40.97203	41.62162	40.5535	32.40967	46.12514	47.81669	41.22489	39.21945	49.53003	43.06466	32.05218	32.10449	0.0	0.0	1.01842	2.35073	6.69992	5.63965	3.41797	2.53209	6.22559	2.08217	0.02441	0.12207	13.82882	8.69141	0.0	0.0	0.0	10.85379	0.0	0.36621	0.0	0.0	0.0	5.46177	9.13435	10.25739	0.26507	23.64328	18.61747	8.89718	6.03725	6.15234	5.60128	8.34263	58.524	3.79464	0.50223	9.44475	2.83203	26.82757	5.29088	9.72028	11.94894	23.67118	13.2394	12.96387	3.95508	11.53739	16.14118	0.0	0.0	0.0	15.09835	10.47015	8.0392	9.72028	21.41113	0.0	0.0	0.0	17.8118	12.1861	0.73242	4.85142	7.31724	3.86091	6.08608	5.39202	8.61468	0.95215	8.32868	0.41853
6	1638940020.0	0.0	36.52954	45.61942	42.43251	51.47008	44.42487	53.81557	52.8608	53.93764	48.18726	64.33541	71.47217	58.13599	54.15562	56.85861	55.96924	41.58238	40.17421	40.99819	41.6347	40.25269	31.98242	46.26465	48.10878	41.18129	39.02762	49.66954	43.1039	32.34427	32.50994	0.0	0.0	1.08119	2.53906	7.47768	6.16629	3.90276	2.90179	6.8464	2.274	0.02441	0.10114	16.27372	9.61565	0.0	0.0	0.0	11.46066	0.0	0.36621	0.0	0.0	0.0	6.15583	10.12835	10.73172	0.25809	23.8072	18.69768	8.69489	5.83845	6.58133	5.95006	9.16574	65.06348	4.13993	0.50921	11.09096	3.17383	26.6183	5.12695	10.27134	12.68136	25.30692	14.62751	13.69978	4.37012	12.06403	16.85617	0.0	0.0	0.0	15.24833	10.20508	7.8683	10.04464	20.53571	0.0	0.0	0.0	17.74554	11.34556	0.74986	4.71889	7.28237	3.53306	6.53599	5.75126	8.0671	0.9661	8.27637	0.4534
7	1638940080.0	0.0	37.03962	45.8592	42.63306	51.35672	44.18945	53.7153	52.98723	54.04663	48.49243	64.45312	71.5768	58.14907	54.06407	56.82809	55.80793	41.54314	40.17857	40.96331	41.63034	40.04778	32.0173	46.50443	47.41996	41.1377	39.27176	49.51695	42.75513	32.2876	32.50558	0.0	0.0	1.07073	2.49372	7.24051	5.9361	4.07715	2.99247	6.80455	2.3019	0.03836	0.10463	16.01562	10.10742	0.0	0.0	0.0	12.07799	0.0	0.36621	0.0	0.0	0.0	6.86384	10.73172	12.17215	0.24763	27.12751	21.41113	9.75516	6.92313	6.96498	6.53251	9.27734	65.53432	4.25153	0.50572	11.53041	3.27148	13.68931	4.3736	10.4248	12.84528	26.64621	15.23786	14.48451	4.64914	12.61858	18.32799	0.0	0.0	0.0	17.06543	11.42578	9.88421	11.3909	24.36872	0.0	0.0	0.0	20.88797	14.18108	0.73242	4.98396	8.25544	3.82952	6.6197	5.51758	9.01228	0.96261	8.91462	0.47084
8	1638940140.0	0.0	36.68649	45.77637	42.57202	51.09515	44.38128	54.28205	52.98723	53.90712	48.48371	64.90217	71.25419	58.12727	54.10331	56.84117	55.55507	41.48647	40.13497	40.89355	41.62162	40.35732	31.88651	46.14694	48.17854	40.96767	39.13661	49.83956	42.75513	32.18733	32.43147	0.0	0.0	1.06027	2.59835	7.68345	6.15932	3.80859	3.01688	6.93708	2.29841	0.03488	0.11161	16.42718	9.56334	0.0	0.0	0.0	12.83831	0.0	0.36621	0.0	0.0	0.0	6.57087	11.08398	11.49554	0.25112	27.08915	21.12514	9.50056	6.08956	7.31724	6.6476	9.80748	69.5731	4.32826	0.49177	11.32464	3.38658	18.24079	5.95006	11.21303	13.53934	27.58789	15.54478	14.82631	4.65262	12.88365	19.2627	0.0	0.0	0.0	15.81682	10.99679	9.05064	10.64453	23.54213	0.0	0.0	0.0	19.9428	12.49651	0.73242	4.70494	7.70089	3.5226	6.90918	6.17327	8.72977	0.9661	8.84835	0.47433
9	1638940200.0	0.0	36.76496	45.70661	42.65485	51.42212	44.4118	53.82865	52.86952	53.93764	48.25701	64.37465	71.79478	58.11419	54.1251	56.73218	55.34145	41.51699	40.14805	40.84996	41.60854	40.03906	31.91703	46.39544	47.77745	40.87612	38.95787	49.73493	43.32624	32.20476	31.8124	0.0	0.0	0.98354	2.4728	7.31376	5.86635	3.5505	2.5565	6.79408	2.22517	0.03139	0.10463	16.37835	9.85979	0.0	0.0	0.0	11.42229	0.0	0.36621	0.0	0.0	0.0	6.18373	10.85031	11.35254	0.25112	27.06124	21.50879	10.65848	5.91867	7.07659	6.50809	9.22852	66.80385	4.21666	0.48479	11.68387	3.19127	20.57757	3.65513	9.74819	12.1303	26.11956	14.60658	14.22991	4.48172	12.83482	18.42913	0.0	0.0	0.0	14.78795	10.25739	8.47866	10.83287	23.30497	0.0	0.0	0.0	19.96373	11.70829	0.73242	4.52358	7.78111	5.05022	6.68945	5.80357	9.14481	0.95564	9.36802	0.48131
