REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1638594060	0	37.87667	45.72405	41.50827	51.62702	44.81724	56.73218	50.33221	49.90932	44.77801	57.95724	75.84926	66.00952	65.98336	64.78882	62.75722	60.94796	54.81829	52.83901	53.6281	55.75562	39.74261	38.90991	48.24393	45.00471	40.20473	51.55291	45.79817	32.95462	33.07234	0	0	1.40904	2.42397	8.86928	6.46624	6.74177	5.53502	8.82743	3.10407	0.11161	0.14997	14.03809	12.85575	0	0	0	14.36244	0	0.37667	0	0	0	5.89774	11.50949	9.66448	0.24065	8.88323	7.02427	8.34961	16.85965	4.45033	3.64467	3.22614	17.53278	4.02483	1.22419	12.94294	7.67997	10.69685	5.54897	13.58468	19.11272	26.22768	21.52972	19.76493	11.6769	12.13379	16.32254	0	0	0	13.27776	11.02469	4.97698	9.61565	15.36342	0	0	0	19.04297	13.24289	1.02539	3.85742	7.21261	6.95801	5.01535	4.69796	9.53195	0.87891	3.25753	0.55804
1	1638594120	0	37.7982	45.51479	41.44287	51.48751	44.86956	56.66242	50.46735	50.16654	44.5949	58.31473	76.03237	66.07056	65.94849	64.76702	62.86621	60.63843	54.70494	52.78233	53.53655	55.55943	39.48975	38.95787	47.8472	44.71261	40.35296	50.92512	45.53223	33.20748	33.34699	0	0	1.50321	2.44141	9.23549	6.79757	7.27888	5.88728	9.27386	3.22963	0.11161	0.14648	14.85421	12.57324	0	0	0	14.55078	0	0.37667	0	0	0	6.10352	11.96289	9.82492	0.24414	9.8877	7.75321	9.08203	18.73256	4.87584	4.08412	3.56097	20.0858	4.33175	1.21373	18.00014	8.49261	11.43276	5.83496	14.8856	20.65778	29.08064	24.10714	21.52274	12.28725	13.23591	17.77693	0	0	0	14.36244	12.05706	5.21763	10.06557	16.17257	0	0	0	20.53223	14.16364	1.02539	3.85742	7.78111	7.07659	5.69196	5.32924	10.63756	0.87891	3.70745	0.58943
2	1638594180	0	37.71537	46.12514	41.36004	51.76653	44.73441	56.91092	50.48479	50.05755	44.8652	57.95724	76.08904	66.10979	65.979	64.7583	63.02316	60.49892	54.41284	52.66898	53.59323	55.42864	39.11918	39.03198	48.18726	44.62978	40.35296	50.92512	45.5671	32.95027	33.12901	0	0	1.48926	2.54953	9.69936	7.06613	7.31027	6.04422	9.70982	3.4947	0.11858	0.14648	15.36691	12.8418	0	0	0	16.21094	0	0.38016	0	0	0	6.69294	13.08245	10.60268	0.24414	9.63309	7.62068	9.19364	18.94182	4.73284	3.78418	3.57143	19.79632	4.17829	1.1928	18.17453	8.22056	11.31766	5.68499	14.35547	20.20438	28.22266	24.5466	21.03795	12.17215	13.14523	17.30259	0	0	0	15.30762	12.60114	5.73382	11.04911	17.63742	0	0	0	21.61691	14.631	1.02539	3.93764	7.71484	7.02079	5.35017	4.95954	9.98884	0.87193	3.45982	0.57896
3	1638594240	0	37.61945	46.12514	41.41235	51.58779	44.62978	56.77141	50.34964	50.23193	44.78237	58.31909	75.68359	66.17519	65.98772	64.79754	63.15831	60.1981	54.24282	52.59923	53.57143	55.60739	39.31972	38.7922	47.88644	44.54694	40.13933	51.01667	45.48427	33.58677	33.58241	0	0	1.44741	2.52162	9.61217	7.04869	7.10449	5.93262	9.75167	3.5505	0.10812	0.14648	15.31459	13.03711	0	0	0	16.40625	0	0.38016	0	0	0	6.59877	13.13128	10.78055	0.24414	9.44127	7.43931	9.21108	19.19294	4.74679	3.70745	3.49819	18.34194	4.262	1.22768	18.24428	8.10198	10.97586	5.58036	13.81138	19.65332	27.62974	24.55706	20.61593	12.05357	13.05455	17.3863	0	0	0	15.21694	12.62905	5.71289	11.17815	17.70368	0	0	0	21.61342	14.41825	1.02539	3.94113	7.73577	6.99289	5.43387	4.99791	9.76562	0.86147	3.47028	0.58245
4	1638594300	0	37.51918	45.80253	41.39491	51.84501	44.90444	56.88913	50.29733	50.92948	45.10498	58.51964	75.77515	66.22314	66.03568	64.65367	63.30218	59.85805	54.02047	52.41612	53.56707	55.39812	39.48103	38.88811	47.69897	44.40744	40.10446	51.19978	45.49735	33.14209	33.56498	0	0	1.23814	2.39258	8.78557	6.34068	6.30929	5.39551	8.93206	3.22963	0.09766	0.14648	14.05901	12.76507	0	0	0	14.93094	0	0.37667	0	0	0	5.73033	11.35254	9.30176	0.24414	7.5858	6.107	7.85086	15.92843	3.82603	3.00642	2.94364	11.57924	3.40053	1.23465	12.81738	6.89872	9.63658	5.10603	12.52093	17.48744	24.51869	20.30901	18.39774	11.31069	11.83733	15.74707	0	0	0	14.04855	11.51646	5.15834	10.29576	16.37835	0	0	0	19.11272	12.71624	1.02539	3.95857	7.02079	6.83245	4.60031	4.12598	9.06459	0.86844	2.90876	0.51618
5	1638594360	0	37.41455	46.28209	41.08974	51.29569	45.10062	56.76705	50.22757	50.77689	45.31424	58.40193	76.03237	66.23622	66.06184	64.65803	63.39809	59.50056	53.79377	52.2025	53.44936	55.28477	38.7922	39.13225	47.78181	44.01071	40.01726	51.02975	45.78945	33.56934	33.49522	0	0	1.35672	2.50419	9.37151	6.67201	6.75223	5.77916	9.10296	3.21219	0.10114	0.14997	14.12528	12.97782	0	0	0	14.76004	0	0.38016	0	0	0	5.70243	11.75363	9.8877	0.24414	8.31124	6.70689	7.82645	16.09933	4.2899	3.38658	3.19127	15.03209	3.93066	1.23814	12.80692	7.47419	10.512	5.32924	13.52888	18.92787	26.25558	21.28557	19.47196	11.55831	11.9594	15.83078	0	0	0	13.76256	11.4781	5.12695	10.50502	16.69573	0	0	0	19.29408	12.73019	1.02888	3.88532	7.26842	6.9894	5.02581	4.63518	9.232	0.86844	3.18778	0.55106
6	1638594420	0	37.80692	45.95947	41.59982	51.33493	44.95675	56.81501	50.6025	50.80305	45.07446	58.7071	76.18495	66.28854	66.00952	64.5752	63.5594	59.10383	53.51911	51.96708	53.31857	55.52455	38.26468	39.23689	48.35728	44.06738	40.20909	51.14746	45.61506	33.53446	33.19005	0	0	1.43694	2.70299	10.52595	7.59975	7.46373	6.33371	10.89565	3.87486	0.11161	0.14997	17.00265	13.96136	0	0	0	17.95829	0	0.38714	0	0	0	6.65806	13.59166	11.21303	0.25112	8.9216	7.20215	8.89021	18.50237	4.68401	3.56097	3.84696	20.86007	4.02134	1.23117	17.31655	7.92062	11.33859	5.4827	15.03209	21.18792	29.62472	23.7793	21.91336	13.00572	14.12179	18.24079	0	0	0	17.04799	13.87416	5.88379	12.4442	19.59403	0	0	0	22.869	15.2553	1.02539	4.03878	7.67997	7.00335	5.24205	4.75725	9.92606	0.86496	3.36217	0.58943
7	1638594480	0	37.50174	45.99435	41.51699	51.3698	44.66902	56.9022	50.67226	50.98179	45.27937	58.55015	76.23727	66.42805	65.90489	64.47056	63.66403	58.59811	53.2183	51.67498	53.27061	55.38504	38.77912	39.04942	48.11314	43.62706	40.09138	51.07771	45.00035	33.73936	33.39059	0	0	1.08817	2.26353	8.45773	5.95006	6.21861	5.43039	8.87626	3.24009	0.11858	0.14648	13.80441	13.24289	0	0	0	14.76702	0	0.37319	0	0	0	5.4827	11.0805	9.60519	0.24414	7.02776	5.50711	7.2161	13.75558	3.58887	2.67508	3.02734	16.32952	3.07966	1.24512	12.95689	6.55343	9.7447	4.60728	12.22098	17.30957	23.86998	17.53976	17.83622	10.92355	11.73968	15.23786	0	0	0	14.74958	12.02567	5.13393	9.6296	15.43318	0	0	0	18.65583	12.4442	1.03237	4.03181	6.72782	6.86035	4.15388	3.67955	8.82045	0.88937	2.38211	0.50921
8	1638594540	0	37.58022	45.80253	41.49955	51.14746	44.86084	56.77141	50.1927	51.30441	45.43195	58.31909	76.37242	66.56756	65.78718	64.39209	63.75122	58.14907	53.05263	51.3916	53.22266	54.93164	38.07722	38.93171	47.92132	43.85812	39.91263	51.23029	44.96547	33.97042	33.43419	0	0	1.35324	2.42397	9.27734	6.64411	6.91267	5.6257	9.88421	3.56445	0.11858	0.14997	13.93694	12.0745	0	0	0	14.18806	0	0.3697	0	0	0	6.21861	12.51744	9.32617	0.24414	8.56236	7.00335	8.15081	16.78641	4.43638	3.76674	2.97852	9.76214	4.09459	1.25558	17.48047	8.07408	11.67341	5.50711	14.18108	20.83566	27.36119	20.63337	20.72405	11.6769	12.3012	16.28069	0	0	0	13.50098	11.33859	4.39802	9.77609	15.3704	0	0	0	17.60603	11.85826	1.03934	3.88881	7.38002	6.9615	5.16881	4.73982	9.97838	0.87891	3.42843	0.55804
9	1638594600	0	37.70665	45.98999	41.66085	51.81013	44.61234	56.76705	50.46735	50.27989	45.54531	58.53707	76.21983	66.65039	65.64331	64.2613	63.89073	57.64771	52.75617	51.05155	53.10931	54.79213	38.01182	39.59874	48.0739	43.64014	40.40527	50.94692	45.03523	33.68705	33.34263	0	0	1.42997	2.50767	9.58775	6.95801	7.101	5.91867	9.83189	3.47377	0.11509	0.14997	15.39481	13.2394	0	0	0	15.94238	0	0.37667	0	0	0	6.0791	12.06403	10.2853	0.24763	9.05413	7.07659	8.51353	17.58161	4.63867	3.6935	3.04129	9.40639	4.18178	1.24512	14.58915	8.28334	11.96289	5.65011	13.97531	21.03795	28.20522	22.85505	21.38672	12.14774	13.14174	17.3305	0	0	0	16.09933	13.53585	5.47224	11.08398	18.00363	0	0	0	21.2786	14.04506	1.05678	4.00042	7.52999	7.00684	5.24205	4.80608	9.60519	0.87542	3.40053	0.55804
10	1638594660	0	37.7546	45.96383	41.37312	51.50931	44.66902	57.18994	50.38016	50.82485	45.39708	58.53707	76.47269	66.71579	65.45149	64.22206	64.05204	57.27713	52.46408	50.74637	52.93928	54.80957	37.85924	38.96223	47.86464	43.53115	39.68157	51.22593	45.1355	33.78296	33.39931	0	0	1.38811	2.37863	8.85533	6.39648	6.38602	5.5385	9.50753	3.41099	0.11858	0.14997	14.78446	13.14174	0	0	0	15.40179	0	0.38016	0	0	0	6.17676	11.9873	10.2853	0.24065	9.08552	7.10798	8.15778	15.66336	4.45382	3.64467	3.34124	16.68527	3.89927	1.24512	12.49651	7.57882	10.49456	4.90374	13.17662	19.19992	25.6243	20.0579	19.43359	11.43973	12.6709	16.53878	0	0	0	14.86468	12.93248	5.15485	9.70285	15.64244	0	0	0	20.29506	13.41727	1.0498	3.93066	7.40792	6.91616	4.95257	4.57589	9.50753	0.86844	3.34473	0.57199
