REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1636866060	0	0	0	0	0	0	0	0	0	0	0	0	49.68262	54.58374	55.31006	55.15747	62.82043	57.66602	56.10046	59.18884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36816	2.4292	1.67969	1.73828	0.61768	0.40771	4.12109	3.20312	10.02441	5.33447	16.09863	18.01514	21.79199	32.80518	18.87695	3.42285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1636866120	0	0	0	0	0	0	0	0	0	0	0	0	50.0885	54.29077	55.44128	55.72815	62.64343	57.78809	56.04248	59.14307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25098	2.20459	1.45508	1.64795	0.67383	0.41504	3.38623	2.96143	9.47754	5.61035	15.47119	17.65869	20.98145	31.99707	18.31543	2.79785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1636866180	0	0	0	0	0	0	0	0	0	0	0	0	50.64697	53.97034	55.53894	56.23474	62.38708	57.87048	55.9021	58.99658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35107	2.56348	1.50635	1.71387	0.78125	0.41016	4.29688	3.63037	10.11475	5.5127	16.18896	18.31055	22.16064	33.83545	19.05762	3.03223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1636866240	0	0	0	0	0	0	0	0	0	0	0	0	51.1322	53.66211	55.63049	56.86035	62.18262	58.06274	55.79224	58.88672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39502	2.54883	1.49414	1.61621	0.61035	0.38086	4.26758	3.18115	9.28955	4.98779	14.92676	16.98242	20.55664	31.36475	17.95898	2.61719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1636866300	0	0	0	0	0	0	0	0	0	0	0	0	51.52893	53.35693	55.74341	57.58972	62.00562	58.23669	55.7251	58.84705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29736	2.40479	1.521	1.64307	0.77393	0.41748	4.27734	3.47412	10.02441	5.34668	16.11572	18.43018	21.76025	33.6792	19.3042	2.92969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1636866360	0	0	0	0	0	0	0	0	0	0	0	0	51.83716	53.05176	55.78613	58.29163	61.71265	58.40759	55.66406	58.71582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31201	2.39746	1.61865	1.66748	0.77148	0.42236	4.16504	3.54248	9.88037	5.28564	15.79834	17.82471	21.57471	33.15674	18.71582	2.82959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1636866420	0	0	0	0	0	0	0	0	0	0	0	0	52.03857	52.79236	55.8197	58.73108	61.47461	58.44727	55.67017	58.72192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49023	2.90283	1.69189	1.75537	0.98145	0.4248	4.97559	3.52295	9.89502	5.32227	16.24756	17.8833	21.79443	32.35352	18.48877	3.56689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1636866480	0	0	0	0	0	0	0	0	0	0	0	0	51.93787	52.66418	55.82581	58.71582	61.36475	58.41064	55.65796	58.69751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39746	2.62451	1.44775	1.67236	0.83008	0.43457	4.70215	3.23975	9.48242	5.12451	15.44189	17.22412	21.00586	31.50879	18.17383	3.36182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1636866540	0	0	0	0	0	0	0	0	0	0	0	0	51.68152	52.67944	55.85938	58.56018	61.38916	58.38013	55.76172	58.75549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40479	2.40479	1.37695	1.71143	0.56885	0.42969	4.62646	3.46924	9.72168	5.21973	16.05469	17.94922	21.99219	32.96631	18.80615	3.42285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1636866600	0	0	0	0	0	0	0	0	0	0	0	0	51.26038	52.70386	55.77393	58.0719	61.47156	58.34656	55.84106	58.84399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2168	2.23145	1.38428	1.74316	0.68848	0.41748	4.28711	3.49121	10.22705	5.73975	16.58203	18.63281	22.43896	33.88428	19.43115	3.84766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1636866660	0	0	0	0	0	0	0	0	0	0	0	0	50.72021	52.85339	55.59082	57.32422	61.64551	58.34656	56.01807	59.02405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63184	2.99561	1.48682	1.81152	1.0791	0.43701	5.3833	3.27148	11.27441	5.979	17.68799	20.20508	23.70361	35.90576	20.5542	3.64258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1636866720	0	0	0	0	0	0	0	0	0	0	0	0	50.05798	52.97852	55.35889	56.49109	61.88965	58.31299	56.20117	59.16748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28027	2.38037	1.36475	1.58203	0.59814	0.41016	4.20898	2.60986	8.10791	4.74609	13.18604	14.93408	17.67822	26.63086	15.44922	3.11035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1636866780	0	0	0	0	0	0	0	0	0	0	0	0	49.38049	53.06396	55.04456	55.5542	62.13074	58.36792	56.4209	59.26514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41455	2.70264	1.521	1.67969	0.88623	0.38818	4.13574	2.68799	10.54688	5.83496	16.65283	18.46436	21.90186	32.68799	18.76953	3.95996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1636866840	0	0	0	0	0	0	0	0	0	0	0	0	48.72742	53.00903	54.67224	54.61121	62.42371	58.36182	56.65894	59.39636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43164	2.62939	1.98242	1.96045	0.93994	0.34912	5.40771	3.25439	11.24512	5.80322	18.04688	19.55078	23.7207	34.13818	20.09033	4.80713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
