REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1634619660	0	0	0	0	0	0	0	0	0	0	0	0	57.36694	55.00183	60.32104	64.69116	60.62317	59.44824	50.9552	56.11877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93164	4.50928	1.7749	2.85645	3.45703	1.01807	10.69092	2.31934	14.50928	7.91748	40.81787	36.38672	35.60547	19.87793	22.30469	7.25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1634619720	0	0	0	0	0	0	0	0	0	0	0	0	57.2998	54.89197	60.14404	64.70947	60.65979	59.51843	50.98572	56.23779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22461	4.6875	1.87744	2.57324	3.5083	0.96436	11.09375	2.31934	14.47998	8.61572	40.19531	36.36475	35.12695	19.70703	22.11914	7.01416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1634619780	0	0	0	0	0	0	0	0	0	0	0	0	57.27234	54.84009	60.09827	64.68811	60.71167	59.52759	51.06506	56.27747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3125	4.76807	1.9043	2.93213	3.74023	0.86914	11.12061	2.39502	15.70557	8.23242	43.62549	39.0918	37.95654	21.40869	23.6792	7.84424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1634619840	0	0	0	0	0	0	0	0	0	0	0	0	57.25708	54.93774	60.1532	64.59656	60.6781	59.63135	51.08948	56.3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22949	4.77539	1.93848	2.64893	3.5083	0.89111	11.35498	2.34375	15.16602	8.56934	41.82373	38.2959	36.56738	20.44678	23.24219	7.3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1634619900	0	0	0	0	0	0	0	0	0	0	0	0	57.30286	55.17883	60.29358	64.4989	60.68115	59.77478	51.12305	56.31409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10498	4.47754	1.85791	2.65625	3.41064	1.0083	10.79102	2.30225	14.60449	8.07617	40.37598	36.92627	35.5249	20.04883	22.30713	6.89697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1634619960	0	0	0	0	0	0	0	0	0	0	0	0	57.40967	55.5481	60.51636	64.48059	60.66284	59.71985	51.1322	56.21338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20752	4.60938	2.06787	3.14697	4.05029	1.04004	11.86035	2.40967	17.02637	9.20166	47.02393	43.18115	41.23291	23.10791	25.05371	7.94189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1634620020	0	0	0	0	0	0	0	0	0	0	0	0	57.5531	56.01196	60.75439	64.45312	60.71167	59.57947	51.1322	56.04248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09766	4.646	2.0752	3.20801	4.21875	1.06934	12.03613	2.39502	15.68848	9.36768	46.58447	41.16455	40.36133	22.63916	24.63623	8.11035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1634620080	0	0	0	0	0	0	0	0	0	0	0	0	57.65381	56.47583	61.01379	64.46838	60.74219	59.50623	51.19934	55.93567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54443	4.87061	2.10205	3.14453	4.09424	1.09863	12.08008	2.45117	15.91553	9.32861	46.07422	41.06934	40.22461	22.59766	24.55566	8.09814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1634620140	0	0	0	0	0	0	0	0	0	0	0	0	57.83691	56.92139	61.22742	64.51416	60.80017	59.56116	51.27869	55.78003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92432	4.375	1.95312	2.70264	3.24707	1.10352	10.22217	2.32422	13.69141	7.83936	38.30322	34.18213	33.61084	18.69141	20.70557	6.7749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1634620200	0	0	0	0	0	0	0	0	0	0	0	0	57.99255	57.3761	61.47766	64.53247	60.86426	59.58862	51.28479	55.63965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22217	4.60693	2.33398	3.38135	4.11377	1.12061	12.22656	2.44141	16.4209	9.74365	47.10938	43.7793	41.1377	22.7832	24.49707	8.26172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1634620260	0	0	0	0	0	0	0	0	0	0	0	0	58.11462	57.88879	61.7218	64.505	60.88257	59.51843	51.33667	55.57251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15625	4.59473	2.19482	3.18848	3.92334	1.11816	11.59668	2.37549	15.72021	9.00146	44.42871	41.521	38.89404	21.37451	23.07617	8.02734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1634620320	0	0	0	0	0	0	0	0	0	0	0	0	58.21228	58.45947	62.0636	64.51416	60.97412	59.53369	51.42212	55.53589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58594	4.85596	2.22168	3.20557	4.02588	1.16943	11.44043	2.40234	15.70312	8.49854	44.15039	41.0376	38.50098	21.40137	23.07861	7.91504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1634620380	0	0	0	0	0	0	0	0	0	0	0	0	58.14209	59.021	62.36267	64.47754	61.03516	59.40857	51.4679	55.33752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47119	4.84375	2.28516	3.24951	4.14551	1.21094	11.70898	2.43896	15.65918	8.93799	44.74121	41.31592	39.11377	21.75049	23.39111	7.67578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1634620440	0	0	0	0	0	0	0	0	0	0	0	0	58.078	59.59473	62.66785	64.47144	60.98328	59.10645	51.4801	55.0354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31006	4.73145	2.37549	3.55469	4.25781	1.22803	11.82129	2.4585	16.20361	8.99902	45.93262	40.80566	39.92432	22.35596	23.44727	7.5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1634620500	0	0	0	0	0	0	0	0	0	0	0	0	57.97729	60.1532	62.95776	64.48059	60.75745	58.69141	51.40381	54.60205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64209	4.9585	2.36572	3.35938	4.01611	1.24023	11.45264	2.46582	15.24658	8.49854	43.56201	38.38867	38.24463	20.88135	22.56104	7.26318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
