REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1637643660	0	0	0	0	0	0	0	0	0	0	0	0	59.68933	56.31714	55.32532	53.78113	44.8822	40.23132	38.6322	39.3158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26074	2.19971	2.5415	2.92725	3.85254	0.45166	0.26855	3.95996	8.80127	2.91504	16.0376	17.56348	27.42676	32.20459	18.48145	3.6084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1637643720	0	0	0	0	0	0	0	0	0	0	0	0	59.64355	56.26831	55.57556	53.94897	45.26672	40.17334	38.79395	39.57214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38037	2.48535	2.53662	3.07129	4.15527	0.45654	0.22461	4.37744	8.75732	2.91748	17.04102	18.06152	29.46777	34.12109	19.67773	3.8501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1637643780	0	0	0	0	0	0	0	0	0	0	0	0	59.51233	56.32019	56.00891	54.27246	45.7489	40.15198	38.94958	39.8468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31689	2.41455	2.4707	3.03955	4.15039	0.40527	160.20996	4.42383	9.07227	2.91992	17.20703	18.22266	29.92432	34.63135	19.93896	3.90381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1637643840	0	0	0	0	0	0	0	0	0	0	0	0	59.27734	56.46362	56.46667	54.58984	46.35315	40.26489	39.16016	40.12756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37549	2.35107	2.55615	2.92969	4.01855	0.46631	160.17822	4.19434	8.49609	2.90771	16.00342	17.33398	27.8125	32.27783	18.5791	3.34229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1637643900	0	0	0	0	0	0	0	0	0	0	0	0	59.06677	56.77185	56.92139	54.99878	46.93298	40.22522	39.38599	40.39307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32178	2.229	2.54639	3.10059	4.29932	0.4834	480.03662	4.13818	9.02344	2.9834	17.14355	18.23242	29.19678	34.02344	19.66797	3.66211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1637643960	0	0	0	0	0	0	0	0	0	0	0	0	58.79822	57.03125	57.33948	55.52063	47.55554	40.3595	39.64844	40.68909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33887	2.22412	2.5293	2.79297	3.78174	0.49561	799.94141	3.9209	8.18359	2.82715	14.95361	16.60156	26.0083	30.06836	17.43164	3.05176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1637644020	0	0	0	0	0	0	0	0	0	0	0	0	58.58459	57.22961	57.67822	55.92346	48.22388	40.56091	39.88037	40.95459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28516	2.20459	2.55615	3.02002	4.13574	0.50293	1119.90967	4.28955	8.45947	2.92969	15.94238	17.34863	27.44141	32.06299	18.6377	3.29346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1637644080	0	0	0	0	0	0	0	0	0	0	0	0	58.41675	57.33948	58.12378	56.31714	48.83728	40.74097	40.08789	41.19568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37061	2.35596	2.56592	3.05908	4.24805	0.60303	1279.88281	4.39453	8.93066	2.99072	16.89209	18.14209	29.21143	33.73291	19.35791	3.55957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1637644140	0	0	0	0	0	0	0	0	0	0	0	0	58.3374	57.48901	58.46252	56.53381	49.4751	40.99426	40.32593	41.44592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2876	2.20947	2.54883	2.98096	4.04541	0.56396	1279.88037	4.12109	8.59863	2.99316	15.84473	17.50488	26.9751	31.4917	18.30078	3.2959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1637644200	0	0	0	0	0	0	0	0	0	0	0	0	58.31604	57.50427	58.68835	56.73218	50.00916	41.19873	40.5365	41.68396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10205	1.91406	2.48779	2.67822	3.62793	0.58838	1439.88281	4.02588	8.48389	3.00293	15.73975	16.91162	26.65771	31.2915	17.84912	3.37402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
