REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1640235660.0	0.0	37.31428	46.8314	42.39764	55.36761	47.99979	61.60627	60.69946	48.81505	44.3464	55.67714	73.12012	65.45585	63.0624	62.36485	62.68747	58.47168	51.8886	50.10114	52.14582	53.01775	36.48158	39.72953	48.05647	47.01887	42.47175	53.17906	50.89896	32.63201	33.24236	0.0	0.0	1.03585	1.92522	7.37653	7.06961	7.72531	5.81403	9.55985	4.61077	0.07324	0.02441	30.07115	21.60645	0.0	0.0	0.0	24.43499	0.0	0.33831	0.0	0.0	0.0	10.63058	16.60854	11.56878	0.24414	12.49651	11.20605	8.37054	7.63463	12.00474	11.04562	13.75558	100.07324	8.09501	1.22419	22.12612	13.63351	14.99023	9.27386	41.84222	31.09654	32.12891	34.17969	24.2606	17.15611	15.36691	20.881	0.0	0.0	0.0	37.98828	17.05497	17.29562	19.44754	40.91448	0.0	0.0	0.0	27.73786	14.50544	0.18834	7.71484	11.60017	7.5579	13.21498	9.12388	12.68834	1.40555	5.10603	0.29646
1	1640235720.0	0.0	37.2794	46.89244	42.41507	55.69458	48.12186	61.49292	60.6951	48.68426	43.98891	55.4112	73.13756	65.60843	63.28474	62.48692	62.79646	58.39321	51.90604	50.11858	52.03683	53.05263	36.62981	39.74697	47.41124	46.70497	42.41507	53.41448	50.7115	32.06526	33.00694	0.0	0.0	1.05329	1.90778	7.244	6.94754	7.56138	5.66406	9.24944	4.4887	0.06975	0.0279	28.9202	20.80078	0.0	0.0	0.0	23.23172	0.0	0.3418	0.0	0.0	0.0	10.42132	16.06445	11.40834	0.25112	14.16713	11.51297	8.56585	8.00084	12.50698	11.17815	14.41825	99.4594	8.4368	1.21722	22.83412	13.90206	14.28571	9.25642	42.0166	30.24902	30.65011	32.71136	22.97015	16.24581	14.24037	19.51381	0.0	0.0	0.0	35.49805	15.9947	16.476	18.12221	38.15569	0.0	0.0	0.0	26.61133	13.8358	0.19182	7.92759	11.60017	7.4986	13.50446	9.42383	12.54883	1.41602	5.20368	0.28251
2	1640235780.0	0.0	37.53226	47.03631	42.61126	55.62919	48.32676	61.59755	60.45096	48.78017	44.45975	55.48968	73.01113	65.77846	63.55504	62.56539	62.84005	58.29293	51.85372	50.03575	52.01503	53.20958	36.61673	39.61182	48.27009	46.72677	42.37148	53.12238	51.23029	32.0391	33.36443	0.0	0.0	1.09863	2.00544	7.94503	7.6416	8.38449	6.20117	10.32715	4.93513	0.06975	0.02441	30.64662	21.97266	0.0	0.0	0.0	24.01297	0.0	0.3418	0.0	0.0	0.0	9.89467	15.70522	10.52246	0.24414	14.49498	10.50153	7.82994	7.09752	11.80594	11.07352	14.38686	100.07324	8.39844	1.24163	23.1236	14.59961	16.89802	10.35505	48.67467	35.3132	35.73521	37.09194	26.13002	18.49888	16.14118	22.56208	0.0	0.0	0.0	38.36147	16.95731	16.48996	19.28362	40.84124	0.0	0.0	0.0	25.21275	13.50446	0.17439	7.10798	10.11091	6.71735	11.62458	8.12988	12.7267	1.43694	5.16183	0.28948
3	1640235840.0	0.0	37.28376	46.96219	42.68537	55.32401	47.89952	61.20518	60.59483	48.95455	44.49899	55.04935	73.17243	65.7959	63.81226	62.68747	62.91853	58.14035	51.83193	50.05319	51.92348	52.61666	36.73444	39.68157	47.91696	46.8968	42.12298	53.36217	50.79433	32.5143	33.45598	0.0	0.0	1.12653	1.98103	7.85435	7.52651	8.05315	6.0233	9.74819	4.69448	0.07324	0.0279	27.81459	20.21136	0.0	0.0	0.0	22.018	0.0	0.3418	0.0	0.0	0.0	9.37151	14.73563	9.9714	0.24414	13.84277	10.58873	7.76367	7.47419	12.59417	11.38742	14.8856	100.07324	8.79953	1.23465	24.30943	15.21345	16.78292	10.6829	49.11412	35.19461	35.4841	36.47461	25.43945	17.88156	15.24135	21.50879	0.0	0.0	0.0	35.09347	15.54478	14.91699	17.38979	37.20703	0.0	0.0	0.0	23.79325	12.60114	0.18485	7.244	10.59919	6.84989	12.41629	8.68443	13.0127	1.40904	5.26646	0.28251
4	1640235900.0	0.0	37.60638	46.89244	42.74205	55.1409	48.25701	61.81989	60.55995	48.97199	44.59926	55.13654	73.74791	65.82206	64.06076	62.71798	62.94033	58.0052	51.67498	49.97035	51.88424	52.97416	36.83472	39.31972	47.61614	46.50007	42.31044	53.45808	50.82485	32.23964	33.5737	0.0	0.0	1.14049	2.00195	8.14383	7.84738	8.48912	6.36161	10.3132	5.02232	0.06975	0.02441	30.14788	21.58552	0.0	0.0	0.0	23.96066	0.0	0.34877	0.0	0.0	0.0	10.33761	16.32603	11.12932	0.24414	15.24833	11.5339	8.29032	8.15081	14.00321	11.60714	15.14718	100.07324	9.42732	1.23814	25.09068	15.82729	17.37932	10.97935	50.11858	36.23396	36.79897	38.51842	26.25907	18.37681	15.482	21.99707	0.0	0.0	0.0	37.75809	16.82826	16.82478	19.0918	40.36342	0.0	0.0	0.0	26.53809	14.01716	0.17439	7.74275	11.60714	7.43234	13.44169	9.39593	13.35449	1.39858	5.21763	0.32436
5	1640235960.0	0.0	37.02218	46.9186	42.55022	55.14962	48.4314	61.65423	60.63407	49.07227	44.35512	55.23682	73.28578	65.78718	64.43133	62.76158	62.85749	57.97468	51.58779	49.9006	51.85372	52.45972	36.52954	39.8516	47.72949	46.73113	42.51971	53.10059	50.81177	32.67997	33.57806	0.0	0.0	0.98703	1.89383	6.97196	6.76618	7.4428	5.57687	9.21456	4.53055	0.06975	0.0279	27.77972	20.00209	0.0	0.0	0.0	21.76688	0.0	0.33831	0.0	0.0	0.0	9.7726	15.36342	10.21554	0.24414	13.67536	10.05162	7.39397	6.81501	11.26883	10.11789	13.17662	97.82715	7.64509	1.25209	10.8817	12.85924	14.0346	8.76814	40.70522	29.19922	29.9142	31.83943	22.37723	14.84026	11.7885	16.48996	0.0	0.0	0.0	31.34068	13.59515	15.18555	16.81431	35.14579	0.0	0.0	0.0	23.43052	12.29422	0.17787	7.17773	9.97489	6.72782	11.37695	7.93806	10.89565	1.43345	4.42243	0.21624
6	1640236020.0	0.0	37.31428	46.50443	42.8554	54.99268	47.87772	61.39265	60.88693	48.78889	44.23741	55.58995	73.97025	65.79154	64.74086	62.85313	62.90981	57.80465	51.31749	49.77853	51.81449	52.27225	36.5121	39.88647	47.869	47.11478	42.44995	53.30113	50.84229	32.52738	33.82656	0.0	0.0	1.07771	1.92522	7.64509	7.30329	8.17174	6.05469	9.38546	4.97349	0.06627	0.0279	25.95912	18.96973	0.0	0.0	0.0	20.57059	0.0	0.3418	0.0	0.0	0.0	8.67048	13.70326	9.16574	0.24414	12.26632	9.63309	7.02427	6.90918	12.11635	10.87123	14.30664	100.07324	8.46122	1.24163	11.33161	13.98228	15.87263	9.98884	46.6762	33.36007	33.64955	33.78557	24.40709	16.00167	12.66392	18.50586	0.0	0.0	0.0	30.15137	13.19406	14.10086	15.34598	32.36258	0.0	0.0	0.0	21.50879	11.43276	0.18136	6.90918	9.59124	6.36509	11.22001	7.87179	11.47461	1.41253	4.72238	0.24065
7	1640236080.0	0.0	37.37967	46.78781	42.51971	55.70766	47.93004	61.44932	60.68202	49.00687	44.40744	55.44172	73.69123	65.77846	64.98064	62.82261	62.93161	57.65206	51.02975	49.64774	51.84065	52.08915	36.45543	39.40691	47.96927	47.26737	42.31044	53.10495	50.48915	32.74972	33.52138	0.0	0.0	1.13351	1.98451	7.93806	7.71833	8.42983	6.25	10.35156	5.35017	0.06627	0.02441	28.77023	21.23326	0.0	0.0	0.0	22.869	0.0	0.3418	0.0	0.0	0.0	10.04813	15.63546	10.89914	0.25112	14.84026	11.31069	7.9834	8.04618	13.52888	11.68736	15.16462	100.07324	9.35756	1.24163	12.22098	15.17508	16.29116	10.57826	47.76786	34.19364	34.68192	32.88225	24.83956	16.66434	12.9255	18.78836	0.0	0.0	0.0	32.39397	14.25781	15.6529	16.88407	35.63407	0.0	0.0	0.0	25.51618	13.08594	0.18485	7.58929	11.50251	7.37305	13.36844	9.28781	13.13128	1.39858	5.14439	0.29297
8	1640236140.0	0.0	37.58458	46.94475	42.79436	55.1845	47.9344	61.63243	61.12235	49.25973	44.47719	55.65534	73.8351	65.80026	65.18991	62.8139	63.01444	57.43408	50.72457	49.53875	51.84937	51.60522	36.5993	39.5595	47.81669	47.14966	42.37148	53.49295	50.51967	33.02002	33.85707	0.0	0.0	1.08817	1.97056	8.18917	7.77065	8.65653	6.49414	10.65151	5.46177	0.06278	0.0279	30.52455	21.88198	0.0	0.0	0.0	23.6921	0.0	0.3418	0.0	0.0	0.0	9.74819	15.69824	10.37946	0.24414	13.94392	10.34807	7.65555	7.03474	11.99079	10.67941	13.62653	99.97559	8.01479	1.23814	10.92355	13.77302	16.54925	9.67843	48.66769	34.93652	35.32366	32.03125	25.48828	17.18401	13.61607	19.77539	0.0	0.0	0.0	34.41336	14.91699	16.00516	17.79436	36.92104	0.0	0.0	0.0	24.09668	12.89411	0.17439	7.56836	10.37946	6.91267	11.8478	8.47168	11.92801	1.43694	4.90374	0.27553
9	1640236200.0	0.0	37.36223	46.67446	42.34968	55.52455	47.87772	61.77194	60.93924	49.55183	44.83468	55.47224	73.71739	65.72178	65.46456	62.77466	63.02752	57.26842	50.3976	49.46463	51.87988	51.74473	36.22001	39.63361	47.59434	47.04939	42.6069	53.22266	50.354	33.19441	33.78296	0.0	0.0	0.94517	1.85198	7.15332	6.65109	7.86482	5.71638	9.83538	5.0851	0.06627	0.0279	30.35366	21.49833	0.0	0.0	0.0	22.55162	0.0	0.3418	0.0	0.0	0.0	9.87723	15.5692	10.44224	0.25112	14.27176	10.36203	7.5579	6.89872	11.32115	10.20857	12.70578	94.24177	7.50558	1.2486	10.37946	12.76158	14.84724	8.81696	43.50237	31.21861	31.53599	28.5784	22.88295	15.31808	12.25237	17.56766	0.0	0.0	0.0	32.26144	14.05901	15.97377	17.13867	36.03864	0.0	0.0	0.0	24.37221	12.77204	0.17439	7.15681	10.2853	6.83943	11.80246	8.20661	11.82687	1.40555	4.69448	0.25809
