REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1635310860	0	0	0	0	0	0	0	0	0	0	0	0	60.34241	58.12073	58.64258	58.80127	57.65686	53.97339	49.18213	53.0304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24561	2.76123	2.49268	3.58398	4.56299	0.59814	13.58398	4.49219	8.38379	7.01172	16.0498	29.02832	29.01123	27.21436	16.17432	2.4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1635310920	0	0	0	0	0	0	0	0	0	0	0	0	60.07996	58.34351	58.60596	58.80432	57.78809	54.15649	49.37134	53.19519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44092	2.854	2.59766	3.96973	4.97314	0.60303	14.87793	4.83154	9.4751	7.63184	18.27881	33.00781	32.35107	30.87402	18.24707	2.69775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1635310980	0	0	0	0	0	0	0	0	0	0	0	0	59.8999	58.39844	58.42896	58.79517	57.88269	54.40369	49.57581	53.41187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04785	2.51221	2.57324	3.69629	4.66309	0.55908	13.68652	4.60449	8.70605	7.75635	16.73096	30.41748	29.07959	27.84912	16.61133	2.66602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1635311040	0	0	0	0	0	0	0	0	0	0	0	0	59.66187	58.31299	58.22144	58.88977	57.94983	54.6936	49.9054	53.70178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19678	2.67334	2.59766	3.81348	4.97803	0.55176	15.42725	4.80469	7.99316	10.06836	14.86572	28.125	26.78955	25.75928	15.40039	2.53174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1635311100	0	0	0	0	0	0	0	0	0	0	0	0	59.38721	58.12073	57.99866	59.05457	57.93457	55.02014	50.28992	54.10767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69629	2.43408	2.50977	3.47656	4.52637	0.53223	13.56445	4.53857	7.18994	8.81348	13.87939	25.70068	24.72656	23.98682	13.92822	2.33643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1635311160	0	0	0	0	0	0	0	0	0	0	0	0	59.10034	57.85217	57.87048	59.06677	57.83691	55.22461	50.73242	54.53796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34326	2.89551	2.67822	4.02832	5.26367	0.53711	16.23047	5.09277	7.98584	11.17188	15.22949	29.32129	27.00684	26.58203	15.62988	2.62207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1635311220	0	0	0	0	0	0	0	0	0	0	0	0	58.90808	57.58667	57.69348	59.0271	57.85828	55.45959	51.1261	54.86755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.021	2.65869	2.58789	3.84766	5.08301	0.5542	15.30762	5.02197	8.06396	9.95361	15.54199	29.11377	27.53906	26.64062	15.56396	2.63428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1635311280	0	0	0	0	0	0	0	0	0	0	0	0	58.75549	57.36389	57.58972	59.02405	57.87659	55.57251	51.48926	55.2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59961	2.90283	2.5708	3.46436	4.7583	0.51025	14.32373	4.729	7.49512	8.43506	14.64111	27.1167	26.12305	25.06348	14.68018	2.35352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1635311340	0	0	0	0	0	0	0	0	0	0	0	0	58.61816	57.34863	57.6416	58.92029	57.89795	55.82275	51.82495	55.50537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30664	2.82959	2.55859	3.69629	4.89502	0.54688	14.64844	4.87549	7.83691	9.00146	15.26367	28.1958	27.16309	26.0498	15.15869	2.47314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1635311400	0	0	0	0	0	0	0	0	0	0	0	0	58.51746	57.48291	57.6355	58.88367	57.9895	56.00891	52.03857	55.73425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4873	2.91016	2.65869	4.15283	5.38818	0.52979	16.09131	5.28076	8.72314	10.63721	16.89453	31.3623	29.89746	28.7915	17.00195	3.21045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
