REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1642136460.0	0.0	40.56658	50.36272	42.91643	54.51747	46.97963	58.92944	52.4074	53.1965	44.08482	60.23298	68.78662	58.73762	52.95672	55.86897	54.63518	52.31149	50.47607	44.26793	50.21014	48.17854	35.79276	44.54694	48.32676	50.21885	41.76985	52.88696	48.53167	35.71429	37.48431	0.0	0.0	2.99247	2.64021	9.17969	7.16727	9.01228	7.20215	16.17606	8.8623	0.10114	0.03139	19.32896	16.7899	0.0	0.0	0.0	22.15402	0.0	0.36621	0.0	0.0	0.0	9.77609	15.30413	12.25935	0.29646	21.43206	12.63602	11.39788	5.29785	4.42243	4.26897	4.77121	23.77232	4.39453	0.40458	9.54939	6.77665	12.78599	6.20815	52.5565	30.6536	38.87068	23.1829	23.98856	15.97377	15.48549	20.5671	0.0	0.0	0.0	15.45759	4.74679	16.95731	16.72363	25.99749	0.0	0.0	0.0	25.29994	20.35086	0.17439	5.39551	13.75558	67.39328	9.23549	6.9894	9.56682	1.14746	5.57687	0.3976
1	1642136520.0	0.0	40.67993	50.14038	42.75949	55.10167	47.27173	58.61991	52.56435	53.27497	43.893	60.11963	69.08744	58.7725	52.96544	55.76869	54.58287	52.3638	50.55455	44.28973	50.1927	47.88208	35.47886	43.99763	48.26137	50.73765	41.51263	53.00467	48.62758	35.67941	37.31428	0.0	0.0	3.06222	2.46582	8.75767	6.82547	8.83789	6.96498	15.10533	8.27637	0.09766	0.03836	17.71066	15.26576	0.0	0.0	0.0	19.73005	0.0	0.36621	0.0	0.0	0.0	9.0332	14.06599	11.38393	0.29297	20.22182	12.56627	11.36649	5.22461	4.68052	4.21666	5.07115	24.21177	4.36314	0.43597	11.45717	6.96498	12.68834	6.3058	51.17188	30.30483	37.62556	23.14453	24.03041	15.15067	14.488	19.42662	0.0	0.0	0.0	13.87416	4.3178	15.18555	14.80887	23.00851	0.0	0.0	0.0	23.88044	19.43708	0.17439	5.49665	13.68931	66.74456	9.7726	7.387	9.74819	1.12653	5.75126	0.39411
2	1642136580.0	0.0	40.77148	50.15346	42.89028	54.62211	47.11478	58.912	52.73438	53.36652	44.0543	60.41173	68.90433	58.71146	52.97852	55.77741	54.56543	52.51639	50.44992	44.33768	50.18398	48.00415	35.4745	44.30716	48.20905	50.63738	41.66957	53.14418	48.60142	35.64453	36.96551	0.0	0.0	2.85993	2.42746	8.1822	6.34068	8.25893	6.64062	13.87068	7.7567	0.10463	0.03139	16.65039	14.50544	0.0	0.0	0.0	19.07087	0.0	0.36621	0.0	0.0	0.0	8.99484	14.08691	11.5339	0.29297	20.92983	12.56975	11.29325	6.08956	4.49219	4.32826	4.48521	21.41113	4.35965	0.40806	10.85031	6.11747	11.80246	5.83845	46.69015	26.81362	34.1483	20.46596	21.28906	13.81487	13.20452	17.64788	0.0	0.0	0.0	13.39634	4.33873	14.89955	14.80887	22.51325	0.0	0.0	0.0	23.98507	19.49986	0.17787	5.33273	13.13825	65.2274	9.76214	7.25795	9.35407	1.12305	4.95605	0.37319
3	1642136640.0	0.0	40.28756	49.97471	42.84232	54.77469	47.11478	59.04715	52.43792	53.44936	44.3246	60.52944	69.0918	58.75506	53.00903	55.81665	54.61339	52.59051	50.41068	44.37256	50.08807	47.88644	35.38731	43.61398	48.44884	50.34964	41.38184	52.59487	49.01995	35.84508	36.88703	0.0	0.0	3.14941	3.16685	10.25042	7.93108	9.95396	7.90318	16.10631	9.1204	0.09766	0.03488	18.36984	16.08887	0.0	0.0	0.0	21.49833	0.0	0.36621	0.0	0.0	0.0	9.69587	15.26228	12.29771	0.29646	21.65179	12.54185	11.43973	5.17578	4.28292	4.0353	4.5166	21.63435	4.29688	0.3976	10.03767	6.23256	12.17215	5.79311	49.56403	28.40751	36.33859	25.60686	22.55859	14.76702	14.42522	19.17899	0.0	0.0	0.0	14.87514	4.76074	16.65388	16.48996	25.53013	0.0	0.0	0.0	25.0279	20.32296	0.17439	5.25949	12.9534	64.47405	9.19364	6.83943	6.82896	1.12305	5.19322	0.3697
4	1642136700.0	0.0	40.58838	50.1055	42.6505	54.43464	47.1453	58.85969	52.60795	52.9698	44.25485	60.39429	69.05692	58.76814	53.16162	55.88205	54.78341	52.59051	50.23629	44.39	50.00523	47.8472	35.55734	43.47447	48.42704	50.51967	41.86576	52.66462	48.43576	35.49194	36.88267	0.0	0.0	2.73786	2.74833	8.7507	6.69992	8.41588	6.91267	13.66839	7.76716	0.10114	0.0279	16.1656	13.88811	0.0	0.0	0.0	18.22335	0.0	0.36621	0.0	0.0	0.0	8.51702	13.14174	10.7108	0.29994	19.13016	11.2514	10.67243	7.55441	3.90974	3.69699	3.92369	18.46401	3.70745	0.40109	7.33119	5.86286	10.68987	5.30134	43.62095	25.19531	32.83691	31.69992	19.25223	12.81738	12.51744	16.45159	0.0	0.0	0.0	12.26283	3.98647	14.63797	13.91602	21.24721	0.0	0.0	0.0	22.26214	17.59208	0.17787	5.18973	11.80943	59.55287	8.79255	6.51855	4.92815	1.12653	5.21763	0.35924
5	1642136760.0	0.0	40.41399	49.99651	42.70281	54.79649	46.99271	59.43952	52.54691	53.22266	44.61234	60.30709	68.90433	58.85097	53.22266	55.92564	54.87932	52.62538	49.98779	44.42051	49.95728	47.72949	35.57478	43.53986	48.41396	50.38452	41.90499	52.61666	48.78453	35.69249	37.08758	0.0	0.0	3.45285	3.36565	11.04911	8.51004	10.65499	8.44029	17.58161	9.81445	0.09766	0.03139	19.90095	17.26772	0.0	0.0	0.0	22.67369	0.0	0.36621	0.0	0.0	0.0	9.90165	15.51339	12.56627	0.29994	20.49386	11.98382	11.94196	15.47503	4.32478	4.15039	4.91769	24.07227	4.41895	0.36272	9.34012	6.96847	13.07896	6.20117	54.11551	31.72782	41.88407	43.5791	24.58496	16.50042	15.768	21.18094	0.0	0.0	0.0	15.83426	4.82352	17.30608	16.97126	26.51367	0.0	0.0	0.0	25.91727	21.01004	0.17439	5.34319	12.88016	64.87514	9.49358	7.10449	5.95354	1.13351	6.03027	0.37319
6	1642136820.0	0.0	40.1001	50.32349	42.67229	54.77905	47.14966	58.92508	52.27661	53.09187	44.42923	60.21118	69.03948	58.86405	53.32729	55.91692	54.99268	52.49895	49.76109	44.51207	49.83956	47.74257	35.27396	43.40908	48.62758	50.14474	41.82216	53.04827	48.43576	35.59222	36.83908	0.0	0.0	3.18429	3.13546	9.518	7.36607	9.17969	7.57185	15.35645	8.53446	0.09766	0.04185	17.33398	15.0565	0.0	0.0	0.0	19.89049	0.0	0.36621	0.0	0.0	0.0	9.00879	13.76953	11.73619	0.29994	17.98968	10.46666	10.84333	4.97349	4.26549	4.02483	4.44685	20.72056	4.13295	0.43597	8.62165	6.0791	11.60366	5.63965	46.33092	26.59738	35.96191	37.12681	21.3623	13.86021	13.24637	17.81529	0.0	0.0	0.0	13.55329	4.37709	15.28669	15.46456	23.47238	0.0	0.0	0.0	23.82464	17.58161	0.1709	5.45829	12.56278	63.75209	9.52846	7.11844	5.06417	1.13351	5.5106	0.36272
7	1642136880.0	0.0	40.25269	49.75237	42.65485	54.87497	47.06247	58.96432	52.2025	53.20958	44.46411	60.34197	69.0918	58.78993	53.39704	55.96052	55.09295	52.44228	49.49515	44.56002	49.6957	47.4374	35.4745	42.87284	48.54475	49.87008	41.45595	52.77797	48.46627	35.89739	37.12245	0.0	0.0	2.8111	2.90527	9.29478	7.17076	8.82045	7.14983	14.79841	8.29032	0.09417	0.03139	17.17704	15.13672	0.0	0.0	0.0	21.61342	0.0	0.3697	0.0	0.0	0.0	9.57031	14.89258	12.17913	0.29297	19.21038	10.53641	13.07199	22.87946	4.12249	3.81208	4.10854	18.76395	3.85742	0.47084	9.18318	5.99888	11.32115	5.43039	44.03251	25.72893	34.1762	35.30622	20.81822	13.8916	13.11384	17.49791	0.0	0.0	0.0	14.3764	4.64914	16.41671	16.02609	24.18736	0.0	0.0	0.0	24.53613	18.27916	0.18136	5.30483	12.46164	62.67787	9.16574	6.81152	4.53055	1.13351	4.67006	0.35226
8	1642136940.0	0.0	40.5971	49.77417	42.42815	54.90984	47.11914	58.73762	52.30277	52.92184	44.20253	60.35941	69.03948	58.61991	53.45808	55.92128	55.17142	52.37688	49.1769	44.54259	49.59106	47.79925	35.5617	42.8772	48.54911	50.48479	41.53006	52.97416	48.3442	35.832	37.45815	0.0	0.0	3.22963	2.80762	9.35756	7.24749	9.38546	7.41141	15.54129	8.57282	0.09766	0.04534	18.06989	15.48898	0.0	0.0	0.0	20.43108	0.0	0.3697	0.0	0.0	0.0	9.29129	14.87863	12.14774	0.29297	18.80232	11.26535	12.70926	15.23089	4.63518	4.22712	4.87932	23.5805	4.38756	0.46387	11.63504	6.69294	12.41978	6.06166	50.3697	29.5445	38.70675	40.61105	23.1236	14.54032	14.30315	19.35338	0.0	0.0	0.0	13.96136	4.33873	16.5353	15.27623	22.68764	0.0	0.0	0.0	23.72349	17.43164	0.18485	5.52455	13.30915	67.36189	10.13184	7.65904	5.54548	1.12653	5.69894	0.37667
9	1642137000.0	0.0	39.91699	49.97907	42.72025	54.60031	46.92732	58.82917	51.88424	52.86952	44.69953	60.15451	68.80842	58.46732	53.49731	55.79921	55.19322	52.16326	48.863	44.51643	49.47335	47.58998	35.24344	42.97747	48.42268	49.95292	41.68265	52.95236	48.45755	35.57042	37.04834	0.0	0.0	3.07617	2.93318	9.79353	7.63463	9.51451	7.51604	16.28069	9.02274	0.09766	0.03488	19.2627	16.71317	0.0	0.0	0.0	22.55859	0.0	0.36621	0.0	0.0	0.0	10.02372	15.58664	12.81738	0.29646	19.7998	11.15723	14.22642	27.46582	4.34222	4.1469	4.67355	22.55162	4.29339	0.40109	11.11886	6.53251	12.59766	5.89425	51.70201	30.29088	40.1716	42.63742	23.94322	15.43318	15.1995	20.35086	0.0	0.0	0.0	15.58664	4.84445	17.3584	17.13867	26.37416	0.0	0.0	0.0	25.19531	18.41867	0.17787	5.38504	13.04757	66.43066	9.63309	7.30678	5.2839	1.16141	4.98396	0.35575
10	1642137060.0	0.0	39.79928	49.89188	42.71153	54.53927	46.81832	58.94688	51.79705	52.948	44.54259	60.10219	68.73431	58.28421	53.53219	55.65098	55.23246	51.93656	48.64938	44.52079	49.3818	47.67718	35.52682	42.50227	48.62322	50.1055	41.44287	52.88696	48.49679	35.73608	36.5121	0.0	0.0	3.03781	2.9541	9.65402	7.5579	9.36105	7.43583	15.79939	8.83092	0.10463	0.0279	18.46401	16.00865	0.0	0.0	0.0	21.32045	0.0	0.36621	0.0	0.0	0.0	9.50405	14.66588	12.32213	0.30343	18.56166	10.9933	13.51144	25.97656	4.16783	4.13993	4.57938	22.39816	4.27246	0.48131	10.21903	6.47321	12.57324	5.8524	51.10561	29.6875	39.53683	41.6748	23.57701	15.05999	14.72168	19.8591	0.0	0.0	0.0	14.99721	4.61426	16.55273	16.29116	25.04534	0.0	0.0	0.0	23.88742	17.58859	0.1709	5.37109	12.3012	62.75112	9.23898	6.9615	5.08859	1.14746	4.79213	0.34528
11	1642137120.0	0.0	40.29628	49.53875	42.91207	54.51311	46.55239	58.62427	51.60522	52.82157	44.70825	60.15451	68.78662	58.12291	53.65862	55.48968	55.27605	51.72729	48.33984	44.35948	49.22921	47.13222	35.46143	42.49791	48.51423	50.03575	41.54314	52.75617	48.49679	35.75352	36.64725	0.0	0.0	2.70647	2.60184	8.47866	6.64062	8.14383	6.57785	14.15667	7.87528	0.10114	0.03836	16.87012	14.77051	0.0	0.0	0.0	20.02999	0.0	0.38016	0.0	0.0	0.0	9.17271	14.21945	12.08496	0.29994	19.22782	11.08398	13.05106	24.53265	3.89927	3.76325	4.13644	19.28362	3.90625	0.47782	9.66448	5.98842	11.15025	5.28041	43.98717	25.67662	34.49009	37.02218	21.024	13.05804	12.66392	16.7899	0.0	0.0	0.0	13.38239	4.32129	15.59361	15.25879	23.14104	0.0	0.0	0.0	23.37821	17.10031	0.17787	5.28739	12.38491	62.75112	8.98786	6.71038	4.34222	1.14746	4.25851	0.32087
12	1642137180.0	0.0	39.74697	49.39052	42.51535	54.33437	46.87936	58.48912	51.6401	52.86952	44.86956	60.06731	68.78226	58.13163	53.77197	55.44172	55.30657	51.55291	47.98235	44.28973	49.16382	47.35892	35.7666	42.68973	48.60142	50.11422	41.44723	52.1589	47.96491	36.07178	36.56878	0.0	0.0	2.85993	2.47628	8.13337	6.37556	8.13337	6.4209	13.93694	7.77762	0.09766	0.03488	16.50739	14.27874	0.0	0.0	0.0	19.56264	0.0	0.3697	0.0	0.0	0.0	9.11342	14.19852	11.77804	0.29994	18.93834	11.01074	11.34556	8.30078	4.41546	4.06669	4.37012	20.2567	4.18178	0.43597	10.57129	6.25	11.73968	5.68499	46.67271	27.15541	35.84682	38.08943	21.74944	13.72768	13.07896	17.63393	0.0	0.0	0.0	13.32659	4.22015	15.14369	14.72517	22.51325	0.0	0.0	0.0	22.80273	16.66085	0.17439	5.57338	13.22545	66.50042	9.90165	7.41141	5.03278	1.14746	4.86189	0.3418
13	1642137240.0	0.0	39.54642	49.82213	42.59818	54.75725	47.14966	58.46732	51.72294	53.04391	44.86956	59.90165	68.35938	58.31473	53.95944	55.29785	55.28913	51.27389	47.6859	44.19381	49.07663	47.70769	35.63145	42.72897	48.47499	49.73929	41.56058	52.68642	47.88644	35.50502	36.40747	0.0	0.0	3.10407	2.74484	9.2041	7.1882	9.29478	7.40444	15.00419	8.35658	0.09766	0.0279	17.41071	14.9728	0.0	0.0	0.0	20.13811	0.0	0.36621	0.0	0.0	0.0	9.20759	14.54032	12.12681	0.29297	20.22531	12.07799	11.72224	5.31878	4.40848	4.13295	4.82701	22.56557	4.19922	0.40806	10.65848	6.63714	12.30818	5.93959	49.0339	28.89579	38.42773	41.02958	22.45396	14.20898	13.8637	18.61747	0.0	0.0	0.0	13.78697	4.31431	15.26228	14.84724	23.06431	0.0	0.0	0.0	22.80273	17.28516	0.17787	5.49665	13.29869	67.16309	10.07254	7.50907	5.26297	1.14746	4.90025	0.34877
14	1642137300.0	0.0	39.71645	49.25973	42.69409	54.439	46.6701	58.5022	51.47008	52.85645	45.03959	60.09783	68.70379	58.42808	54.11203	55.24118	55.18886	51.05155	47.33712	44.18945	48.9502	47.23249	35.25216	42.51535	48.75401	49.78725	41.55186	52.57743	48.20905	35.66197	36.27232	0.0	0.0	3.25753	3.30985	10.73521	8.31473	10.32366	8.31473	16.89104	9.46219	0.10114	0.03488	19.24526	16.66783	0.0	0.0	0.0	21.77386	0.0	0.37319	0.0	0.0	0.0	9.43429	14.26479	12.64648	0.31041	19.58008	11.27581	13.06152	19.62193	3.85393	3.64816	4.64216	23.27706	3.97949	0.37319	9.92606	6.56738	13.05455	6.00935	53.24707	31.25698	41.6469	44.88002	24.41755	15.90402	15.63198	21.11119	0.0	0.0	0.0	16.1656	4.78864	17.12472	16.91895	26.77525	0.0	0.0	0.0	24.06529	18.62793	0.1709	5.25949	12.4442	62.93597	9.01925	6.9022	5.10254	1.15792	4.60379	0.34528
15	1642137360.0	0.0	39.3546	49.32949	42.44559	54.58723	46.91424	58.17958	51.43956	52.97416	45.20961	59.67494	68.69507	58.46296	54.19922	55.15834	55.23682	50.92076	47.11042	44.10662	48.83684	46.57418	35.37423	42.69845	48.69734	49.4472	41.51699	52.49459	47.98235	35.55298	36.81728	0.0	0.0	2.83552	2.76228	8.99484	6.92313	8.72628	6.93359	14.51242	8.17522	0.10114	0.03139	17.03404	15.1123	0.0	0.0	0.0	20.62988	0.0	0.37319	0.0	0.0	0.0	9.47614	14.72517	12.1024	0.31041	21.24023	12.67439	13.13128	24.45592	4.02134	3.67606	4.33873	20.04395	3.80859	0.41853	9.58078	6.15234	11.4502	5.43736	45.76939	26.83454	35.77009	37.39886	21.11468	13.64397	13.54283	17.95829	0.0	0.0	0.0	13.97531	4.57241	15.69824	15.27972	23.92229	0.0	0.0	0.0	22.88993	19.01507	0.17787	5.55246	12.78251	62.06055	9.35059	7.05915	4.46429	1.14746	4.22015	0.31041
16	1642137420.0	0.0	39.32408	48.81505	42.47175	54.76161	46.9186	58.2319	51.57471	52.9044	44.85212	59.79265	68.92177	58.42372	54.24717	55.09295	55.16706	50.81613	46.9186	44.15458	48.8412	46.72677	35.20421	42.63742	48.27445	49.5867	41.53006	53.22702	48.37472	35.31756	36.49466	0.0	0.0	3.07617	2.74135	9.19364	7.13937	9.05413	7.15332	15.11928	8.41936	0.09766	0.0279	17.28167	15.02162	0.0	0.0	0.0	19.57659	0.0	0.37319	0.0	0.0	0.0	8.79604	13.66141	11.7885	0.30343	17.45605	10.82589	12.7267	23.96763	4.02832	4.17829	4.56543	22.58998	4.34919	0.40109	10.85031	6.37905	12.32561	5.77567	49.62333	28.7214	38.60212	40.04953	22.94573	14.67983	14.11482	18.90346	0.0	0.0	0.0	14.07296	4.21666	14.98675	15.0007	23.5805	0.0	0.0	0.0	22.44699	18.37333	0.17439	5.23856	11.86175	59.1483	8.99484	6.65109	4.92467	1.14397	4.52706	0.31041
17	1642137480.0	0.0	39.27176	49.09406	42.50227	54.53491	46.77473	57.95724	52.08479	52.62102	45.02651	59.60955	68.64711	58.32345	54.27769	55.00575	55.16706	50.58071	46.66574	44.11098	48.79325	47.06247	35.37423	42.96439	48.95455	49.63902	41.37748	52.4292	48.00851	35.49194	36.02382	0.0	0.0	3.19127	2.86691	9.80748	7.57882	9.45871	7.47419	15.93541	8.82743	0.09766	0.04185	18.19545	15.86914	0.0	0.0	0.0	20.93331	0.0	0.37319	0.0	0.0	0.0	9.45522	14.65193	12.51046	0.31738	18.64886	11.13979	13.50446	25.55804	4.20271	4.03878	4.72935	22.74344	4.19573	0.41155	11.60714	6.69643	12.51395	5.91867	50.83008	29.45731	39.631	41.19699	23.20033	15.14718	14.43917	19.39872	0.0	0.0	0.0	14.54381	4.58636	15.77148	15.65639	24.35128	0.0	0.0	0.0	23.15499	18.54422	0.18136	5.25251	12.14425	60.20508	9.29827	7.00684	4.91769	1.13351	4.41895	0.3139
18	1642137540.0	0.0	39.24997	48.863	42.26249	54.54363	47.11478	57.83517	51.40468	52.57307	45.54967	60.00628	68.18935	58.17958	54.31257	54.87932	55.14526	50.43684	46.48263	44.0761	48.73657	47.18454	35.16933	42.8772	48.71477	49.70006	40.98947	52.64718	47.91696	35.48758	36.15025	0.0	0.0	3.25753	3.19127	10.5399	8.09501	10.20159	8.16476	16.3365	9.20759	0.10114	0.0279	18.88951	16.39579	0.0	0.0	0.0	21.8192	0.0	0.3697	0.0	0.0	0.0	9.93652	15.76102	13.50098	0.3139	20.72754	12.40932	14.7147	27.91574	4.61077	4.18527	4.97001	22.70857	4.39104	0.35575	11.88616	7.01381	12.45815	5.97447	51.14397	29.5445	40.23786	41.05748	23.37821	15.43666	14.98326	20.12068	0.0	0.0	0.0	14.99023	4.79213	16.57017	16.17257	25.21624	0.0	0.0	0.0	24.36523	17.97224	0.17439	5.53153	13.86719	69.93583	10.29227	7.62068	5.32924	1.14746	4.88281	0.33482
