REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1641704460.0	0.0	38.65705	48.28753	43.81452	54.53927	47.3938	58.09239	53.24445	50.60686	44.24177	58.30165	73.22475	64.58391	61.51036	62.997	63.79046	55.14962	50.68098	49.95728	51.29569	48.71041	36.65161	40.0129	50.48915	50.78997	43.02979	53.39268	48.91968	35.52682	35.67069	0.0	0.0	1.86593	1.66364	6.87779	6.2221	7.1603	5.93959	18.01409	10.97935	0.09417	0.04185	7.8125	10.14579	0.0	0.0	0.0	16.87709	0.0	0.36621	0.0	0.0	0.0	8.89021	14.11133	6.86384	0.24414	17.67578	11.67341	6.14188	3.13546	6.60924	5.47224	4.40848	14.72168	4.6596	1.23814	9.90513	7.72879	10.34459	8.1543	15.61454	17.5293	29.11203	31.00586	21.28557	13.51144	17.1317	23.86649	0.0	0.0	0.0	12.79297	3.27846	9.57729	16.06794	20.94378	0.0	0.0	0.0	25.49177	15.84473	0.14648	4.63867	12.13379	59.9993	7.13937	6.32324	11.52344	1.26953	8.90067	0.27204
1	1641704520.0	0.0	38.8576	48.20905	44.08482	54.42156	47.04503	58.45424	53.46244	50.75509	44.49899	58.17958	73.48197	64.64495	61.72398	63.02316	63.90381	54.84881	50.20142	49.85264	51.01667	48.82812	36.39439	40.06522	50.48915	50.72893	42.94259	53.42756	49.14202	35.0647	35.38731	0.0	0.0	1.82757	1.70201	7.01032	6.24302	7.32422	6.00586	14.14969	7.91016	0.09766	0.03836	7.69043	9.97489	0.0	0.0	0.0	16.31906	0.0	0.36621	0.0	0.0	0.0	8.25893	12.79297	6.49414	0.23717	15.79241	10.16671	5.35017	2.76576	6.04422	4.98047	4.15388	13.62305	4.42243	1.24512	8.88672	7.47768	10.85379	8.24847	15.56222	17.80483	29.89328	32.87528	21.22977	13.51842	17.25028	24.23968	0.0	0.0	0.0	12.41629	2.9262	8.99484	15.18903	20.07185	0.0	0.0	0.0	23.33984	14.22991	0.14648	4.41546	10.80148	53.45633	7.06613	5.78962	10.369	1.25558	7.8683	0.25112
2	1641704580.0	0.0	38.67449	47.91696	43.98455	54.26461	46.46519	58.38013	53.12238	50.63738	44.45975	58.78993	73.78714	64.81498	61.91145	63.0406	64.03896	54.58723	49.69134	49.72185	50.73765	48.46627	36.0151	40.25269	50.43248	51.02975	42.99491	53.41012	49.01123	35.4963	35.52246	0.0	0.0	1.76828	1.62179	6.37207	5.69196	6.74526	5.50711	13.11384	7.53697	0.09417	0.04883	6.89872	9.09947	0.0	0.0	0.0	14.72168	0.0	0.36621	0.0	0.0	0.0	7.78111	11.92801	6.04771	0.23717	9.518	5.96401	5.23158	2.77972	6.16629	4.98047	4.26897	13.79743	4.42243	1.23814	9.05413	7.13937	9.91211	7.92759	14.63797	16.71317	28.02386	30.47921	19.42313	12.16518	15.8238	22.37374	0.0	0.0	0.0	11.30022	2.88783	8.37751	14.01367	18.46052	0.0	0.0	0.0	22.19936	13.47307	0.14648	4.50614	11.35603	54.80957	7.72531	6.20466	10.5678	1.25209	7.89272	0.23717
3	1641704640.0	0.0	38.48703	48.03031	43.57038	54.33001	47.11914	58.23626	53.27497	51.57035	44.37256	58.54579	74.02693	64.97192	62.12071	63.07547	64.13051	54.44772	49.29025	49.6085	50.65046	48.70605	36.3072	40.47939	50.55455	51.40468	42.84232	52.98723	48.81505	35.32192	35.23472	0.0	0.0	1.99149	1.72642	7.14634	6.4767	7.69043	6.20117	16.48996	9.5738	0.09766	0.04185	7.9834	10.32366	0.0	0.0	0.0	16.62249	0.0	0.36621	0.0	0.0	0.0	7.97294	12.61509	6.34766	0.24414	15.2832	10.21903	5.33273	2.62974	6.4767	5.47921	4.3736	15.09138	4.52009	1.23117	9.53195	7.91364	11.506	8.78906	17.32701	19.30455	33.90067	36.61063	23.0678	14.6589	18.42564	26.22419	0.0	0.0	0.0	12.8139	2.89132	8.95647	14.97628	20.46945	0.0	0.0	0.0	22.33189	14.09738	0.14648	4.41546	11.3072	55.69894	8.30078	6.46275	10.41783	1.20675	7.20215	0.26158
4	1641704700.0	0.0	38.26468	47.85156	43.67501	53.84173	46.28209	58.38013	53.68042	50.55455	44.51643	58.75506	73.63456	65.15939	62.44332	63.11907	64.17847	54.43028	48.98071	49.49515	50.59814	48.50987	36.329	40.47939	50.43684	51.09515	43.01235	53.33165	48.98507	35.30012	35.42219	0.0	0.0	1.97754	1.67411	6.9615	6.30232	7.54395	6.06166	17.55022	10.21903	0.09417	0.03836	8.02525	10.47015	0.0	0.0	0.0	16.9887	0.0	0.36621	0.0	0.0	0.0	8.53446	13.65444	6.7627	0.24414	17.36189	10.95843	5.89425	3.05525	7.48465	6.04074	4.81306	16.30859	4.87932	1.25209	10.63407	8.4368	11.62458	9.17271	17.81529	19.60798	35.35505	37.1024	23.61189	15.01465	19.07436	26.82408	0.0	0.0	0.0	13.31613	3.23661	9.44475	16.05399	21.6762	0.0	0.0	0.0	25.0558	15.05301	0.14648	4.64216	12.67787	61.05957	8.93903	7.14634	11.13281	1.24512	8.53446	0.32785
5	1641704760.0	0.0	38.32136	47.95619	43.91915	53.76761	46.41288	58.02699	53.56707	51.13002	44.44231	58.55015	74.41929	65.30326	62.73106	63.12343	64.19155	54.4826	48.7017	49.43412	50.55891	48.06955	36.0369	40.7802	50.40196	51.09079	43.23905	53.02647	48.66682	35.28268	35.13009	0.0	0.0	1.63225	1.65318	6.46973	5.79311	6.7627	5.59431	18.76744	11.75711	0.09417	0.04534	7.42536	9.50753	0.0	0.0	0.0	16.17606	0.0	0.36621	0.0	0.0	0.0	8.48563	13.36496	6.58482	0.24414	16.92243	10.92704	5.68499	2.97852	6.15932	5.0851	4.56543	19.13714	4.42592	1.23117	9.11342	6.94057	9.28432	7.20215	14.20898	15.55873	27.45536	29.66309	19.04297	12.47907	15.83775	22.6423	0.0	0.0	0.0	12.21749	3.15639	9.07157	15.482	19.95675	0.0	0.0	0.0	24.44545	15.07743	0.14648	4.50265	11.75014	57.12891	7.96945	6.34417	9.89467	1.23117	7.37653	0.23717
6	1641704820.0	0.0	38.26468	47.38944	43.57474	54.04227	46.65266	58.05315	53.47552	50.73329	44.73441	58.63735	74.24927	65.45585	63.04932	63.18883	64.13051	54.51747	48.52731	49.3818	50.61558	48.20469	36.05434	40.49683	50.41504	50.85536	42.97747	53.43192	48.71913	34.80748	35.13009	0.0	0.0	1.81013	1.65667	6.72084	6.0791	7.32073	6.02679	20.4834	13.19057	0.09417	0.03836	7.68694	9.8005	0.0	0.0	0.0	15.2832	0.0	0.36272	0.0	0.0	0.0	7.57533	11.48158	6.02679	0.24065	14.83677	10.16323	5.02232	2.5007	6.09654	5.08859	4.58984	18.96275	4.39802	1.21722	8.95647	7.54395	10.7945	8.24847	15.98772	17.76646	31.27441	33.68443	21.40765	13.5498	17.38281	23.98856	0.0	0.0	0.0	12.16518	2.85993	8.4368	14.01716	19.01158	0.0	0.0	0.0	21.37974	13.17662	0.14997	4.40848	10.96889	52.27748	8.1822	6.31278	9.42034	1.23117	6.93011	0.22321
7	1641704880.0	0.0	38.07722	47.34148	43.67937	54.1687	46.23849	57.65206	53.52347	50.73329	44.56002	58.29729	74.59804	65.49508	63.50708	63.29346	64.19155	54.62646	48.38344	49.36	50.61122	48.4096	36.20693	40.8892	50.4412	50.80741	43.12134	53.32729	49.00251	34.65925	34.9775	0.0	0.0	1.88686	1.68806	7.29632	6.54994	7.78809	6.31627	23.06431	14.73563	0.09766	0.04534	8.11942	10.55385	0.0	0.0	0.0	17.21191	0.0	0.36272	0.0	0.0	0.0	8.5519	13.16267	6.73479	0.24414	15.86565	10.16671	5.77567	2.83203	6.71387	5.35714	5.00488	22.6981	4.49219	1.23465	9.64704	8.18917	11.58622	8.78906	16.82129	18.54422	33.23451	35.63407	22.5272	14.53334	18.2966	25.63825	0.0	0.0	0.0	13.16267	3.17034	9.35059	15.6808	21.32394	0.0	0.0	0.0	24.25363	14.87863	0.14648	4.49219	11.94196	58.74372	8.99135	6.87081	9.58078	1.26953	7.34515	0.2546
8	1641704940.0	0.0	38.3388	47.19761	43.54858	53.7153	46.28209	57.92672	53.51475	50.77689	44.35512	57.9398	74.65472	65.55176	63.85585	63.33705	64.16103	54.79649	48.34856	49.35564	50.74201	48.47935	36.5339	40.64505	50.04011	51.00359	42.39328	53.1747	48.863	34.95135	34.88159	0.0	0.0	1.7334	1.66016	6.85686	6.18025	7.21261	5.99191	13.72768	7.67648	0.09766	0.04883	7.61719	9.96791	0.0	0.0	0.0	16.62946	0.0	0.36272	0.0	0.0	0.0	8.62165	13.50795	6.80804	0.24414	17.71415	10.85031	5.96401	3.02734	6.51507	5.22461	4.49916	14.09738	4.53055	1.21373	9.54241	7.46722	10.15974	7.73926	15.29018	17.14565	29.73982	31.95452	20.54967	13.15569	16.82129	23.56306	0.0	0.0	0.0	12.92201	3.28195	9.27037	16.19699	20.81473	0.0	0.0	0.0	25.14997	15.35645	0.14648	4.59333	12.29422	60.00977	8.66002	6.89872	9.1204	1.23814	7.16727	0.26158
9	1641705000.0	0.0	38.09466	47.65102	43.5791	53.73274	46.21233	57.918	53.39268	50.67226	44.51207	58.24498	74.72447	65.59099	64.19155	63.37629	64.10435	55.03191	48.47063	49.39488	50.78561	48.30933	36.49466	40.51426	49.93548	50.57199	42.8554	53.25317	48.66246	34.32792	34.79004	0.0	0.0	1.95661	1.70201	7.18471	6.38602	7.56138	6.28836	14.00321	7.72879	0.09766	0.04534	7.87528	10.512	0.0	0.0	0.0	17.00265	0.0	0.36621	0.0	0.0	0.0	8.75767	13.58817	6.88477	0.24414	16.35742	11.40137	5.97447	3.02734	6.73828	5.55943	4.64914	14.82282	4.65611	1.23465	9.89467	7.78111	10.7387	8.32171	16.40625	18.25126	32.28585	34.26339	22.09821	13.98577	17.94782	24.90234	0.0	0.0	0.0	13.27079	3.33078	9.4029	16.14467	21.82268	0.0	0.0	0.0	25.0	15.27623	0.143	4.57589	11.7885	59.63658	7.49512	6.35463	9.93304	1.17885	8.37402	0.28251
