REFID	UNIX	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P70	P71	P72
0	1636174860	0	0	0	0	0	0	0	0	0	0	0	0	60.71167	61.36475	61.73706	61.38916	49.32861	45.70007	45.18433	49.36829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40723	2.51709	2.88818	5.18799	6.05469	1.12549	26.66016	13.07617	6.58691	25.04883	12.5293	25.54199	22.83203	13.80127	18.0957	2.64404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1636174920	0	0	0	0	0	0	0	0	0	0	0	0	60.74219	61.23962	61.2854	61.09009	49.09058	45.69092	45.03479	49.28284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21191	2.39258	2.83936	5.01709	6.08154	1.08887	26.6333	13.3374	6.49414	25.57861	12.74658	25.77637	22.72705	13.77197	18.17139	2.97363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1636174980	0	0	0	0	0	0	0	0	0	0	0	0	60.85205	61.06262	61.03821	60.89172	49.00513	45.64209	44.87915	49.18518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41943	2.77344	3.00293	4.94141	6.31592	1.09619	27.44385	13.49854	6.0498	27.64404	10.94727	24.26758	19.18213	12.41211	16.09131	2.45361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1636175040	0	0	0	0	0	0	0	0	0	0	0	0	60.79407	60.98633	60.8429	60.65369	49.01123	45.61462	44.7876	49.06311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45361	2.96143	2.78809	4.74365	5.74463	1.09619	23.57422	7.63672	6.2915	24.16748	11.21582	23.43994	21.12549	12.40234	16.2793	2.4292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1636175100	0	0	0	0	0	0	0	0	0	0	0	0	60.7605	60.99854	60.74219	60.47363	49.07532	45.70312	44.68994	48.99292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37061	2.69287	2.81006	4.60449	5.31006	1.09619	23.34473	7.771	6.22559	23.396	11.96045	23.88916	21.64307	12.47314	16.12549	2.26807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1636175160	0	0	0	0	0	0	0	0	0	0	0	0	60.72693	61.08093	60.7605	60.3241	49.06921	45.80994	44.58008	48.8739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34863	2.55859	2.71729	4.60205	5.23682	1.09619	22.01416	7.2876	6.08887	22.29736	11.16943	22.74414	20.31738	12.17285	15.36621	2.26318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1636175220	0	0	0	0	0	0	0	0	0	0	0	0	60.63843	61.12976	60.72388	60.21118	49.07227	45.86792	44.41528	48.80981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39258	2.6001	2.97119	5.47363	6.48438	1.09131	25.68359	9.22119	6.11084	29.12598	11.76514	24.70215	20.66895	12.96387	17.21924	2.51953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1636175280	0	0	0	0	0	0	0	0	0	0	0	0	60.69641	61.06873	60.60486	60.02808	49.12109	45.92285	44.22913	48.73962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42676	2.85156	3.00293	5.40039	6.6748	1.06934	26.92871	10.60059	6.14502	29.89746	11.27686	24.87793	20.28809	12.90771	17.25342	2.47314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1636175340	0	0	0	0	0	0	0	0	0	0	0	0	60.7605	61.07483	60.44922	59.82361	49.07532	45.93506	44.09485	48.58704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39746	2.84912	2.90283	5.36865	6.34521	1.05957	28.24951	13.60352	6.18652	28.68408	10.78125	24.32617	19.54834	12.32422	16.61621	2.42188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1636175400	0	0	0	0	0	0	0	0	0	0	0	0	60.71167	61.00464	60.19897	59.59778	49.00818	45.88928	43.927	48.5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29736	2.46338	2.80518	4.98779	5.71045	1.04248	25.29297	12.0459	5.95703	23.31299	10.63965	22.28027	20.01465	12.34131	15.6665	2.229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1636175460	0	0	0	0	0	0	0	0	0	0	0	0	60.5957	61.09009	60.17151	59.43298	48.97461	45.88318	43.80798	48.48022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19238	2.10205	2.62207	4.83643	4.75342	1.03271	21.43555	9.24316	6.01807	18.37891	11.71631	22.97363	21.15967	12.26562	15.32959	2.12158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1636175520	0	0	0	0	0	0	0	0	0	0	0	0	60.47058	61.18469	60.21729	59.20105	48.9624	45.90454	43.60352	48.42529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61475	2.91748	3.02979	5.26855	6.63818	1.02539	26.18652	8.87451	6.13281	29.27734	10.3418	24.4458	20.04883	12.38525	17.02881	2.2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1636175580	0	0	0	0	0	0	0	0	0	0	0	0	60.26306	61.33423	60.23254	58.97217	48.91052	45.94421	43.45093	48.33984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39746	2.55127	3.02246	5.44922	6.45996	1.05713	25.47607	8.82568	5.896	28.11768	10.53467	23.35205	20.26611	12.43408	17.02148	2.19727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1636175640	0	0	0	0	0	0	0	0	0	0	0	0	60.04639	61.51733	60.4248	58.82874	48.89221	45.91064	43.33496	48.27576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39258	2.41699	2.86133	5.11719	5.63721	1.04492	23.52295	7.81006	5.73975	23.89893	10.50293	22.29736	20.28076	12.17041	15.98389	2.16553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
